Texte;Type d'entité
saccoutumer;O
domination;O
volontiers;O
toutefois;O
fairerépliqua;O
recommanderai;O
sollicitude;O
particulière;I-MISC
tromper;O
allusion;O
trompe;O
conscience;O
entretien;O
signifié;O
allait;O
étonnement;O
général;O
pouvaient;O
apprenant;O
arrangé;O
vraiment;O
Ponsle;B-PER
nira;O
permettra;O
pascontinua;O
lentendit;O
cousine;I-PER
Houdancourt;I-LOC
trois;O
semaines;O
Soyez;B-ORG
amie;O
narrivera;O
duchesse;B-PER
tourmentera;O
nuit;O
préférerais;I-MISC
emporta;O
préoccupation;O
instants;O
sexaltait;O
pensée;O
dobtenir;O
honneurs;O
richesses;O
brillante;O
PicardieLaon;B-ORG
références;O
baillie;O
lélue;I-PER
maudire;O
jurer;O
consentirait;O
sacrifier;O
trouvait;O
élégant;O
flatté;O
dis;O
regret;O
problématique;O
entrefaites;O
passerait;O
Lespèce;B-MISC
dattention;I-MISC
factice;I-MISC
cessa;O
avertie;O
fausse;O
alerte;O
sacrifié;O
conserva;O
dépouvantail;O
cas;O
récidive;O
noublièrent;O
rivaux;O
lexpia;O
Pignerol;B-PER
verra;O
François;B-PER
Ier;I-PER
marqué;O
champêtres;O
cest-à-dire;O
chasses;O
courses;O
forêt;O
cheval;O
Rien;O
galant;O
briller;O
sobstinait;O
lentretenir;O
drap;O
conquérant;B-PER
Lamour;B-MISC
augmentait;O
perdait;O
quittait;O
retournés;O
ombrage;O
gênait;O
entrevuesUn;O
suivaient;O
admirables;O
allées;O
ressemblent;O
MdAlbret;I-PER
poison;O
répandu;O
apercevait;O
lexcitait;O
manège;O
adroite;O
Tantôt;B-PER
poussait;O
tantôt;O
larrêtait;O
brusquement;O
cabrer;O
suspendait;O
bride;O
docile;O
animal;O
lassé;O
tourmenté;O
saut;O
manqua;O
renverser;O
jeta;O
cri;I-MISC
étendit;O
lappelant;O
aide;O
Lorsquils;B-PER
revenus;O
frayeur;O
trouvaient;O
seuls;O
voûte;O
feuillage;I-MISC
Quel;O
donnerais;O
contrainte;O
pouvant;O
maimez;O
puisque;O
parlez;O
aimais;O
baissant;O
espéré;O
écouter;O
doucement;O
empire;O
jette;O
Prononcez;B-PER
libre;O
promise;O
lest;O
dé;O
ineffable;O
aimez;I-MISC
quelquun;I-PER
tremblant;O
avoué;I-MISC
cacher;O
Nommez;I-LOC
mortel;O
devinait;O
croire;O
sauta;I-MISC
baiser;O
bout;O
consacre;O
prosterne;O
promènerons;O
ensemble;O
domaines;O
appellerai;O
jurez;I-MISC
madorer;O
aimerai;O
vaincre;O
obstacles;O
séparent;O
besoin;I-MISC
fermeté;O
inébranlable;O
Comptez;B-LOC
navions;O
combattre;O
préfère;O
persuaderont;O
déshonorer;O
seul;O
offert;O
défierai;O
battrons;O
tuerai;O
mettez;O
pâlissant;O
devenir;O
perds;O
meurs;O
soyons;O
séparés;O
fer;O
brise;O
bénis;I-MISC
contraire;O
unir;O
fera;O
non;O
bontés;O
bonté;O
marier;O
choix;O
résisterai;O
ferai;O
tuer;O
céder;O
attendrons;O
Attendre;B-PER
oh;O
Argus;B-LOC
ennuyés;O
tanière;O
pourrons;O
dici;O
ciel;O
viendra;O
peut-être;O
secours;O
lavenir;O
sagit;O
pouvez;O
échapper;I-MISC
rejoindre;O
jouis;O
réunion;O
sévère;O
jessaierai;O
rejoignaient;O
châsse;O
aperçu;I-MISC
rapprocha;O
lesquelles;O
dintimité;O
questionna;O
cercle;O
dessous;O
dames;O
palais;O
Charlotte;I-PER
germaine;O
distingué;O
douceur;O
visageUne;B-ORG
léloignait;O
instinct;O
jalousie;O
sexaminaient;O
lobservation;O
mempêcher;O
ledit;O
matins;O
sortait;O
fillessous;O
prétexte;O
daller;O
étudié;O
facilement;O
découvert;O
escaliers;O
dérobés;O
secrètes;O
descendait;O
parc;O
massif;O
platanescachée;O
branches;O
retrouvait;O
lequel;O
restait;O
autant;O
entrevues;O
innocentesaugmentaient;O
mutuel;O
découvertes;O
défendit;O
lappartement;O
lattendit;O
rendez-vous;O
connut;O
devenue;O
ressentirait;O
courir;O
refusé;I-MISC
lit;O
demoiselleajouta;O
réponse;O
Remploya;B-PER
moyens;O
parvenir;O
lignes;O
prisonnière;O
jadis;O
entrés;O
toits;O
tenter;O
entreprise;O
réfléchir;O
suivi;O
valet;O
périlleux;O
plombs;O
Malheureusement;O
donna;O
léveil;O
renoncer;O
complète;I-MISC
exécution;O
interrogea;O
nia;O
instruite;O
informa;O
retentit;O
aventure;O
consentira;O
engagé;O
rendra;O
compromise;O
tort;O
destinait;O
Richelieu;I-PER
trouvera;O
gendre;O
réparation;O
rapportée;O
causa;O
joie;O
refusât;O
formait;O
châteaux;O
Espagne;B-LOC
entrer;O
foudre;O
tombant;O
leut;O
interdite;O
salua;O
viens;O
tremblante;O
restée;O
maudite;O
pouf;O
bruits;I-MISC
injurieux;O
répandus;O
comptenous;O
reprenons;O
repris;O
hauteur;O
pareille;O
refuse;O
refusez;O
noseriez;O
prétendre;O
répète;O
Toujours;O
indomptable;O
devriez;I-MISC
lever;O
pareil;O
éclat;O
quy;O
réunit;O
convenances;O
plaîtVous;O
aviez;O
consulter;O
jépouserais;O
tiendrez;O
conviendra;I-MISC
manquerai;I-MISC
mienne;O
parlait;O
agitation;O
extrême;O
croisa;O
bras;O
aie;O
reçu;O
rendrais;O
consentirais;O
sort;O
haïrait;O
den;B-MISC
passiez;O
renoncerai;I-MISC
tient;O
prie;O
jépouse;O
sûre;O
entendu;O
insistance;O
despoir;O
eh;I-MISC
mabandonnerai;O
partira;O
réponds;O
partirai;O
proteste;O
démarche;O
compromettrait;O
liberté;O
Tenez;B-LOC
soleil;O
mettrons;O
Jy;B-PER
consens;O
désobéir;O
népouserai;O
lhomme;O
loublier;O
obéirez;I-MISC
Encore;O
pars;O
reviendrai;I-MISC
permettez;O
descendre;O
larmes;O
roulèrent;O
compagnon;O
linterrompre;O
haussa;O
marcha;O
Dites;O
éternel;O
adieu;O
folies;O
orgueilleux;O
projets;O
jure;O
épée;O
entendrez;O
larrêta;O
gardé;O
sacrifiez;O
livrant;O
tyrannie;O
répondrez;B-LOC
interdit;O
apostrophes;O
écarta;O
corridor;O
Cercle;B-LOC
léclat;O
embellie;O
charme;O
mélancolie;O
recueillant;O
apprit;O
nignorait;O
résignait;O
engagées;O
partez;O
enlève;O
condamné;O
opposer;O
compromettre;O
Recevez;B-PER
serment;O
nappartenir;O
regrets;O
rendue;O
maintenant;O
fidèle;O
séparera;O
résisterez;O
conserver;O
crains;O
concentrée;O
craignait;O
délever;O
indifférents;O
entourés;O
écrirai;O
reverrons;O
morte;O
quittèrent;O
Venez;B-LOC
suivit;O
conductrice;O
Dangeau;B-PER
Langlée;I-PER
perdons;I-MISC
cartes;O
ramassant;O
pile;O
étalée;O
jetons;O
pays;O
vivre;O
affectait;O
distrait;O
Nest;O
désiriez;O
désirait;O
triste;O
compris;O
partir;O
croyais;O
pris;O
soins;O
acquitte;O
devez;O
puissiez;O
lapprendre;B-PER
Fière;B-PER
trait;O
porté;O
sein;O
ennemie;O
nattendit;O
AIMÉE;I-MISC
JUSQUÀ;O
MORT;B-ORG
durée;O
fond;O
prononcer;O
compagnons;O
finirent;O
adresser;O
indifférentes;O
guerre;O
arrivèrent;O
frères;O
apercevant;O
remonta;O
annonçant;O
reviendrait;O
aussitôt;O
réveil;O
sassit;O
adressé;O
froid;O
bonjour;O
dérangé;O
Louisonlaissez;B-MISC
rappeler;O
motifs;O
vœux;O
chers;O
comprenez;O
venu;O
dexécuter;O
allez;I-MISC
vingt;O
an;O
majeure;O
songez;I-MISC
suites;O
événements;O
calomnies;O
répandues;O
retirer;O
seraient;O
donné;O
nappartiendrai;O
vivant;O
réfléchirez;I-PER
pasje;O
nessaie;O
demployer;O
lascendant;O
eu;O
autrefois;I-MISC
parti;O
irrévocable;O
ployer;O
prier;O
appui;O
fléchirai;O
épouserez;I-MISC
népouserez;O
resterai;I-MISC
sortirez;O
garder;O
vue;O
dautant;O
jallais;O
revoir;O
gardera;O
choisirai;O
voudrez;O
recevrez;O
nécrirez;O
aucune;O
Absolument;O
Adieu;B-PER
faibles;O
révoltés;O
tyran;O
croyait;O
chaînes;O
lourdes;O
imposer;O
sorti;O
précipita;O
verrou;O
prenant;O
plume;O
écrivit;O
défend;I-MISC
aucun;O
recevra;O
persécutions;O
persécuter;O
souffrir;O
Écrivez;B-LOC
adressez;I-MISC
marrivera;O
tôt;O
jattends;O
HENRIETTE;B-MISC
DE;O
ROUCY;B-ORG
appela;O
habiller;O
attendit;O
lécrire;B-PER
vieille;O
charge;I-MISC
mariée;O
sommelier;O
nommé;O
Joguet;B-PER
fît;I-MISC
envoyée;O
coucher;O
observations;I-MISC
croisée;O
tricota;O
servirez;I-MISC
seulement;O
parlera;O
remettra;O
laie;O
examiné;O
bornera;O
Très;I-MISC
système;O
despionnage;O
organisé;O
entenduLouison;I-MISC
conformerons;I-MISC
ennuiera;O
Patience;B-ORG
gaîment;O
tapisserie;O
fatigua;O
rigueur;O
chassa;O
journée;O
affreuse;O
navaient;O
jardins;O
privés;O
folâtre;O
gracieuse;O
semblaient;O
déserts;O
sévérité;O
lui-même;O
ouvrir;O
prison;O
Bussi;I-PER
captive;O
fléchissait;O
prenait;O
philosophiquement;O
dangereuse;O
sagissait;O
quel;O
empressement;O
telle;I-MISC
tournée;O
Lidée;B-PER
vertiges;O
deviendrait;O
persisterait;O
aimé;O
laffliger;O
tombent;O
coûtera;O
lêtre;I-MISC
raisonnablement;O
veillerai;I-MISC
prononçant;O
sombre;O
résolu;O
trembler;O
laisser;O
punis;O
séparant;O
Allez;B-PER
pleurera;O
Jessayerai;B-PER
produira;O
leffet;O
désirons;O
quittée;I-MISC
monte;O
rendrai;O
compte;O
Lorsque;O
monter;O
distinction;O
menez;O
résigne;O
changer;O
cruelle;O
obstinée;O
étiez;O
délivré;O
influences;O
conduisent;O
serions;O
baisant;O
troublez;O
chimères;O
décidéevous;O
naviez;O
songé;I-MISC
maudit;I-MISC
trompez;O
épouser;O
LamethJe;I-PER
tue;O
compté;O
convenable;O
Na;O
désirer;O
Naissance;B-MISC
Cent;B-MISC
touche;O
prières;O
devint;O
préféré;O
résistance;O
violente;O
soumission;O
révoltée;O
répétant;O
assisté;O
scène;O
essaya;O
mêler;I-MISC
imposa;O
mystère;O
frappa;O
ouvrait;O
doigt;O
regardant;O
quittaient;O
tricot;O
ramasser;O
tablier;O
laperçut;O
tourna;O
involontaire;O
largus;O
livre;O
volume;O
théâtre;O
Corneille;B-PER
Nicolle;B-MISC
tablette;O
justement;O
gros-là;O
comprendre;O
Donne;B-MISC
morceau;O
papier;O
laisse;O
Demandes;B-PER
poche;O
liasse;O
papiers;O
crasseux;O
sentez;O
lambre;O
mie;O
soubrette;O
méfiance;O
nœud;O
rubans;O
embaume;O
tiroir;O
comptes;O
linges;O
porta;O
glissa;O
déchira;O
morceaux;O
chiffonner;O
brisa;O
lenveloppe;B-PER
lattention;O
duègne;O
plaça;O
ouverte;O
feuilles;O
histoire;O
lire;O
Une;B-MISC
commencée;O
hier;O
amusera;O
défendu;O
écoutez;O
lu;O
saiment;O
parents;O
refusent;O
impertinente;O
Du;O
sépare;O
souffrez;O
Hen;B-MISC
sappelle;O
lhéroïne;O
écrit;O
reprends;O
"
 ";O
Adorable;B-PER
racheter;O
dépens;O
hélas;O
attendre;O
charmantes;O
assurances;O
donnez;O
comblent;O
pourrai;O
témoigner;O
ange;O
tutélaire;O
languis;O
alliez;O
tortures;O
affligée;O
cesser;O
maimer;O
cesserais;I-MISC
lavez;O
pourra;O
séparer;O
couvre;I-MISC
exprimer;I-MISC
ressens;O
Voici;O
Ton;B-PER
héros;O
lesprit;O
gage;O
séducteur;O
ton;O
doctoral;O
Voyons;B-PER
samusait;O
lembarras;O
finit;O
fatiguée;O
raconterai;O
Déjà;O
rhume;O
affreux;O
Soit;O
raconte;O
dénouement;O
Se;O
marièrent;O
Parce;O
mariés;O
saimèrent;O
défauts;O
conte;O
impertinent;O
Où;O
expérience;I-MISC
rend;O
état;O
sinstruit;O
ouvrant;O
Quen;B-PER
hardie;O
commère;O
doser;O
Après;O
procurer;O
crayon;O
coupant;O
couverture;O
plomb;O
adaptée;O
boiterépondit;O
résolutions;O
séduit;O
garçon;O
décurie;O
minauderies;O
promettant;O
causer;O
tempselle;O
imposait;O
commissions;O
dangereuses;O
malin;O
enfermé;O
demi-heure;O
travailler;O
sortie;O
sennuyer;O
dise;O
gazette;O
prêté;O
Donnez;B-PER
remise;O
dhôtel;I-MISC
parcourut;O
recommence;O
ah;O
larmée;O
Rhin;O
régiments;O
Normandie;B-LOC
darmée;O
prétend;O
feuille;O
sest;O
battu;O
effet;O
détails;O
noms;O
connaissance;O
cités;O
respira;O
mavez;O
imprimés;I-MISC
machination;I-MISC
suivirent;O
apport;O
ter;O
changement;O
commençait;O
solitude;O
détournait;O
daucune;O
prévenir;O
allaient;O
Jignore;B-PER
enterrement;O
viennent;O
savouer;O
vaincus;O
finira;O
entendit;O
lantichambre;O
cétaient;O
visiteurs;O
annoncésHenriette;O
composa;O
Ma;B-MISC
recevoir;O
quoiquil;O
affliger;O
Jécoute;B-PER
punition;I-MISC
désobéissance;I-MISC
résisté;O
châtiée;O
tel;O
commandement;O
mourir;O
dimpatience;O
Villeroi;B-PER
mande;O
tué;O
duel;O
dArtagan;B-MISC
grands;O
membres;O
tremblez;I-MISC
ayez;O
guérira;O
fondre;O
regardait;O
désagréable;O
assurer;O
dater;O
daujourdhuivous;O
nendurerez;O
persécution;O
criait;O
sanglots;O
existe;O
naimez;O
consoler;O
pleurait;O
est-elle;O
lut;O
Ursulines;B-LOC
désormais;O
jaimais;O
disparu;O
coucha;O
V;O
PINON;B-ORG
ailes;O
senvole;O
ramène;O
Fontaine;I-PER
pleuré;O
flots;O
séché;O
livrer;O
épars;O
commençaient;O
relever;O
tresses;O
foncée;O
bleu;O
lAbbesse;B-MISC
proposa;O
dentrer;O
postulanteselle;O
pensionnaire;O
soutint;O
douleur;O
déclaré;O
monastère;O
Aucune;B-LOC
parvenait;O
voulu;O
deviens;O
laide;O
devrait;O
senterre;O
serais;O
risée;O
Pas;O
pension;O
détrange;O
Navez;B-PER
religion;O
flamme;I-MISC
bravement;O
marié;O
hasard;O
certaine;O
pauvre;O
oubliée;O
sujets;O
caution;O
maimait;O
habitait;O
consolerai;O
perte;O
ridicule;O
comprends;O
Engage;B-MISC
proposer;I-MISC
céderai;O
ravi;O
engager;I-MISC
écrire;O
parloir;O
changée;O
seriez;O
saint;B-PER
asile;O
Certainement;B-PER
voile;O
huit;O
réflexions;O
Enfermée;B-LOC
Dimanche;B-PER
prochain;O
viendrai;O
accablée;O
poids;O
dominé;O
penses;O
vaut;O
conduit;O
soutenu;O
dévier;O
préjugé;O
cen;B-MISC
unde;O
engagée;O
tiendra;O
Moi;B-MISC
dorait;O
rayons;O
splendeurs;O
juin;O
œil;O
plaines;O
vertes;O
fleuries;O
dossier;O
tableau;O
celui-ci;O
couper;O
enfermer;O
coiffe;O
sommeil;O
jaime;O
porter;O
souliers;O
robes;O
bure;O
portaient;O
grille;O
baisser;O
profanes;O
velours;O
Des;O
adorateurs;O
fleurs;O
ferais;O
jécrirais;O
naime;O
lapeine;O
compter;O
mort;O
consolée;O
Consolée;B-PER
déciderez;O
autrecest;O
devenez;O
daime;O
résoudrez;O
fais;O
quoique;O
pis;O
discussions;O
renouvelèrent;O
démon;O
tentateur;O
magnificence;O
compenser;O
lépoux;O
naimait;O
essayait;O
persuader;O
céderait;O
cramponna;O
colorer;O
inconstance;O
veille;O
fixé;O
indulgence;O
pareilles;O
prouver;O
Pour;O
religieuse;O
Faites;B-LOC
jattendrai;B-PER
autels;O
prié;O
consommerai;O
sacrifice;O
sortirai;O
titre;O
soumise;O
affectueuse;O
Vivat;B-PER
tint;O
cachetée;O
verrai;O
descendras;O
remettras;O
liée;O
repentirez;O
combla;O
excellent;O
permettait;I-MISC
mettrait;O
lenvers;B-LOC
célébrer;O
dignement;O
événement;O
superbes;O
présentslui;O
écrivait;O
transporté;O
commence;O
religieuses;O
complimenter;O
admirer;O
belles;O
envoyées;O
cérémonie;O
révolution;O
voulaient;O
Avant;O
senferma;O
paquet;O
soigneusement;O
cacheté;O
Garde-moi;B-PER
souvenirs;O
troublent;O
examinait;O
brocart;B-MISC
revêtir;O
serrant;O
ouije;O
garderai;O
soupirant;O
réellement;O
touchante;O
Mademoisellelheure;B-PER
savance;O
hâtons;O
commencer;O
portes;O
souvrirent;O
novices;O
professes;O
assister;O
lavons;O
brodé;O
fines;O
doranger;O
rangs;O
grosses;O
noisettes;O
rattachées;O
agrafe;O
collier;O
girandoles;I-MISC
Flandre;B-LOC
recouvrait;O
céleste;O
ladmiration;O
chapelle;O
prêt;O
lattendaient;O
aisée;O
Louis-le-Grand;B-LOC
entière;O
admirée;O
sortant;O
léglise;O
appeler;I-MISC
tressaillit;O
allons;O
sur-le;O
comterépondit;O
baisa;O
montèrent;I-MISC
doravec;O
peintures;O
attelés;O
livrée;O
cédait;O
enivrée;O
retentir;O
accompagné;O
immodérés;O
lenthousiasme;O
sécriait;O
véritable;O
délire;O
maridont;O
excitée;O
lidolâtrie;O
crut;O
ouvert;O
semée;O
bouquets;O
couvrirent;O
guirlandes;O
chantèrent;O
couplets;O
coups;O
fusil;I-MISC
danses;O
fusées;O
semblables;O
réjouissances;O
lavenue;O
tours;O
apparurent;O
pavoisées;O
drapeaux;O
couronnes;O
étincelaient;O
royaume;O
laimait;O
manoir;O
lorigine;B-PER
appartenu;O
sires;O
Coucy;I-MISC
1190;O
Raoul;B-PER
Terre;B-LOC
Sainte;I-LOC
partage;O
biens;O
échut;O
Robert;B-PER
dernier;O
arrivée;O
Saint-Jean-dAcre;O
cadette;O
extinction;O
1222;O
chartes;O
relatives;O
labbaye;B-LOC
Prémontré;I-LOC
importante;O
dAlix;B-PER
Dreux;B-PER
petite-fille;O
Louis-le-Gros;B-LOC
promit;O
hommage;O
Thomas;B-PER
Vervins;I-PER
aîné;O
aliéner;O
domaine;O
épousé;O
Elisabeth;B-PER
Roucyune;I-PER
aïeules;O
observer;O
galante;O
combattit;O
Bouvines;B-LOC
mourut;O
générations;O
neut;O
denfants;O
succession;O
passa;O
sœur;O
Jeanne;B-PER
Guillaume;B-PER
Ponthieu;I-PER
laissèrent;O
cédèrent;O
châtellenie;O
Crèvecœur;I-PER
1585;O
racheta;O
Ponthieux;I-PER
revendit;O
24;O
décembre;O
1401;O
baronnie;O
comté;O
Soissons;B-LOC
ériger;O
pairie;O
1404;O
1406;I-MISC
Bourgogne;B-LOC
ennemi;I-MISC
possédée;O
dapanage;O
décision;O
1408;O
Bar;I-PER
dEnguerrand;B-PER
Marie;B-PER
aînée;O
lacquisition;O
descendant;O
Y;B-PER
possesseur;O
intermédiaire;O
jouissance;O
commencé;O
déclaircir;O
recherches;O
aient;O
Christophequi;B-PER
vivait;O
seizième;O
siècle;O
qualités;O
celles-ci;O
Chevalier;B-ORG
Aixin;B-PER
Lanissecourt;I-PER
Clany;I-PER
Thurin;B-PER
vicomte;O
dAnsizy-le-Châtel;O
décoré;O
épousa;O
Isabelle;B-PER
Bayencourt;I-PER
cadet;O
héritier;O
terres;O
oncle;O
Antoine;B-PER
Bouchavannes;O
Quincy;O
Christophe;B-PER
gouverneur;O
ligue;I-ORG
traita;O
directement;O
1594;O
titulaire;O
distinguer;O
dHennecourt;B-MISC
proche;O
intime;O
ami;O
cardinal;O
Retz;I-PER
mémoires;O
raccommoda;O
Cardinal;B-PER
obligée;O
dentendre;O
chemin;O
connaisse;O
afin;O
splendeur;O
tragiques;O
Clermont;O
dAmboise;O
assassiné;O
tendit;O
piège;O
tua;O
Pauvre;B-PER
justice;O
injure;O
barbare;O
honorable;O
lépée;O
larme;I-MISC
lâches;O
ruse;O
ruseOn;O
trompé;O
enlever;O
preuve;O
réclamons;O
mérité;O
rêveuse;O
ponts;O
levis;O
baissés;O
rangés;O
haie;O
vassaux;O
accueillirent;O
cris;O
Vive;B-MISC
affabilité;O
extraordinaire;O
contenu;O
bourse;O
disposée;O
banquet;O
retentissait;O
instruments;O
ôta;O
tables;O
réputation;O
admirait;O
tradition;O
inventé;O
sol;O
corruption;O
durèrent;O
Toute;O
assistaHenriette;O
élément;O
aimable;O
lentourait;O
former;O
beau-père;O
fléchir;O
invincible;O
laquaisdes;O
écuyers;O
plénière;O
ronde;O
modeste;O
retenue;O
laissant;O
permise;O
talents;O
genres;O
enviée;O
critiquer;O
fortement;O
séparée;O
commencèrent;O
querelles;O
senvenimaient;O
consolait;O
redoublant;O
saugmentait;O
sacrifiait;O
désespoir;O
préoccuper;O
quamenaient;O
aventures;O
réjouissait;O
savait;O
plaisanter;O
Quelque;B-LOC
déshabiller;O
demoiselle;O
absolument;O
VI;B-ORG
VISION;I-ORG
dAnizy;B-ORG
situé;O
quart;O
appartenait;O
évêques;O
dEstrées;B-MISC
lhabitait;O
assidus;O
excellait;O
rochet;O
camail;O
cessait;O
vanter;O
labelle;O
châtelaine;O
Anizy;B-LOC
496;O
500;O
Rémi;I-PER
érigea;O
lévêché;O
bourg;O
figura;I-MISC
guerres;O
civiles;O
appartenant;O
1540;O
Bourbon;I-PER
construire;O
portion;O
magnificences;O
monument;O
rois;O
entrautres;O
lhospitalité;O
saison;O
voisinage;O
agréments;O
connu;O
témoin;O
apparition;O
espèce;O
daccord;O
tacite;O
circonstances;O
devaient;O
fuir;O
ignorait;O
relations;O
poussées;O
écho;O
provinces;O
capitale;O
nétaient;O
Peu;O
voyageaient;O
rare;O
anecdote;O
répandit;O
lété;O
1774;O
dEstrée;B-MISC
sétablit;O
recevait;O
étrangers;O
hôtes;O
devenaient;O
siens;O
moines;O
abbé;O
reçurent;O
prélat;O
sanglier;O
chevreuils;O
distribués;O
assistants;O
Monseigneur;B-PER
Éminence;B-LOC
demanderai;O
hors;O
hure;O
mange;O
meilleures;O
venaisons;O
possibles;O
accommodée;O
goûter;O
risque;O
ragoût;O
présentes;O
également;O
décida;I-MISC
festin;O
semaine;O
lévêque;I-MISC
rappelait;O
linvitation;O
survenu;O
fier;O
donnerez;O
ayons;O
promets;I-MISC
resplendissante;O
puissent;O
Nirons;O
Lannée;B-PER
prochaine;O
embarrassé;O
coquetterienest;O
arrête;O
bord;O
précipice;O
ait;O
abîme;O
jouez;O
prendrez;I-MISC
garce;O
puissantes;O
cachant;O
mains;O
réveiller;O
éteints;O
atteinte;O
fiez;O
occupée;O
nouvelles;O
parures;I-MISC
partageait;O
travaux;O
écrin;O
encorequoiquelle;O
eût;O
donnée;O
cadeau;O
noces;O
proclamée;O
cours;O
ajouté;O
rende;O
trouver;I-MISC
délicates;O
plut;O
donnèrent;O
coiffa;O
bijou;O
eau;O
rubis;O
balais;O
produire;O
résista;O
Ainsi;O
apprendront;O
fillequi;O
parure;O
feuillages;O
pierreries;O
accoutrée;O
lhabit;O
mettra;O
croit;O
détoffe;O
brochée;O
admirablement;O
riche;O
Belle;B-MISC
orner;O
laideur;O
prendrait;O
arriver;O
largent;O
changerait;O
occupons;O
heureusement;O
chaud;O
dormir;O
minuit;O
sacheminèrent;O
fontaine;O
espéraient;O
fraîcheur;O
arbres;I-MISC
lentouraient;O
cachaient;O
minutes;O
lointain;O
galop;O
restant;O
aperçues;O
sortions;O
fallût;O
traverser;O
lallée;O
découvrirait;O
certainement;O
approchait;O
blanche;O
lune;B-LOC
perle;O
dos;O
Attends;B-LOC
amants;O
soupirer;O
murs;O
repose;O
Heureusement;B-PER
soupçonner;O
Jésus;B-PER
signe;O
croix;O
napprochez;O
Quest;B-MISC
Quy;O
Napprochez;B-MISC
conjure;O
savançant;O
âme;O
sappuyer;O
arbre;O
tremblait;O
Lombre;B-MISC
promenant;O
clairière;O
fixa;I-MISC
couverte;O
maperçoit;O
tomba;I-MISC
involontairement;O
fougueux;O
entendre;O
disparut;O
perdit;O
léloignement;O
Quai;B-PER
Jamais;O
retrouver;O
assurément;O
fermémonseigneur;O
clé;O
pénétrer;O
messes;O
rentrer;O
traversa;O
encourant;O
lespace;O
séparait;O
nosant;O
regarder;O
effrayées;O
revenant;O
déshabillant;O
samedi;O
apparitions;O
vas;O
mettras;O
saurais;O
létat;O
spectre;O
défait;O
image;O
flétrie;O
devenu;O
insensible;O
pur;O
linterrogea;O
anxiété;O
illusion;O
semblé;O
saute;O
dessus;O
mur;O
quinze;O
délévation;O
reconnu;O
manant;O
interroger;O
bru;O
mêmes;O
réponses;O
nirez;O
champs;O
errante;O
rencontriez;O
fantômes;O
appelez;O
parlerai;O
Miséricorde;B-PER
méchant;O
laissées;O
craindrais;I-PER
vengeance;O
redouter;O
flatte;O
lexcite;O
haine;O
pardonner;O
aucuns;O
dexcuse;O
calmer;O
entretiens;O
terreur;O
pensercest;O
horrible;O
Réellement;B-PER
dormions;O
samuse;O
parcourir;O
désespéré;O
tremble;O
chapelet;O
béni;O
ombre;O
rencontrerai;O
craindrai;I-MISC
spirituelles;O
lavais;O
Dis;B-PER
Mille;B-PER
plantés;O
retournerai;O
maccablera;O
épigrammes;O
nosera;O
Deschamps;B-PER
sergent;O
ville;O
venant;O
conseiller;I-MISC
Cœur;I-MISC
Roy;I-MISC
raconté;O
venus;O
assure;O
Corcy;I-PER
deuil;O
veuve;O
compagnies;O
habite;O
lieutenant;O
Est-elle;B-LOC
dédaigneuse;O
annonçait;O
continuait;O
ressortir;O
blancheur;O
peau;O
vêtue;O
pavillon;O
Grâces;B-PER
frappés;O
sois;O
déesse;O
divinité;O
exagéré;O
extravagance;O
comprenait;O
résistât;O
tempsà;O
possession;O
lindifférence;O
probablement;O
nourriture;O
attelé;O
piqueurs;O
caracolaient;O
satisfaite;O
lemportant;O
craintes;O
oublia;O
vision;I-MISC
trajet;O
paresse;O
touchent;O
remarqua;O
joyeusement;O
groupes;O
formaient;O
nobles;O
perron;O
parvenaient;O
plis;O
soie;O
feutre;O
murmure;O
séleva;B-PER
Accoutumée;B-LOC
flattée;O
lordinaire;O
paset;O
encorePendant;O
balcons;O
critiquaient;O
diable;O
arrivés;O
venirje;I-MISC
tai;I-MISC
tempêcher;O
sottise;O
jentends;O
Fiesque;B-LOC
ten;O
supplie;O
lescalier;O
situ;B-PER
voit;O
tournes;O
reconnaît;O
nommeElle;O
pâli;O
rappelle;O
coup;I-MISC
évanouie;O
VII;I-PER
BELLES;O
AMOURS;O
transporter;O
sempressa;O
domestiques;O
Lévanouissement;B-PER
feinte;O
reprendre;O
sécriant;O
sauvez;O
valets;O
signifient;O
paroles;O
revu;O
Par;O
faculté;I-MISC
surnaturelle;I-MISC
tournait;O
doset;O
–;O
duquel;O
infidèle;O
reprocher;O
oreille;O
souffre;O
mavoir;O
chérie;O
madresser;I-MISC
délivrée;I-MISC
répétait;O
calmez;O
rêves;O
souffrante;O
fièvre;O
contrarier;O
accès;O
reprend;O
remonter;O
couchera;O
enverra;O
médecin;O
régime;O
folle;O
nommez;O
Lévêque;B-LOC
étonné;O
délivrez;O
devons;O
excuses;O
essayer;O
reverrai;O
imprudence;O
laissée;O
abuser;O
repos;O
laura;O
ensuite;O
lattendons;O
lavis;O
accident;O
scandale;O
annoncer;I-MISC
partirons;O
deviennent;O
minformer;O
exigez;O
parte;O
fermé;O
santé;O
commande;O
portée;O
irai;I-MISC
Ou;O
oserez;O
employer;O
violence;O
morbleu;I-MISC
pousserez;O
patience;O
suivrez;O
soumettrai;O
jusquoù;O
soustrairai;O
achevant;O
serra;O
durement;O
épargnerai;O
action;O
indigne;O
obéirai;O
touchez;O
souviendrez;O
Retirons;B-ORG
revienne;O
inutile;O
assiste;O
dhumeur;O
Singulière;B-LOC
nature;O
lemportaient;O
