Texte;Type d'entité
embarras;O
lieue;O
Chacun;B-MISC
prin-;O
Tarenie;B-LOC
assise;O
marie;O
cetie;O
vaudrait;O
cent;O
joli;B-PER
at;O
arrivera;O
Voulez;B-LOC
pliqua;O
Gardez;B-LOC
ferait;O
45;I-MISC
bruit;O
sauriez;O
taire;O
Laissons;B-LOC
répétaient;O
figures;O
sous;O
linspection;O
maitre;O
jouait;O
violon;O
parlaient;O
baltait;O
lorsquils;O
eurent;O
terminé;O
reviendrez;O
Surtout;O
namenez;O
nièce;O
troublerait;O
tranquille;O
ramener;O
létroit;I-MISC
petit;O
salon;O
lorsque;O
accorde;O
logement;O
veille;O
retour;O
quolibets;O
Klle;B-LOC
rêver;O
46;O
jusquaux;O
moindres;O
pondit;O
Plusieurs;O
passèrent;O
voyait;O
rencontrait;O
assidu;O
Pourtant;O
damour;O
prononcé;O
fondée;O
passion;O
profonde;O
dHenrietie;B-MISC
orgueilleuse;O
tendre;O
moscovite;O
dansé;O
Montes-;B-PER
pan;I-PER
adorable;O
ter-;O
galants;O
lhabitude;O
etne;O
vit;O
moyen;O
infidélité;O
raconter;O
monarque;O
roman;O
mour;O
47;O
soupçons;O
fournir;O
thème;O
limagination;O
mo-;O
lombre;O
passée;O
odieuse;O
célébrait;O
alors;O
paix;O
jeu-;O
nesse;B-PER
demandé;O
carrousel;I-PER
exercice;O
laccorda;O
sur-le-;I-PER
champ;O
furent;O
côtés;O
prépara-;O
tifs;O
immenses;O
orna;O
che-;O
valier;O
écharpe;O
dAl;I-LOC
fenêtre;O
joûter;O
nait;O
emblème;O
Jusquici;B-MISC
goüt;O
48;O
igno-;O
rante;O
penseriez;B-PER
phrase;O
pi-;O
trahie;O
trouverais;O
combattant;O
vamqueur;O
retira;O
Ludre;B-PER
lappelait;O
Cétait;B-MISC
jeux;O
concetti;O
1l;O
spirituelle;O
énigmes;O
prix;O
vainqueur;O
nentreprendrai;I-MISC
description;I-MISC
carrousels;I-MISC
fameux;O
lépoque;O
poétiques;O
amours;O
"

 

 

 

";O
49;O
récit;O
tièrement;O
subjugué;O
imagination;O
quun;O
brillants;O
délicieux;O
renferma;O
grandeur;O
contenta;O
juge;O
Lhonneur;B-PER
commandant;O
quadrille;O
Maures;B-MISC
-portant;O
cimier;O
casque;O
Houx;B-PER
émeraudes;O
grains;O
corail;O
costume;O
ladresse;O
déploya;O
différents;O
exercices;O
faisaient;O
lobjet;O
conversations;O
exaltait;O
nues;O
sadressaient;O
visiblement;O
pa-;O
raissait;O
repousser;O
retourné;O
restèrent;O
rues;O
50;O
assistaient;O
impossible;O
entendirent;O
dorgueil;O
senivrait;O
lencens;O
tourée;O
fiancé;O
mis;O
quont;O
obtenu;O
aujourdhui;O
sinclina;I-PER
Javais;B-PER
noublieriez;O
promesses;O
reçues;I-PER
feriez;O
linjure;O
douter;O
pourquoi;O
jeter;O
in-;O
sultant;O
permettre;O
dons;O
puisse;O
supporter;I-MISC
audace;O
insolente;O
"

 

 

";O
L;B-MISC
91;I-LOC
demi;O
ef-;O
frayée;O
galanterie;O
prévenue;O
préférez;I-MISC
Cest-à-dire;O
nêtes;O
pâlit;O
éncore;O
ins-;O
ajouter;O
basse;O
entendue;O
atté-;O
pressentiment;O
malheur;O
blessant;O
lavait;O
attachée;I-MISC
depuis;O
enfance;O
révoltait;O
-ménagement;O
Quimporte;B-PER
sentir;O
traitée;O
ploieront;O
briserai;O
doivent;O
genoux;O
pauvres;O
gentilshommes;O
52;O
campagne;O
blesse;O
choisie;O
lutte;I-MISC
toules;O
passions;O
ersonnages;O
sengagea;I-MISC
dès;O
ardente;O
im-;O
D;B-LOC
" 

";O
pétueuse;I-MISC
incessante;O
bataille;I-MISC
coûte;O
cher;O
Penn;B-PER
UN;O
ASTRE;O
ÉCLIPSÉ;O
Quinze;O
sécoulèrent;O
saccroitre;O
amour;O
maïs;O
duite;O
montrait;O
impérieuse;O
em-;O
pressée;O
annonça;I-MISC
ectte;I-MISC
époque;O
Fontainebleau;I-MISC
calcul;O
donnait;O
lom-;O
54;O
brage;O
Lauzun;I-PER
daigna;O
jaloux;O
résolut;O
quise;O
intimité;O
protégée;O
reste;O
oppose;O
écervelées;O
conduites;O
surveil-;O
lées;O
reçoivent;O
chambres;O
plai-;O
gnant;O
donne;O
né-;O
cessaires;O
Corriger;B-PER
abus;O
mintéresse;O
sûreté;O
vertu;O
labri;O
danger;O
envie;O
Ia;B-PER
Sous;B-MISC
"

 

 

";O
55;I-ORG
crain-;O
+;O
dapprocher;O
rivale;O
préparer;O
nouveau;O
devina;O
proie;O
tourménter;O
douce;O
Marie-Thérèse;B-PER
outrée;O
sup-;O
porta;O
rendaient;O
dûüs;O
rang;O
ui;O
saccoutumer;O
domina-;O
üon;O
volontiers;O
toute-;O
recommanderai;O
Na-;O
vailles;O
sollicitude;O
particulière;O
56;O
tromper;O
allusion;O
trompe;O
Conscience;B-LOC
entretien;O
signifié;O
allait;O
étonnement;O
général;O
pouvaient;O
apprenant;O
rangé;O
vraiment;O
nira;O
permettra;O
trée;O
lentendit;O
cou-;O
sine;O
Houdancourt;I-LOC
trois;O
semaines;O
Soyez;B-ORG
amie;O
narrivera;O
duchesse;B-PER
tourmentera;O
Jour;I-MISC
nuit;O
préférerais;I-MISC
emporta;O
préoccupa-;O
tion;O
lesinstants;O
sexal-;O
pensée;O
dob-;O
honneurs;O
richesses;O
brillante;O
Ve;I-ORG
58;I-ORG
vérences;O
baillie;O
lélue;O
maudire;O
jurer;O
consentirait;O
sacrifier;O
trouvait;O
élégant;O
flaité;O
dis;O
regret;B-PER
problématique;O
entrefaites;O
passerait;O
Lespèce;B-MISC
dattention;I-MISC
factice;I-MISC
cessa;O
avertie;O
fausse;O
alerte;O
sacrifié;O
duc;O
conserva;O
dépouvantail;O
cas;O
récidive;O
Nile;B-PER
nOu-;B-MISC
blièrent;O
rivaux;O
lexpia;O
Pignerol;B-PER
verra;O
59;O
dansle;O
François;B-PER
°;O
marqué;O
champêtres;O
cest-à-dire;O
chas-;O
courses;O
forêt;B-LOC
cheval;O
Rien;O
galant;O
briller;O
sobstinait;O
lentretenir;O
drap;O
conquérant;B-PER
entourée;O
Lamour;B-MISC
augmentait;O
perdait;O
quittait;O
étaientretour-;O
nés;O
ombrage;O
génait;O
entrevues;O
suivaient;I-MISC
admirables;O
allées;O
ressemblent;O
poison;O
répandu;O
60;O
aper-;O
cevait;O
lexcitait;O
nége;O
adroïte;O
Tantôt;B-PER
poussaitson;O
tantôt;O
larrêtait;O
brusque-;O
cabrer;O
suspendait;O
bride;O
docile;O
animal;O
lassé;O
tourmenté;O
saut;O
manqua;O
renverser;O
jeta;O
cri;I-MISC
étendit;O
lappelant;O
aide;O
Lorsquils;B-PER
revenus;O
frayeur;O
trouvaient;O
compa-;O
gnie;O
seuls;O
voûte;O
feuillage;O
Quel;O
donnerais;O
contrainte;O
pouvant;O
DF;I-MISC
61;O
maimez;O
puisque;O
parlez;O
Jamais;O
baïssant;O
espéré;O
écouter;O
doucement;O
empire;I-MISC
jelte;O
Prononcez;B-PER
libre;O
promise;O
©;O
lest;O
quetterie;O
ineffable;O
62;O
aimez;O
quelquun;I-PER
tremblant;O
avoué;I-MISC
cacher;O
est-11;B-PER
Nommez;I-PER
morlel;O
devinait;O
croire;O
sayez;O
11;O
sauta;O
baiser;O
bout;O
consacre;O
prosterne;O
th;O
gs;O
pp;B-LOC
Emme;I-LOC
ES;I-MISC
CHATEAR;B-ORG
63;I-MISC
promènerons;O
ensemble;O
do-;O
maines;O
appellerai;O
mejurez;O
madorer;O
aimerai;O
vaincre;O
obstacles;O
séparent;O
besoin;O
fer-;O
meté;O
inébranlable;O
Comptez;B-LOC
navions;O
combatire;O
préfère;O
persuaderont;O
déshonorer;O
64;O
seul;O
offert;O
défierai;O
battrons;O
tuerai;O
mettez;O
pälissant;O
devenir;O
perds;O
meurs;O
soyons;O
séparés;O
fer;O
brise;O
bénis;O
contraire;O
obtenir;O
qu;O
unir;O
fera;O
non;O
bonté;O
marier;O
choix;O
65;O
résisterai;O
fe-;O
tuer;O
céder;O
atten-;O
drons;O
Attendre;B-PER
oh;O
Argus;B-LOC
nuyés;O
tanière;O
pourrons;O
dici;O
ciel;O
viendra;O
peut-être;O
noîre;O
secours;O
lavenir;O
sagit;O
VeIrons;B-PER
pouvez;I-MISC
échapper;I-MISC
instants;O
rejoindre;I-MISC
jouis;O
réunion;O
sévère;O
jessalerai;O
Cr;B-MISC
66;O
rejoignaient;O
aperçu;I-MISC
rapprocha;O
lesquelles;O
dintimité;O
questionna;O
cerele;I-MISC
dessous;O
dames;O
palais;O
Char-;O
lotte;O
cousine;I-PER
ger-;O
maine;O
elleavait;O
chosede;O
parfaitementdis-;O
tingué;O
douceur;O
Une;O
léloignait;O
instinct;O
jalousie;O
sexaminaient;O
aperçutet;I-PER
lende-;O
lobservation;O
mempécher;O
destinée;O
67;I-MISC
matins;O
sortait;O
Loui-;O
pré-;O
texte;O
daller;O
étudié;O
facilement;O
découvert;O
escaliers;O
dérobés;O
crètes;O
descendait;O
parc;O
massif;O
platanes;O
bränches;O
retrouvait;O
lequel;O
restait;O
autant;O
innocentes;O
augmentaient;O
mutuel;O
découvertes;O
défendit;O
lappartement;O
prétexte;O
fût;O
lattendit;O
rendez-;O
connut;O
bor-;O
nes;O
68;I-MISC
devenue;O
ressentirait;O
Ondit;B-MISC
courir;O
gueilleuse;O
refusé;I-MISC
quitter;O
hit;O
rouges;O
vantage;O
Charlotte;I-PER
airde;O
Ii;B-PER
réponse;O
em--;I-MISC
ploya;I-MISC
moyens;O
parve-;O
nir;O
lignes;O
prisonnière;O
jadis;O
entrés;O
toits;O
Lavallère;B-PER
69;I-MISC
tenter;O
entreprise;O
réfléchir;O
suivi;O
valet;O
périlleux;O
plombs;O
Malheureusement;O
donna;O
léveil;O
renoncer;O
SON;O
complète;O
exécu-;O
interrogea;O
nia;O
instruile;O
forma;O
retentit;O
aventure;O
consentira;O
répon-;O
engagé;O
rendra;O
compromise;O
tort;O
dAI-;O
destinait;O
an;O
Ÿ;O
70;O
Richelieu;I-PER
trouvera;O
gendre;O
T1;B-MISC
1CI;O
réparation;O
rapportée;O
Causa;B-LOC
joie;O
refusât;O
formait;O
châteaux;O
Espagne;B-LOC
entrer;O
Laméth;I-MISC
foudre;O
tombant;O
leut;O
effrayée;O
Ellé;B-PER
interdite;O
salua;O
viens;O
tremblante;O
restée;O
cetté;O
maudite;O
voire;O
mé;I-MISC
71;O
bruits;O
injurieux;O
répandus;O
compte;O
reprenons;O
at-;O
tend;O
repris;O
hauteur;O
pareille;O
refuse;O
refusez;O
noseriez;O
prétendre;O
répète;O
reçoit;O
Toujours;O
etindomptable;O
devriez;O
lever;O
pareil;O
éclat;O
quy;O
72;O
réunit;O
Îles;B-LOC
convenances;O
aviez;O
consulter;O
jépouserais;O
tiendrez;O
conviendra;O
manquerai;O
mienne;O
parlait;O
comie;O
agitation;O
extrême;O
En-;O
croisases;O
braset;O
sarréta;O
aie;O
reçu;O
rendraïs;O
consenlirais;O
sort;O
haïrait;O
malheu-;O
den;B-PER
rai-;O
passiez;O
bras;O
noncerai;O
tient;O
prie;O
73;O
autrement;O
dobtenir;O
jépouse;O
sûre;O
entendu;O
àtout;O
m-;O
sistance;O
despoir;O
moi-;O
eh;O
mabandonnerai;O
partira;O
réponds;O
partirai;O
proteste;O
démarche;O
compro-;O
mettrait;O
liberté;O
Tenez;B-LOC
soleil;O
mettrons;O
74;O
jy;O
consens;O
pâs;B-MISC
désobéir;O
népouserai;O
lhomme;O
loublier;O
obéirez;I-MISC
Encore;O
pars;I-MISC
reviendrai;I-MISC
meltez;O
descendre;O
cercle;O
larmes;O
roulèrent;O
Jy;B-PER
compagnon;O
linter-;O
haussa;O
ÿeux;O
marcha;O
Dites;O
éternel;O
adiet;O
folies;O
orgueilleux;O
projets;O
jure;O
épée;O
entendrez;O
"



";O
75;I-MISC
Ilsortit;I-MISC
larrêta;O
cé;O
gardé;O
sacrifiez;O
livrant;O
tyranme;O
répondrez;B-LOC
interdit;O
apostrophes;O
écarta;O
corridor;O
léclat;O
embellie;O
charme;O
mélan-;O
colie;O
cha;O
recueillant;O
apprit;O
nignoraït;O
rési-;O
gnait;O
engagées;O
partez;O
enlève;O
condamné;O
opposer;O
compromettre;O
Fr;B-MISC
76;I-MISC
Recevez;B-PER
serment;O
nappartenir;O
regrets;O
jus-;O
rendue;O
maintenant;O
fidèle;O
séparera;O
résisterez;O
conserver;O
tes;O
crains;O
concentrée;O
craignait;O
délever;O
indifférents;O
entourés;O
écrirai;O
reverrons;O
Ou;O
morte;O
quittèrent;O
sap-;O
procha;O
Venez;B-LOC
suivit;O
conductrice;O
Dangeau;B-PER
Langlée;I-PER
LECHATFAU;O
+77;O
perdons;I-MISC
cartes;O
ramassant;O
pile;O
étalée;O
elleen;O
jetons;O
pays;O
vivre;O
afféc-;O
distrait;O
Nest;B-PER
désiriez;O
désirait;O
triste;O
ç;O
compris;O
vousrendre;O
permission;O
parlir;O
croyais;O
pris;O
bien-des;O
soins;O
acquitte;O
départ;O
devez;O
puissiez;O
lapprendre;O
78;O
Fière;I-ORG
porté;O
sein;O
nemie;O
nattendit;O
AIMÉE;O
JUSQUA;B-MISC
MORT;B-ORG
durée;O
fond;O
prononcer;O
compagnons;O
finirent;O
adresser;O
indifférentes;O
guerre;O
pa$;O
mi;O
Îls;B-PER
arrivèrent;O
80;O
frères;O
cevant;O
remonta;O
partement;O
annonçant;O
reviendrait;O
aussitôt;O
réveil;O
trer;O
sassit;O
lit;O
adressé;O
froid;O
bonjour;O
dérangé;O
rappeler;O
motifs;O
x;O
œ;O
81;O
vœux;O
chers;O
comprenez;I-MISC
venu;O
dexécuter;O
allez;O
vingt;O
majeure;O
songez;O
suites;O
événements;O
pasajouter;O
foi;I-MISC
calomnies;O
répandues;O
pasretirer;O
role;O
seraient;O
donné;O
nappartiendrai;O
vivant;O
réfléchirez;I-PER
nes-;O
82;O
saie;O
demployer;O
lascendant;O
eu;O
autrefois;I-MISC
irrévocable;O
orgueil;O
ployer;O
prier;O
appui;O
fléchirai;O
épouserez;I-MISC
népouserez;O
resterai;I-MISC
sortirez;O
ferai;O
garder;O
vue;O
dautant;O
jallais;O
gardera;O
choisirai;O
voudrez;O
recevrez;O
nécrirez;O
aucune;O
83;O
Absolument;O
Adieu;B-PER
faibles;O
révoltés;O
tyran;O
croyait;O
chaines;O
lourdes;O
imposer;O
sorti;O
précipita;O
verrou;O
prenant;O
plume;O
écrivit;O
-On;B-LOC
défend;I-MISC
revoir;O
aucun;O
recevra;O
persécutions;O
n1;B-MISC
persécuter;O
souffrir;O
Conserver;B-ORG
Ecrivez;B-MISC
adressez;I-MISC
Bcaupré;I-PER
marrivera;O
Ôl;B-MISC
prète;O
jat-;O
tends;O
appela;O
habiller;O
attendit;O
lécrire;O
vieille;O
charge;I-MISC
mariée;O
sommelier;O
nommé;O
Joguet;B-PER
envoyée;O
mademai-;O
coucher;O
obser-;O
vations;O
croisée;O
tricota;O
85;O
servirez;I-MISC
seule-;O
parlera;O
remettra;O
laie;O
examiné;O
bornera;O
Très;O
système;O
despionnage;O
parfaitement;O
organisé;O
conformerons;O
ennuiera;O
Pa-;O
tience;O
gaiment;O
tapisserie;O
fatigua;O
rigueur;O
chassa;O
journée;O
paraissait;O
affreuse;O
navaient;O
paité;O
jardins;O
privés;O
folâtre;O
gra-;O
86;O
cieuse;O
semblaient;O
déserts;O
sévérité;O
lui-même;O
ouvrir;O
prison;O
Bussi;I-PER
caplive;O
fléchis-;O
prenait;O
cho-;O
philosophiquement;O
hors;O
pius;O
dangereuse;O
sagissait;O
quel;O
empressement;O
rendrais;O
telle;I-MISC
Ilen;B-PER
tournée;O
Lidée;B-PER
vertiges;O
viendrait;O
persisterait;O
fuser;O
jena;O
87;I-MISC
aimé;O
laffhger;O
tombent;O
coûtera;O
lêtre;O
raisonnablement;O
veillera;O
yavait;O
prononçant;O
som-;O
résolu;O
trembler;O
laisser;O
punis;O
séparant;O
Allez;B-LOC
88;O
pleurera;O
dJessayerai;B-MISC
duira;O
leffet;O
désirons;O
vo-;O
quittée;O
mon-;O
rendrai;O
Lorsque;O
monter;O
distinction;O
trouvez-;O
menez;O
résigne;O
changer;O
cruelle;O
obstinée;O
89;O
étiez;O
délivré;O
influences;O
conduisent;O
serions;O
répli-;O
qua;O
baisant;O
troublez;O
chimères;O
naviez;B-ORG
songé;I-MISC
défendre;O
El;B-PER
maudit;I-MISC
trompez;O
consent;O
épouser;O
tue;O
compté;O
convenable;O
Na;I-MISC
désirer;O
Nais-;O
sance;I-MISC
beaulé;O
90;O
Cent;O
touche;O
prières;O
partir;O
devint;O
féré;O
résistance;O
violente;O
soumission;O
révoltée;O
répétant;O
assisté;O
scène;O
essaya;O
mêler;O
observations;O
celles;O
imposa;O
mystère;O
irappa;O
ouvrait;O
doigt;O
regardant;O
Jo-;B-LOC
guet;O
quittaient;O
éter-;O
nel;O
tricot;B-LOC
ra-;O
masser;O
tablier;O
e-ci;O
lapercut;O
tourna;O
involontaire;O
largus;O
livre;O
volume;O
théâtre;O
Corneille;B-PER
Nicolle;B-MISC
là-;O
tablette;O
justement;O
gros-là;O
compren-;O
Donne;B-PER
morceau;O
papier;O
laisse;O
Demandes;B-LOC
92;O
poche;O
liasse;O
papiers;O
crasseux;O
sentez;O
lambre;O
mie;O
dit-;O
soubrette;O
mé-;O
fiance;O
nœud;O
rubans;O
embaume;O
tiroir;O
comptes;O
linges;O
glissa;O
déchira;O
piers;O
morceaux;O
chiffonner;O
brisa;O
lenveloppe;O
latten-;O
duègne;O
plaça;O
ouverte;O
feuilles;O
histoire;O
lire;O
Made-;O
93;O
ja;O
commencée;O
hier;O
amusera;O
permettez;O
défendu;O
écoutez;I-MISC
lu;O
saiment;O
parents;O
s;O
refusent;O
impertinente;O
Du;O
sépare;O
souffrez;O
Hen;B-MISC
sappelle;O
lhéroïne;O
écrit;O
reprends;O
Adorable;B-PER
racheter;O
94;O
larînes;O
dépens;O
hélas;O
attendre;O
charmantes;O
assurances;O
donnez;O
comblent;O
Où;O
pourrai;O
témoigner;O
reconnais-;I-MISC
Quedois;B-MISC
ange;I-MISC
tutélaire;O
etma;O
languis;I-MISC
tortures;O
affli-;O
alliez;O
cesser;O
maimer;O
cesserais;I-MISC
lavez;O
pourra;O
séparer;O
couvre;I-MISC
exprimer;I-MISC
ressens;O
Voici;O
Ton;B-PER
héros;O
lesprit;O
quontrompeles;O
pt;I-MISC
TE;I-MISC
95;O
gage;O
séducteur;O
repritmadame;O
ton;O
doctoral;O
Voyons;B-PER
samusait;O
lembarras;O
finit;O
fatiguée;O
raconterai;O
Déjà;O
rhume;O
affreux;O
Soit;O
raconte;O
dénouement;O
Se;O
marièrent-;O
Etils;O
v;O
Parce;O
mariés;O
96;O
saimèrent;O
fauts;O
"


";O
Joguel;I-PER
conte;O
impertinent;O
expérience;I-MISC
rend;O
instruite;O
état;O
sinstruit;O
ouvrant;O
Quen;B-ORG
hardie;O
commère;O
doser;O
Après;O
procurer;O
crayon;O
pant;O
couverture;O
plomb;O
adaptée;O
boite;O
"

  

";O
97;I-MISC
pleime;O
résolutions;O
ür;O
séduit;O
garçon;O
décurie;O
minauderies;O
promettant;O
causer;O
imposait;O
commissions;O
dangereuses;O
enfermé;O
demi-heure;O
travailler;O
sortie;O
sennuyer;O
dise;O
gazette;O
prêté;O
Donnez;B-PER
remise;O
dhôtel;I-MISC
parcourut;O
98;O
recommence;O
ah;O
larmée;O
-I;B-MISC
ya;O
Rhin;B-LOC
régiments;O
Normandie;B-LOC
d;O
armée;O
prétend;O
feuille;O
sest;O
battu;O
effet;O
détails;O
quel-;O
ques;O
noms;O
connaissance;O
ci-;O
respira;O
mavez;O
imprimés;O
TR;B-LOC
99;I-LOC
machination;I-MISC
suivirent;O
appor;O
changement;O
commençait;O
solitude;O
tournait;O
daucune;O
prévenir;O
allaient;O
Jignore;B-PER
sagis-;O
enterrement;O
viennent;O
savouer;O
vaincus;O
finira;O
entendit;O
lantichambre;O
cé-;O
taient;O
visiteurs;O
annoncés;O
100;O
posa;O
reçut;O
sérieusement;O
Ma;B-MISC
cevoir;O
quoiquil;O
affliger;O
Jécoute;B-PER
punition;I-MISC
vôtre;O
désobéissance;I-MISC
résisté;O
châtiée;O
tel;O
commandement;O
mourir;O
dimpa-;O
Villeroi;B-MISC
IL;I-LOC
mande;O
tué;O
duel;O
dArtagan;B-PER
grands;O
vou-;O
comprendre;O
101;O
membres;O
tremblez;I-MISC
ayez;O
guérira;O
fondre;O
regardait;O
chan-;O
ger;O
désagréable;O
assurer;O
dater;O
daujourdhui;O
nendurerez;O
persécution;O
attendrons;O
criait;O
102;O
sänglois;O
existe;O
Henneite;I-MISC
naimez;O
consoler;O
pleurait;O
est-elle;O
lut;O
duire;O
Ursulines;B-LOC
désormais;O
jusqu;O
jaimais;O
disparu;O
coucha;O
ailes;O
senvole;O
ramène;O
ditle;O
Fontaine;I-PER
pleuré;O
flots;O
premiers;O
séché;O
livrer;O
mélancolie;O
épars;O
commençaient;O
àse;O
relever;O
tresses;O
104;O
foncée;O
bleu;O
lAbbesse;B-MISC
proposa;O
dentrer;O
postulantes;O
poudit;O
pensionnaire;O
soutint;O
douleur;O
déclaré;O
monastère;O
Aucune;B-LOC
dehorsne;O
parvenait;O
voulu;O
deviens;O
laide;O
devrait;O
senterre;O
sc-;I-MISC
rais;I-MISC
risée;O
Pas;O
u;O
105;O
pension;O
Navez;B-PER
religion;O
flamme;I-MISC
parti;O
bravement;O
marié;O
hasard;O
certaine;O
pire;O
pauvre;O
oubliée;O
sujets;O
caution;O
maimait;O
habitait;O
consolerai;O
j;O
perte;O
ridicule;O
106;O
comprends;O
Engage;B-MISC
proposer;O
céderai;I-MISC
ravi;O
engager;I-MISC
Abbesse;B-LOC
écrire;O
parloir;O
changée;O
seriez;O
saint;O
asile;O
tris-;O
iesse;O
Certainement;B-LOC
Choi-;B-PER
sir;O
voile;O
107;O
CU;B-MISC
huit;O
réflexions;O
Enfer-;B-LOC
mée;O
Beau-;O
pré;O
Dimanche;B-MISC
chain;I-MISC
viendrai;O
cidé;O
accablée;O
poids;O
sécria-;O
dominé;O
penses;O
3;O
vaut;O
conduit;O
soutenu;O
dévier;O
roule;O
préjugé;O
€;O
engagée;O
tiendra;O
108;O
Moi;B-MISC
dorait;O
rayons;O
cam-;O
pagne;O
splendeurs;O
juin;O
œil;O
plaines;O
vertes;O
fleuries;O
dossier;O
ta-;O
bleau;O
Ï;B-LOC
drait;O
celui-ci;O
couper;O
enfermer;O
coiffe;O
sommeil;O
jaime;O
porter;O
sou-;I-MISC
liers;O
robes;O
bure;O
LF;B-PER
109;O
portaient;O
grille;O
baisser;O
ren-;O
contrer;O
profanes;O
velours;O
Des;O
chasses;O
adorateurs;O
fleurs;O
ferais;O
jécrirais;O
riage;O
naime;O
compter;O
mort;O
soléer;O
Consolée;B-PER
consolée;O
pir;O
déciderez;O
devenez;O
dam;O
dePinon;O
soudrez;O
fais;O
quoique;O
pis;O
discussions;O
renouvelèrent;O
PARAIT;B-MISC
TP;I-MISC
OT;O
ESA;O
NNAEREN;O
EP;B-ORG
PTE;O
PTT;I-ORG
TPE;B-ORG
TN;O
CO;O
LS;B-ORG
DORE;I-ORG
HT;B-MISC
RS;O
111;I-MISC
démon;O
tentateur;O
montrai;O
magnificence;O
compenser;O
lépoux;O
naimait;O
rietté;O
essayait;O
persuader;O
céderait;O
cramponna;O
colorer;O
inconstance;O
fixé;O
indulgence;O
pareïl-;O
prouver;O
Pour;O
religieuse;O
celu;O
Faites;B-LOC
attendrai;O
autels;O
prié;O
consommerai;O
sacrifice;O
112;O
sorürai;O
titre;O
soumise;O
affectueuse;O
HENRIETTE;B-MISC
Vivat;B-PER
tint;O
leltre;O
cachetée;O
verrai;O
descendras;I-MISC
remettras;O
liée;O
repentirez;O
combla;O
cellent;O
permettait;O
VE;I-MISC
SES;B-MISC
S;I-MISC
113;O
lenvers;B-LOC
célébrer;O
digne-;O
événement;O
superbes;O
présents;O
écrivait;O
trans-;O
commence;O
mence;O
ôt;O
religieuses;O
complimenter;O
admirer;O
belles;O
envoyées;O
cérémonie;O
révolution;O
voulaient;O
Avant;O
recevoir;O
senferma;O
paquet;O
soigneusement;O
cacheté;O
Garde-moi;B-LOC
souvenirs;O
"
  ";O
114;O
troublent;O
examinait;O
magni-;O
fique;O
brocärt;O
re=;B-ORG
vétir;O
h;O
LL;O
serrant;O
prénds;O
garderai;I-MISC
soupirant;O
réellement;O
touchante;O
Mas;O
savance;O
hâtons;O
commencer;O
portes;O
souvrirent;O
novices;O
fesses;O
assister;O
lavons;O
115;I-MISC
brocart;B-MISC
brodé;O
fines;O
doranger;O
rañgs;O
grosses;O
noisettes;O
rattachées;O
agrafe;O
diamans;O
collier;O
girandoles;O
pareïls;O
Flandre;B-LOC
recouvrait;O
céleste;O
ladmi-;O
ration;O
chapelle;O
prêt;O
noblesse;O
lattendaient;O
contenance;O
aisée;O
Louis-le-Grand;B-LOC
entière;O
admirée;O
116;O
DÆ;I-MISC
PINONK;O
sortant;O
léglise;O
tendit;O
appeler;I-MISC
tressaillit;O
allons;O
toutefois;O
baïissant;O
comle;O
baisa;O
ls;O
montèrent;I-MISC
couvert;O
pein-;O
tures;O
attelés;O
livrée;O
cédait;O
enivrée;O
retentir;O
accom-;O
pagné;O
immodérés;O
lenthousiasme;O
sécriait;O
véritable;O
déhire;O
excitée;O
lidolâtrie;O
crut;O
ouvert;O
semée;O
quets;O
couvrirent;O
guir-;O
landes;O
chantèrent;O
couplets;O
coups;O
fusil;I-MISC
danses;O
fusées;O
semblables;O
réjouissances;O
Lors-;O
lavenue;O
tours;O
apparurent;O
pavoisées;O
dedrapeaux;O
couronnes;O
étin-;O
celaient;O
Voïlà;B-MISC
royaume;O
118;O
laimait;O
manoir;O
lori-;O
gine;O
appartenu;O
sires;O
Coucy;B-LOC
1190;O
Raoul;B-PER
Fer;O
Terre;B-LOC
Sainte;I-LOC
partage;O
biens;O
échut;O
Robert;B-PER
dernier;O
arrivée;O
Saint-Jean-dAcre;O
cadette;O
extinction;O
1222;O
chartes;O
relatives;O
labbaye;B-LOC
Prémoniré;I-LOC
importante;O
dAlix;B-PER
Dreux;B-PER
petite-fille;O
Louis-le-Gros;B-LOC
promit;O
hommage;O
Thomas;B-PER
Vervins;I-PER
aîné;O
aliéner;O
épousé;O
Élisabeth;B-PER
BINON;O
119;O
aïeules;O
observer;O
lante;O
combattit;O
Bouvines;B-LOC
faitmaréchal;O
mourut;O
générations;O
ITT;I-PER
neut;O
denfants;O
succession;O
passa;O
sœur;O
Jeanne;B-PER
Guillaume;B-PER
Ponthieu;I-PER
laissèrent;O
cédèrent;O
châtellenie;O
marièrent;O
Crèvecœur;I-PER
1383;O
racheta;O
Ponthieux;I-PER
revendit;O
décem-;O
4404;O
baronnie;O
comté;B-LOC
Soissons;B-LOC
quilfit;O
ériger;O
parie;O
4406;O
Bourgogne;B-LOC
ennemi;O
réu-;O
union;O
pairie;O
120;O
n;O
possédée;O
dapana-;O
décision;O
1408;O
Bar;I-PER
dEnguerrand;B-PER
Couey;B-LOC
Marie;B-PER
aînée;O
lacquisi-;O
descendant;I-MISC
Y;B-PER
eut-;O
possesseur;O
intermédiaire;O
jouissance;O
commencé;O
déclairair;O
recherches;O
aient;O
naître;O
Christophe;B-PER
vivait;O
seizième;O
siècle;O
qualités;O
étaientcelles;O
Chevalier;B-ORG
Aixin;B-PER
Lanissecourt;I-PER
Clany;I-PER
Thurin;B-PER
vicomte;B-PER
dAnsizy-le-Châtel;O
décoré;O
épousa;O
