Texte;Type d'entité
É;I-MISC
<;O
hacun;O
prit;O
allaient;O
remontant;O
she;O
bavardant;O
dei;O
en-;O
"

  
 
   
    

";O
lisait;O
vagabondait;O
nvirons;O
Êlle;O
érrait;O
lents;O
parti;O
rèves;O
nm;O
gambadant;O
vallées;O
"

 

 

";O
üne;O
de-;O
#;O
dajoncs;O
Leur;O
ü;O
triangle;O
dire;O
charmante;O
commença;O
éroupés;O
26;O
celante;O
désordonnées;O
lapproche;O
mystérieuse;O
planant;O
solitude;O
lenvahissait;O
douceur;O
hori-;O
zons;O
arrondis;O
restait;O
assise;O
lesommet;O
collines;O
lapins;O
sauvages;O
bondissant;O
mettait;O
souvent;O
fouettée;O
vibrante;O
jouissance;O
exquise;O
mouvoir;O
fatigue;O
poissons;O
hirondelles;O
semait;O
partout;O
souvenirs;O
graines;O
cines;O
tiennent;O
œ;O
plis;O
vallons;O
k;O
prendre;O
bains;O
nageait;O
he;O
conscience;O
danger;O
dai;O
eau;O
froide;O
limpide;O
bleue;O
lançant;O
rivige;O
croisés;O
poitr;O
perdus;O
lazur;O
sait;O
vol;O
dhirondelle;O
silhouet;O
nentendait;O
murmure;O
éloigné;O
cont;O
rumeur;O
glisse;O
"

  
 
 
  
  
  
 
  
   
  
 
  

 

";O
27;O
confuse;O
redressait;O
affolement;O
poussait;O
bat-;O
tant;O
Quelquefois;B-LOC
saventurait;O
barque;I-MISC
chercher;O
Ellerentrait;O
faim;O
sourire;O
entre-;O
pris;O
agricoles;O
essais;O
orga-;O
miser;O
progrès;O
expérimenter;O
instruments;O
nou-;O
x;O
acclimater;O
races;O
étrangères;O
irtie;O
journées;O
conversation;O
hochaïent;O
incrédules;O
ten-;O
"

   
 
 
 
   
  
  
 
   
 
  
  
   
 
 

 

";O
matelots;O
visité;O
grottes;O
fontaines;O
guilles;O
environs;O
pêcher;O
marin;O
coque;O
jouf-;O
traîne;O
uù;O
fuyante;O
hordes;O
maquereaux;O
tenait;O
tremblante;I-MISC
danxiété;O
corde;O
vibrer;O
sitôt;O
débat;O
clair;O
eille;O
aimait;O
entendre;O
craquer;I-MISC
mât;O
28;O
sifflantes;O
fraiches;O
louvoyé;O
retrouver;O
bouées;O
guidant;O
crête;O
roche;O
clocher;O
phare;B-LOC
jouis-;O
demeurer;O
premiers;O
feux;O
reluire;O
pont;O
bateau;O
lé;O
gluant;O
raies;O
éventail;O
gras;O
turbots;O
repas;O
racontait;O
enthousiasme;O
promenades;O
tour;O
combien;O
parcouru;O
dès;O
nayant;O
Lomme;B-LOC
rerorandé;O
di;I-ORG
"

    
   
  
 
 
   
  
  
   
  

";O
manté;O
châles;O
el;O
têté;O
ét;O
capeline;O
noire;O
recoüvrait;O
éncôre;O
ri;O
trafnant;O
gauclie;O
pei;O
qüi;O
tracé;O
danstoute;O
longe;O
lallér;O
retour;O
poudreux;O
morte;O
éllé;O
recomm;O
fin;O
interminable;O
lign;O
p;O
lencoignure;O
j;O
jusqu;O
éuxpr;O
arbustes;I-MISC
placer;O
extrémité;O
piste;O
toutesles;O
sarrêtait;O
disant;O
pauvre;O
bo;O
patiente;O
soutenait;O
Asseyons;B-ORG
suis;O
arrêt;O
laissait;O
bancs;O
tantôt;O
tricot;B-LOC
couvrait;O
châle;O
mante;O
bouts;O
lallée;O
paquets;O
vêtements;O
rappor-;O
rentrait;O
jeuner;O
Æt;B-PER
laprès;O
recommençait;O
allure;O
allongés;O
sommeillant;O
heure;I-MISC
roulait;O
exercice;O
médecin;O
consulté;O
auparavant;O
parce;O
éprouvait;O
étouffements;O
parlé;O
dhy-;O
ophie;O
lors;O
mot;O
com-;O
guère;O
signification;O
établi;O
sx;O
lle;O
tâter;O
obstinément;O
personne;O
ustant;O
enseveli;O
bouffissure;O
refusait;O
énergie;O
xaminer;O
aucun;O
découvrit;O
maladies;O
propos;O
fût;O
appartint;O
unique;O
navaient;O
droit;O
"

  
   
 
   
  
  
  
    
  
  

 

";O
lhypertrophie;O
auraient;O
robe;O
chapeau;O
parapluie;O
fort;O
jolie;O
jeunesse;O
etplus;O
mince;O
roseau;O
valsé;O
uniformes;O
lEmpire;B-MISC
Co-;O
rinne;O
pleurer;O
marquée;O
roman;O
mesure;O
épaissie;O
élans;O
poétiques;O
lobé-;O
sité;O
clouée;O
fauteuil;O
vaga-;O
bonda;O
aventures;O
tendres;O
lhéroïne;O
préférées;O
revenir;O
boîte;O
musique;O
remonte;O
manivelle;O
répète;I-MISC
interminablement;O
roimances;O
langoureuses;O
lon;O
parle;O
captiveset;O
dhiron-;O
delles;O
mouillaient;O
infailliblement;O
certaines;O
chansons;O
grivoises;O
Béranger;B-PER
cause;O
regrets;O
quelles;O
expriment;O
pendant;O
hguresim-;O
mobile;O
éloignée;O
songeries;O
hébita-;O
tion;O
plaisait;O
infiniment;O
prétait;O
romans;O
rappe-;O
lant;O
dalentour;O
lande;O
serte;O
voisinage;O
Walter;B-PER
Scott;I-PER
enferméë;O
visiter;O
reli-;O
31;O
ques;O
lettres;O
ba-;O
ron;O
fiancée;O
enfermées;O
daca-;O
--jou;O
angles;O
sphinx;O
cuivre;O
particulière;O
apporte;O
-moi;O
tiroir;O
ouvrait;O
prenait;O
ti-;O
roir;O
posait;O
lire;O
let-;O
tres;O
tomber;O
larme;O
remplaçait;O
denfance;O
retrouvait;O
histoires;O
dau-;O
is;O
sétonnant;O
similitude;O
parenté;O
si-;O
tressailli;O
ule;O
sensations;O
ont;O
des-;O
ières;O
créatures;O
feront;O
iers;O
femmes;O
lente;O
suivait;O
lenteur;O
récit;O
pressions;O
interrompaient;O
sus;O
commencées;O
sélançait;O
peuplé;O
près;O
elles;O
aperçurent;O
"

 
  
  
   
   
    
   
 
  
   
   
 

 

 

";O
vs;O
32;O
prêtre;O
sen;I-PER
salua;O
sécria;O
Madame;B-PER
allons;I-MISC
curé;O
née;O
philosophes;O
élevée;O
croyant;O
Ré-;B-ORG
volution;O
fréquentait;O
léglise;O
aimäât;O
prêtres;O
dinstinct;O
religieux;O
Fi;B-MISC
totalement;I-MISC
labbé;O
Picot;I-PER
rougit;O
voyant;O
sexcusa;O
navoir;O
prévenu;O
démarche;O
bonhommenen;O
froissé;O
Jeanné;B-PER
plimenta;O
sursa;O
mine;O
tr;O
sépongea;O
é;O
suait;O
tira;O
instant;O
mouch;O
reaux;O
imbibé;O
transpiration;O
visage;O
lelingeh;O
rentré;O
profondeurs;O
noires;O
nouvelles;O
gouttes;O
st;O
soutane;O
rebondie;O
fixaïent;O
pouest;O
eos;O
Ïl;O
gai;O
vrai;O
campagnard;O
tolérant;O
vardet;B-PER
brave;I-MISC
raconta;O
deshistoires;O
parla;O
sêtre;O
aperçu;O
"

   
   
   
   
   
 

 

";O
33;O
paroissiennes;O
nétaient;O
venues;O
offices;O
accordant;O
indolence;O
délivrée;O
repue;O
céré-;O
mônies;O
pieuses;O
religion;O
panthéiste;O
lifférent;O
dogmes;O
aimable;O
connaissait;O
retint;O
diner;O
sut;O
plaire;O
grâce;O
astuce;O
incons-;O
56;I-MISC
lemaniement;O
âmes;O
donne;O
plusmédiocres;O
hasard;O
événe-;O
exercer;O
pouvoir;O
aronne;I-MISC
choya;O
attirée;O
peut-être;O
affinités;O
rapprochent;O
natures;O
sanguine;O
ofnme;O
plaisant;O
obésité;O
soufflante;O
dessert;O
verve;O
go-;O
aller;O
fsmilier;O
fins;O
"

 
  
  
 
  
   
   
  
   
   
   
  

";O
doigt;O
ial;O
province;O
demande;I-MISC
   ;O
Est-il;O
Lamäre;O
lEure;O
sinélinia;O
Oui;O
cest;O
ean;O
Lamare;B-MISC
lan;O
dérnier;O
darne;O
34;O
noblesse;O
foule;O
questions;O
apprit;O
dettes;O
payées;O
vendu;O
nisé;O
pied-à-terre;O
possédait;O
commune;O
dÉtouvent;B-MISC
biens;O
vicomte;I-PER
dhumeur;O
économe;O
sage;O
comptait;O
vivre;O
modeste;O
pavillon;O
afin;O
damasser;O
quoi;O
marier;O
avantage;O
contracter;O
hypothé-;B-PER
quer;O
ajouta;O
garçon;O
rangé;O
paisible;O
samuse;O
Amenez;B-MISC
Monsieur;B-PER
pourra;O
distraire;O
entemps;O
dautre;O
cn;O
café;O
permission;O
ayantlhabitude;O
dexer-;O
eice;O
laccompagna;O
fa-;O
çade;O
maigre;O
ronde;O
coiffée;O
champignon;O
venaient;O
selon;O
uils;O
marchaient;O
tournaient;O
mâchonnait;O
cigarette;O
85;O
"

 

 

";O
37;O
sont;O
désagréables;O
frisés;O
ombraient;O
sourcils;O
sils;O
artificiels;O
rendaient;O
fonds;O
sombres;O
teinté;O
E;B-LOC
cils;O
prêtaient;O
éloquence;O
passionnée;O
trouble;O
sa-;O
belle;I-MISC
hautaine;O
retourner;O
bonnet;O
panier;O
rues;O
charme;O
langoureux;O
croire;I-MISC
ofondeur;O
limpor-;O
ux;O
moindres;O
paroles;O
barbe;O
drue;O
luisante;O
cachait;O
mà-;O
sépara;O
compliments;O
M;O
Lamere;I-PER
première;O
"

 

 

  
  
 
   
  
  
   
 
 
   
 
  
 
 
    
   
 

 

 

";O
va;O
banc;O
rustique;O
êtres;O
ère;O
ennemie;O
symétrie;O
teconsulté;O
lavis;O
àrlä;O
pitto-;O
yänt;B-PER
trouvé;O
soii-;O
üucoup;O
sites;O
ravissants;O
rencontraient;O
sensation;O
38;O
singulière;O
brusque;O
détourné;O
admiration;O
caressante;O
sympathie;O
éveillée;O
précédente;O
justement;O
connu;O
intiïne;O
ami;O
Cuitaux;B-LOC
petite-mère;O
ia;O
découverte;O
connaissance;O
enfanta;O
dalliances;O
dates;O
parentés;O
tours;O
mémoire;O
réta-;O
blissant;O
ascendances;O
descendances;O
circulant;O
perdre;O
ie;O
labyrinthe;O
compliqué;O
généalogies;O
Mi;B-MISC
etj;O
ai;O
ji;O
parie;O
Dites;O
avez;O
-vous;O
Saunoy;B-PER
Varfleur;I-PER
aîné;O
Gontran;B-PER
épousé;O
demoiselle;I-MISC
Coursil;B-LOC
Coursil-;B-LOC
Courville;B-LOC
cadet;O
cousines;O
made-;O
moiselle;O
Roche;I-LOC
Aubert;O
alliée;O
Cri-;O
sange;O
Or;O
Crisange;I-PER
lintime;O
de-mon;O
dû;O
connaître;O
vôtre;O
Qui;B-MISC
Nest;O
émigra;O
ruiné;O
"

 

  
    
  
  

  

";O
crois;O
39;I-MISC
chute;O
cheval;O
Anglais;B-LOC
Bassolle;B-PER
commerçant;O
riche;O
-on;O
séduite;O
noms;O
appris;O
retenus;O
lenfance;O
conversations;O
revenaient;O
mariages;O
égales;O
limportance;O
événements;O
publics;O
parlaient;O
vus;O
connaissaient;O
-là;O
contrées;O
parlaiént;O
sentaient;O
familiers;O
sque;O
amis;O
alliés;O
seul;O
dap-;O
tenir;O
classe;O
caste;O
équivalent;O
sauvage;O
ation;O
saccordait;O
lés;O
croyances;O
préjugés;O
connais-;O
eAvIrons;O
interrogea;O
Îles;B-LOC
lil;I-MISC
larrondissement;O
ñt;O
déclaré;O
donna;O
détails;O
ent;O
rap-;O
marquis;O
Coutelier;B-PER
chef;O
locratie;O
normande;O
ëèt;O
vicom-;O
riseville;O
dexcellente;O
sez;O
isolés;O
comte;O
Fouiville;I-PER
oquemitaine;O
mourir;O
"

   
 
  
   
   
  
 
  
   
  
  
  
  

 

 

";O
40;O
vivait;O
chasseur;O
Vrillette;B-LOC
bâti;O
étang;O
parvenus;O
frayaient;O
acheté;O
domaines;O
ci;O
congé;O
adressé;O
adieu;O
parti-;O
culier;O
cordial;O
trouva;O
surtout;O
faut;I-MISC
Petit;O
certes;O
élevé;O
linvita;O
semaine;O
suivante;O
vint;O
régulièrement;O
rejoignait;O
offrait;O
ei;O
maïrcl;O
chemi;O
allant;O
revenant;O
seibl;O
rencontrait;O
lœil;O
Jéante;B-PER
agate;O
°;O
Plusieurs;O
descendirent;O
tes;O
LÉ;O
ïls;B-MISC
"

 
  
   
  

 

    

 ";O
Lastique;B-PER
abords;O
quitter;O
pipe;O
labsence;O
äuraitétonné;O
davantage;O
disparition;O
nez;O
prononta;O
(;O
al;O
Msieu;B-PER
lhbaron;O
dquoi;O
dmain;O
Étretat;B-LOC
rvenir;O
sdonner;O
dpeine;O
joignit;O
lais;I-MISC
"
  ";O
En;O
êtes;I-MISC
Nous;B-MISC
irions;I-MISC
décidée;O
Dès;O
attendit;O
lent;O
shabiller;O
mirent;O
vibrant;O
chants;O
assis;O
estan;O
jeux;O
aidèrent;O
appuyant;I-MISC
bordages;I-MISC
pous-;O
avangait;O
plate;O
forme;O
glissait;O
rouleaux;O
graissés;O
reprenant;O
modulait;O
traînante;O
intér-;O
Ohée;I-MISC
hop;O
devait;O
régler;I-MISC
leffort;O
"

  

   
 
    
  
  
   
   
   
 
   
 
   
 

 

";O
lorsquon;O
parvint;O
canot;O
up;O
cailloux;O
toile;O
déchirée;O
vägues;I-MISC
ise;O
continue;O
venant;O
ridait;O
surface;O
42;O
hissée;O
sarrondit;O
paisiblement;O
bercée;O
séloigna;O
baïissant;O
mêlait;O
haute;O
ombre;O
pentes;O
pleines;O
léchan-;O
craient;O
endroits;O
Là;B-LOC
arrière;O
brunes;O
jetée;O
arrondie;B-PER
percée;O
éléphant;O
enfonçant;O
trompe;O
dÉtretat;B-MISC
bordage;O
étourdie;O
bercement;O
seules;O
belles;O
création;O
taie;O
les-;O
pace;O
parlait;O
barre;O
lécoute;O
buvait;O
bouteille;O
sonba;O
ic;O
fumait;O
moignon;O
inextinguible;O
filet;O
fumée;O
-parëil;O
séchappait;O
bouche;O
rallumer;O
fourneau;O
lébène;O
remplir;O
tabac;O
lôtait;O
lançait;O
merun;O
jet;O
salive;O
brune;O
"

 

 

";O
43;O
lavant;O
surveillait;O
troublés;I-MISC
inconnue;O
rencontrer;O
moment;O
avertis;O
flottait;O
subtile;O
naît;O
jeunes;O
laid;O
kB;O
est;O
heureux;O
pensaient;O
montait;O
considérer;O
ut;O
mme;O
coquetterie;O
senveloppa;O
voilait;O
rayons;O
brouil-;I-MISC
transparent;O
doré;O
endait;O
lointains;O
Lastre;B-MISC
dar-;O
flammes;O
fondre;O
nuée;O
brillante;O
sévapora;O
glace;O
émue;O
oui;O
sereine;O
matinée;O
séveiller;O
écho;O
"

 

 

   
 
  
  
 
 
   
 
   
 
  
  
   
 

 

";O
mar-;O
servir;O
darche;O
andis;O
aiguille;O
44;O
aborda;O
descendu;O
retenait;O
rivage;O
tirant;O
déposer;O
mouillât;O
montèrent;O
dure;O
émus;O
rapide;O
enlace-;O
entendirent;O
Mest;B-PER
avis;O
ça;O
joli;O
couple;O
dmême;O
auberge;O
LOcéan;B-MISC
engourdissant;O
rendus;O
silencieux;O
bavards;O
vacance;O
donnaient;O
din-;O
terminables;O
gaietés;O
mettant;O
cacha;O
soigneusement;O
béret;O
rit;O
mouche;O
dâute;O
poser;O
chassée;O
GO;O
Gp;B-MISC
poster;O
rideau;O
mousseline;O
£;O
sœurs;O
maculé;O
guetter;O
2videment;O
pif;O
enluminé;O
repre-;O
nait;I-MISC
sy;O
installer;O
linsecte;O
unrire;O
fou;O
jaillissait;O
ennuyé;O
chatouillement;O
bougrement;O
ostinée;O
45;O
tordant;O
étouffant;O
serviette;O
crier;O
Lorsquon;B-LOC
allions;O
promener;O
beroa;O
préférait;O
lézard;O
Allez;O
-en;B-LOC
retrouverez;O
ansune;O
traversèrent;O
chau-;O
dépassé;O
chà-;O
ressemblait;O
trouvè-;O
iouvement;O
alanguis;O
trou-;O
équilibre;O
ordinaire;O
affamés;O
étourdis;O
téles;O
énervés;O
sesentaient;O
fous;O
dés;O
envies;O
éperdument;O
bourdonner;O
"

  
   
   
 
  
 
   
     
 
  

 

";O
seigles;O
cri;O
assourdissant;O
autré;O
torride;O
miroitant;O
jauni;B-PER
ip;O
métaux;O
hés;O
brasier;O
Ayant;O
allèrent;O
Encaissée;B-LOC
étroite;O
sayançait;O
impénétrables;O
fraîcheur;O
moisie;O
saisit;O
entrant;O
humidité;O
frissonner;O
pénètre;I-MISC
poumons;O
faute;O
dair;O
mousse;O
sol;O
avançaient;O
Tiens;B-LOC
pourrons;O
asseoir;O
morts;O
profitant;O
dutroufait;O
dansla;O
verdure;O
averse;O
chauffait;O
réveillé;O
germes;O
pissenlits;O
lianes;O
éclore;O
fines;O
digitales;O
fusées;O
papillons;O
abeilles;O
frelons;O
trapus;O
cousins;O
squelettes;O
mouches;O
insectes;O
volants;O
tachetées;O
denfer;O
verdâtres;O
-des;O
cornes;O
puits;O
lumineux;O
creusé;O
lombre;O
glacée;O
lourds;O
sassirent;O
regardaient;O
grouil;O
ante;I-MISC
etpetite;O
apparaître;O
attendrie;O
répétait;O
onest;O
C;B-MISC
Ii;B-PER
moments;O
voudrais;I-MISC
papillon;O
cacher;O
lesfleurs;O
"

 
  
   
  

";O
47;O
parièrent;O
habitudes;O
goûts;O
intime;O
confidences;O
dégoûté;O
las;O
desa;O
futile;O
nyrencontrait;O
sincère;O
convaincue;O
davance;O
valait;O
rapprochaient;O
laient;O
ävec;O
cérémonie;O
monsieur;O
regards;O
épandue;O
sétaient;O
"

   
 
  
   
 
  
   
 
 
 
  
  
   
 
   
    
    
 
  

 

";O
Chambre-aux-Demoiselles;B-LOC
grotte;O
sus-;O
lattendirent;O
menade;O
nta;O
mol-;O
secousse;O
retomber;O
flasque;O
rue;B-LOC
épuisé;O
eppréthnit;O
avancer;O
souffles;O
tendaient;O
seconde;O
48;O
Lengourdissement;O
taire;O
jaimerais;O
reprit;O
triste;I-MISC
voya-;O
ger;B-LOC
commu-;O
niquer;O
impressions;O
réfléchit;O
jaime;O
longuement;O
peut;O
baissa;O
Était;O
allusion;O
Peui-;O
découvrir;O
Italie;B-LOC
Grèce;B-LOC
ah;I-MISC
Corse;B-LOC
doit;O
Suisse;B-LOC
chalets;O
lacs;O
Non;B-PER
neufs;O
traces;O
savons;O
notre;O
devoir;O
accomplies;O
vicomté;O
exalté;O
déclara;O
Moi;B-MISC
PAngle-;I-MISC
m;O
attire;O
cv;O
est-;O
région;O
instructive;O
pes;O
ts;O
parcoururent;O
lunivers;O
discutant;O
jgiéments;O
pôles;O
léquateur;O
extasiant;O
paysages;O
imaginaires;O
mœurs;O
invraisemblables;O
certains;O
Chinoiïs;B-LOC
Lapons;B-MISC
arri-;O
ï;O
vèrent;O
conclure;O
-@était;O
France;B-LOC
climat;O
tempéré;O
lhiver;O
riches;O
vertes;O
forêts;O
fleuves;O
calmes;O
culte;O
arts;O
existé;O
nulle;O
ailleurs;O
siècles;O
dAthènes;B-MISC
>;O
uis;O
turent;O
oleil;O
saigner;O
éblouissante;O
courait;O
limite;O
sillage;O
"

   
   
  
   
   
 
 
    
 
 
 
 
 
  
 
   
  

 

 

";I-MISC
S;I-MISC
derniers;I-MISC
tombèrent;O
saplanit;O
nie;O
illimitée;I-MISC
engourdir;O
nce;O
sutour;O
rencontre;O
déléments;O
ue;B-ORG
cambrant;O
monstrueuse;O
attendait;O
déscendait;O
précipitait;O
empourpré;O
désir;O
sement;O
Ille;B-PER
accourut;O
lissa;O
mouvant;O
englouti;O
jeté;O
répuscule;O
court;I-MISC
déploya;O
criblée;O
sLe;O
rames;O
50;O
sapercut;B-PER
phosphorescente;O
mouvantes;O
songeaient;O
contemplant;O
vaguement;O
aspirant;O
bien-être;O
délicieux;O
appuyée;O
voisin;O
remua;O
surprise;O
heu-;O
reuse;O
contact;O
rentrée;O
étrangement;O
remuée;O
abeille;O
àk;O
témoin;O
-toute;O
accompagnerait;O
chagrins;O
decetic;O
tac;O
vif;O
régulier;O
arrêta;O
dorée;O
embrassé;O
importe;O
souvint;O
davoir;O
caché;I-MISC
vieille;I-MISC
poupée;O
dautrefois;O
rechercha;O
evit;O
desamies;O
adorées;O
etla;O
serrant;O
crible;O
baisers;O
ardents;O
peintes;O
filasse;O
frisée;O
joujou;O
gardant;O
songea;O
LUI;I-MISC
lépoux;O
promis;O
Providence;B-LOC
souverainement;O
lêtre;O
créé;O
àqui;O
dévouerait;O
exisience;O
Étaient-;B-LOC
prédestinés;O
joi-;O
"

 
    
 

 

";O
51;O
sétreindre;O
mêler;O
indissoluble-;O
engendrer;O
lAMOUR;O
tumultueux;I-MISC
ravissements;O
soulève-;O
ments;O
profonds;O
l;I-MISC
emblait;O
commençait;O
laimer;O
carelle;O
sesentait;O
parfoistoute;O
défaillante;O
pensant;O
pensait;O
présence;O
muait;O
rougissait;O
pâlissait;O
ontrant;O
frissonnait;O
"

    
   
  
 
 
   
 
   
  
    
  
  
 
  
  
  

 

 

";O
dormit;O
ors;O
troublant;O
consultait;O
marguerites;O
monnaie;O
jetées;O
Fais;B-LOC
toi;O
Pourquoi;O
secret;O
and;O
lendemain;O
fraîche;O
toilette;O
boîtes;O
bonbons;O
bouquet;O
ture;O
âtissier;I-MISC
Repas;I-PER
noces;O
aidée;O
marmiton;B-PER
tirait;O
trappe;O
carriole;O
ats;O
ite;O
pantalon;O
52;O
retenu;O
mignonnes;O
bottes;O
petitesse;O
redingote;O
serrée;O
crure;O
dentelle;O
jabot;O
cravate;O
plusieurs;O
forçait;O
porter;O
empreinte;O
distinction;O
grave;O
coutume;O
as-;O
pect;O
particulier;O
visages;O
mieux;I-MISC
stupéfaite;O
vu;O
trouvait;O
Lait;B-MISC
sinclina;O
smssbère;I-MISC
five;O
balbutia;O
Qu;B-MISC
Y;O
ail;I-MISC
dbaë;I-MISC
sauras;I-MISC
lheure;O
"

    

";O
cendit;O
apparat;O
cs;O
Ë;B-MISC
"

 
 
     
 

";O
goût;O
fl;O
jusquaux;O
Greilles;B-MISC
semparant;O
Tous;O
voit;O
apportait;O
bouillon;O
froid;O
soutenir;O
Vrai;B-LOC
dirait;I-MISC
noce;O
EL;B-MISC
53;O
avançait;O
telots;O
Jeurs;B-MISC
voyaient;O
saluaient;O
ser-;I-MISC
mettaient;O
procession;O
offert;O
arriva;O
croix;O
chœur;O
précédant;O
gamin;O
lurne;O
bénite;I-PER
trempait;O
passèrent;O
chantres;I-MISC
serpent;O
soulevant;O
pointu;O
létole;O
croisée;O
dün;I-MISC
os;O
remuées;O
prière;O
bar-;O
tée;O
suivit;O
état;O
major;O
dirigeant;O
age;O
enguirlandée;O
couverts;O
rubans;O
volii-;O
JEANNE;B-PER
apparais-;O
larrière;O
patron;O
construit;O
"

 
 
   
  
    
   
  
 
   
 
  
  
  
   
 

    

  
   
 
  
 

";O
mble;O
coiffures;O
rangée;O
icäpuchonnées;O
mantes;O
"

 

 

";O
54;O
sagenouil-;O
lèrent;O
cercle;O
lembarcation;O
irois;O
crasseux;O
vêture;O
menton;O
poileux;O
détonnaient;O
gueule;O
Chaque;O
reprenaient;O
mugissement;O
len-;O
flure;O
gris;O
disparaissaient;O
décollées;O
gon-;O
flait;O
HE;B-MISC
transparente;O
soralaits;O
sister;O
recueillie;O
baptême;O
nacelle;O
roulant;O
ün;O
râteau;O
grattant;O
vaguettes;O
mouettes;I-MISC
oyées;I-MISC
décrivant;O
courbes;O
séloignaient;O
arrond;O
essus;O
agenouillée;O
stadpasiehres;O
amen;O
hüré;O
empâtée;O
gloussa;O
mots;O
latins;O
distinguüaitque;O
terminaisons;O
sonores;O
ea;O
laspergeant;O
æ;O
murmurer;O
"

  

 

 
  
 

 

 

";O
55;O
orémus;O
présent;O
parrain;O
dela;O
marraine;O
gardait;O
étranglée;O
émotion;O
trembler;O
sentre;O
choquaient;O
han-;O
épuis;O
lans;O
dhallucination;O
lapparence;O
sant;O
surplis;B-LOC
psalmodiaient;O
mariait;O
doigts;O
nerveuse;O
couru;O
usquau;O
Comprit;B-MISC
envahi;O
quaucune;O
résistait;O
çut;O
pressait;O
douce-;O
briser;O
-sa;O
remuât;O
distincte-;O
vouliez;O
seraient;O
nos;O
"

 
  
     
    
 
 
   
 
 
   
    
   
   
   
  
 
 

 

";O
sat;B-PER
envoya;O
débandade;O
lenfant;O
perdu;I-MISC
dignité;O
filait;O
oscillant;O
penchée;O
galopait;I-MISC
pent;O
ruelle;O
plutôt;O
déshabillés;O
groupes;O
hâtaient;O
allongeait;O
mouillait;O
bouches;O
descendait;O
ventres;O
chanter;O
boyaux;O
déjeuuer;I-MISC
cout;O
Soixante;B-PER
personnes;O
curés;O
celui;O
flanqué;O
maire;O
campagnarde;O
déj;O
adressait;O
mu;O
saluts;O
normand;O
unevr;O
poule;O
huppe;B-PER
ond;O
étonné;O
mangeait;O
rapides;O
picoté;O
assié;O
voyagé;O
né;O
brouillée;O
Quel;O
done;O
votre;O
petitn;O
"

 
  
 
 
   
   

 

 

   
 

";O
57;O
"

 
 
   
   
   
    

";O
ée;O
Julien;B-PER
set;O
ncore;B-PER
balbutiait;O
lut;O
réponse;O
"

 

 

";O
EV;O
/;O
levée;O
asse;O
"

    

";O
09;O
quavec;O
irais;O
étrangers;O
garcon;O
plaît;O
Te;B-LOC
plairait;O
doutais;I-MISC
cut;I-MISC
ir;O
prenant;O
machinale-;O
objets;O
marché;O
follement;O
savançait;O
paraître;O
ému;I-MISC
ès;O
frémissante;O
Île;B-LOC
déposa;O
reconnaissant;O
euse;O
saison;O
fiançailles;O
seuls;O
us;O
parlant;O
davenir;O
poudreuse;O
hâter;O
donc;O
convenu;O
semaines;O
août;O
"

 

   
 
    
 
  

 

   
   
  
   
  
   
     

";O
60;O
mariés;O
partiraient;O
immédiatement;O
consultée;O
décida;O
villes;O
dItalie;B-MISC
attendaient;O
union;O
vive;O
enveloppés;O
roulés;O
délicieuse;O
savourant;O
exquis;O
insignifiantes;O
caresses;O
pressés;O
passionnés;O
blent;O
tourmentés;O
indécis;O
étreintes;O
résolut;O
ninviter;O
mariage;O
lexception;O
tante;O
Lison;B-LOC
labaronne;O
pensionnaire;O
Versailles;O
ViE;O
61;O
compté;O
Toute;O
ni;O
turbulente;O
lembrassait;O
airs;O
tranquille;O
demeura;O
sacrifiée;O
Jeune;B-MISC
ersonne;I-MISC
soccupa;O
ob-;O
ierun;O
vivant;O
accoutumé;O
sinquiète;O
œur;O
habitude;O
prise;O
pater-;O
manqué;O
signifiant;O
traitait;O
familiarité;O
mépri-;O
Lise;B-PER
génée;O
mpant;O
marierait;O
nais-;O
parente;O
proprette;O
affreusement;O
timide;O
cc;O
beau-frère;O
laimaient;O
participant;O
resse;O
indifférente;O
compassion;O
düne;O
bienveillance;O
naturelle;O
ois;O
prononcait;O
fixer;O
tre;O
lépoque;O
"

 
    
   
  
  
 
 
  
  
 
 
  
 
  
 
  
  
  
 
  
 
 
 
 

 

 

 

";O
tète;O
enveloppé;O
62;O
âgée;O
sût;O
pourquoi;O
Rien;O
manières;O
pouvait;O
pressentir;O
folie;O
repêchée;O
moitié;O
indignés;O
cher-;O
cher;O
action;O
contentés;O
laccident;O
Coco;I-MISC
cassé;O
jambe;O
ornière;O
obligé;O
dabattre;O
Lisan;B-LOC
considérée;O
faible;O
mépris;O
inspirait;O
proches;O
sinfiltra;O
lentouraient;O
divination;O
soccupait;O
lembrasser;O
pénétrait;O
soins;O
nécessaires;O
sem;B-MISC
blait;O
savoir;O
située;O
ii;O
quelquun;O
envoyait;O
domestique;O
quérir;O
occupait;O
Jamais;B-PER
naurait;O
jemais;I-MISC
sin-;O
quiéter;O
nai;O
ÿ;O
Xi;B-LOC
PTE;O
UN£;B-MISC
63;O
demeurent;O
inconnus;O
inexplorés;O
maïson;O
savent;O
entrer;O
lexistence;O
itudes;O
vivent;O
"

  
 
  
  
 

 

 

";O
prononçait;O
ots;O
néveillaient;O
sprit;O
etière;O
Ou;B-MISC
sucrier;I-MISC
archait;O
heurtait;O
communiquer;O
propriété;O
rendre;I-LOC
ancun;O
ouate;O
maniait;O
légè-;O
délicatement;O
touchait;O
rriva;O
lami;O
juillet;O
bouleversée;O
demeurèrent;O
