Texte;Type d'entité
fatigue;O
poissons;O
hirondelles;O
semait;O
partout;O
souvenirs;O
jette;O
desgraines;O
ra-;I-MISC
cines;O
tiennentjusqua;O
ulelle;O
plis;O
vallons;O
prendre;O
bains;O
pssion;O
nageait;O
hardie;O
conscience;O
danger;O
Llle;B-LOC
ctte;O
eau;O
froide;O
limpide;O
hbleue;O
ba-;O
langant;O
rivaige;O
croises;O
poitrineles;O
perdus;O
lazur;O
ue;B-ORG
traNer-;I-ORG
vol;O
dhirondelle;O
silhouette;O
blanehe;O
nentendait;O
plu;O
ucun;O
brt;O
murmure;O
eloigne;O
contrelegletet;O
rumeur;O
glissant;O
eeore;O
surUNE;O
confuse;O
redressait;O
affolement;O
poussait;O
bat-;O
tant;O
Quelquefois;B-LOC
saventurait;O
barque;O
chercher;O
Ellerentrait;O
pale;O
faim;O
legere;O
lerte;O
sourire;I-MISC
levre;O
yex;O
cte;O
entre-;O
prises;O
agricoles;O
essais;O
orga-;O
iser;O
progres;O
experimenter;O
instruments;O
nou-;O
Yeaux;B-PER
acelimater;O
races;O
etrangPres;O
journees;O
conversation;O
ysans;O
hochaient;O
incredules;O
ten-;O
ixes;O
Roeuent;O
matelots;O
rt;O
visite;O
grottes;O
fontaines;O
els;O
aiguilles;O
environs;O
pecher;O
nsiple;O
marin;O
ent;O
coque;O
jouf-;O
tratne;O
Liuau;B-PER
fuyante;O
ersuivent;O
hordes;O
maquereaux;O
tenait;O
anss;O
tremblante;I-MISC
danxiete;O
corde;O
sent;O
vibrer;O
sitot;O
pris;O
debat;O
prtait;O
clair;O
nlets;O
oea;B-ORG
aimait;O
entendre;O
crauer;O
mtUYE;O
sifflantes;O
fratches;O
aprbs;O
louvoye;O
retrouver;O
bou6es;B-LOC
guidant;O
crete;O
roche;O
clocher;O
phare;O
jouis-;O
demeurer;O
premiers;O
feux;O
reluire;O
pont;O
bateau;O
gluant;O
raies;O
eventail;O
gras;O
turbots;O
repas;O
racontait;O
enthousiasme;O
tour;O
luidisait;O
combien;O
parcouru;O
nayant;O
recommand6;O
prendredu;O
sacharnait;O
fratcheur;O
dissipee;O
desen-;O
appuyee;O
envelappee;O
mante;O
denx;O
chles;O
etufee;O
capeline;O
noire;O
reeoivrait;O
eneore;O
iiticot;O
tralnant;O
gaielie;O
peuplus;O
traee;O
lalongeuir;O
laller;O
retour;O
deixsillons;O
pouidreux;O
oh;I-MISC
mnorte;O
reeommendait;O
fin;O
intermiable;O
enligne;O
doie;O
lencoigrure;O
ehatealu;O
jusuaux;O
arbustes;O
placer;O
ane;O
extremite;O
piste;O
cina;O
sarretait;O
disant;O
pauvre;O
bonneUNE;O
patiente;O
soutenait;O
Asseyons;B-MISC
suis;I-MISC
arret;O
laissait;O
bancs;O
tant0;B-MISC
tricot;B-LOC
couvrait;O
chle;O
bouts;O
lallee;O
deu;O
paquets;O
vetements;O
rappor-;O
rentrait;O
jeuner;O
dans-;I-MISC
lapres;O
recommengait;O
dne;O
allure;O
allonges;O
sommeillant;O
heure;I-MISC
roulait;O
Rle;B-PER
exercice;O
isait;O
IIn;B-LOC
medecin;O
consulte;O
auparavat;O
parce;O
prouvait;O
etouffements;O
parle;O
dhy-;O
pertrephie;O
lors;O
mot;O
com-;O
prenait;O
guere;O
signification;O
etabli;O
tater;O
obstinement;O
anne;B-PER
personne;O
plstant;O
enseveli;O
boufflssure;O
eitrine;O
refusait;O
energie;O
etaminer;O
aucun;O
nlui;O
deeoutt;O
maladies;O
prlit;O
propos;O
gue;O
ft;O
speiale;O
appartitnt;O
unique;O
auelle;O
navaient;O
aueun;I-MISC
droit;O
2UNE;O
lhypertrophie;O
femmen;O
auraient;O
robe;I-MISC
chapeau;O
parapluie;O
fort;O
jolie;O
jeunesse;O
etplus;O
mince;O
roseau;O
valse;O
uniformes;O
lEmpire;B-MISC
lu;I-MISC
Co-;O
rinne;O
pleurer;O
marquee;O
roman;O
mesure;O
epaissie;O
elans;O
poetiques;O
lob-;O
site;O
clouee;O
fauteuil;I-MISC
pens6e;B-LOC
Vaga-;I-LOC
bonda;I-LOC
aventures;O
tendres;O
eroyait;O
lheroine;O
aait;O
preferees;O
revenir;O
hotte;O
musique;O
remonte;O
manivelle;O
epte;O
interminablement;O
lesrmnances;O
langoureuses;O
lon;O
captives;O
dhiren-;O
delles;O
mouillaient;O
infailliblement;O
papires;O
certaines;O
chansons;O
grivoises;O
Beranger;B-PER
cause;O
regrets;O
quelles;O
expriment;O
pendant;O
heuresim-;O
mobile;O
eloignee;O
songeries;O
habita-;O
tion;O
plaisait;O
infiniment;O
paree;O
pretit;O
d6cor;O
romans;O
me;O
raps;O
dalentour;O
lalanded6;O
serte;O
voisinage;O
livresde;O
Walter;B-PER
Scott;I-PER
lisait;O
reli;O
ques;O
Ctaient;B-PER
lettres;O
roni;O
fiancee;O
enfermees;O
daca-;O
jou;O
angles;O
sphinx;O
cuivre;O
particuliere;O
flle;O
apporte;O
-moi;O
tiroir;O
L;I-MISC
ouvrait;O
ti-;O
oir;O
posait;O
maltresse;O
ise;O
lire;O
let-;O
laissant;O
tomber;O
larme;O
ntemps;O
LIeanne;B-MISC
remplagait;O
denfance;O
Ljeune;B-PER
retrouvait;O
histoires;O
dau-;O
trefoeis;O
setonnant;O
similitude;O
parente;O
si-;O
magine;O
tressailli;I-PER
nefoule;O
sensations;O
remieres;O
ereatures;O
feront;O
s;O
emniers;O
hommes;O
Leur;O
marehe;B-LOC
suivait;O
lenteur;O
recit;O
pppressions;O
interrompaient;O
Aeondes;B-LOC
essus;O
commencees;O
selanait;O
avenir;O
spenees;O
In;B-MISC
apres-midi;O
elles;O
banc;O
ftond;O
apercurent;O
auUNE;O
pretre;O
sen;O
salua;O
prit;O
secria;O
Madame;O
allons;O
cure;O
nee;I-LOC
philosophes;O
levee;O
croyant;O
auxjours;O
Re-;B-ORG
volution;I-ORG
frequentait;O
leglise;O
aimat;O
pretres;O
dinstinct;O
religieux;O
totalement;O
labb6;O
Picot;I-PER
oure;O
rougit;O
voyant;O
sexcusa;O
navoir;O
prevenu;O
demarche;O
bonhomenen;O
froisse;O
regardaJeanne;O
laoom;O
plimenta;O
sursa;O
mine;O
tricorne;O
sepongea;O
eteit;I-MISC
ort;O
suait;O
tireitde;O
instant;O
mouchoi;O
reaux;O
imbibe;O
transpiration;O
r;O
visage;O
linge;O
hmide;O
rentre;O
profondeurs;O
hoiresde;O
nouvelles;O
gouttespoussaient;O
soutanerebondie;O
auenfre;O
fixaient;O
poussire;O
ve-;O
lante;O
I1;B-PER
gai;O
vrai;O
campagnard;O
tol6rant;O
vard;O
brave;O
raconta;O
deshistoires;O
parla;O
setre;O
apergu;I-MISC
queUNE;O
33;O
paroissiennes;O
netaient;O
venues;O
offices;O
accordant;O
indolence;O
d6livree;O
couvent;O
repue;O
cere-;O
monies;O
pieuses;O
religion;O
pantheiste;O
Iaissait;B-LOC
indifferent;O
dogmes;O
aimable;O
labbe;O
uil;O
aonnaissait;O
retint;O
diner;O
sut;O
plaire;O
grce;O
astuce;O
incons-;O
Uiente;B-PER
lemaniement;O
medioeres;O
hasard;O
evene-;O
ments;O
exercer;O
pouvoir;O
choya;O
attiree;I-MISC
peut;O
affinites;O
rapprochent;O
natures;O
hbles;O
sanguine;O
g;O
os;I-MISC
homhme;O
plaisant;O
obesite;O
soufflante;O
dessert;O
verve;O
tte;O
aller;O
fns;O
"

 ";I-MISC
Lttot;B-PER
soria;O
idee;O
heu-;O
eur;O
cMais;O
rosinquil;B-LOC
faut;O
ie;O
vus;O
presente;O
M;O
vi-;O
elasetn;O
nne;O
connaissait;O
bot;O
doiet;O
ornoriil;O
province;O
Est-il;O
he;O
ae;O
Laa;B-PER
easot;O
sinelina;O
Oui;O
eest;O
ls;O
ote;O
Jean;B-PER
Lamare;B-MISC
lan;O
mne;O
Adlatde;B-LOC
toutUNE;O
noblesse;O
foule;O
questions;O
apprit;O
dettes;O
payees;O
vendu;O
nise;O
pied-i-terre;O
possedait;O
commune;O
dEtouvent;B-MISC
biens;O
vicomte;I-PER
dhumeur;O
econome;O
sage;I-MISC
comptait;O
vivre;O
modeste;O
pavillon;O
damasser;O
quoi;O
marier;O
avantage;O
contracter;O
hypothe-;O
quer;O
ajouta;O
Cest;O
charmantgarcon;O
range;O
paisible;O
samuse;O
Amenez;B-MISC
nous;O
Monsieur;B-PER
pourra;O
distraire;O
entemps;O
---;O
caf6;O
permission;O
lejardin;O
ayantlhabitude;O
dexer-;O
cice;O
aprs;O
laecompagna;I-PER
fa-;O
cale;O
maigre;O
ronde;O
coiffe;I-MISC
champignon;O
allaient;O
venaient;O
tantot;O
selon;O
marchaient;O
tourniaient;O
mchonnait;O
cigarette;O
Eg;I-ORG
G;B-LOC
EZ;B-ORG
5;O
t2;O
"




";O
tiree;I-PER
1Ci1;O
fa;O
Pla;B-LOC
avele;O
parler;O
o1;O
E2;B-ORG
est;O
favoriser;O
V;I-MISC
sHi;O
8;O
19;O
gg;O
T1I;B-ORG
awr11;O
I1H;B-ORG
aeh;O
f;O
I1I;B-ORG
expllqua;O
1utilIte;O
H;B-PER
hom;O
cam;O
1e;O
pagne;O
gL;O
Ial;O
renvois;O
);O
digestions;O
lourdes;O
is;O
Pis;B-LOC
voyageait;O
tr1;O
itF;O
mH;O
nrl;O
io;B-ORG
Iktailx;B-ORG
lastre;O
prononca;I-MISC
lassejamas;O
1i-;O
Te;O
hn;O
1R;B-ORG
11;O
iA1;O
U;B-ORG
cespectaele;O
"





";O
hxnhr;O
EI;B-LOC
2I;O
N;O
Z;B-MISC
1L;I-MISC
ILL;O
"







";O
ZEs;B-PER
-I;B-MISC
-LL-;O
YE;B-ORG
UI;B-ORG
ttt;O
1I;O
3;O
IIL;O
5l;O
IU;O
LI;I-MISC
4;O
3i;O
IEC;I-MISC
C;B-MISC
C3;B-ORG
zi;O
tG;O
z;O
25;O
tE;O
2AT;B-MISC
LL;B-ORG
e21;B-LOC
IL2;B-LOC
2r;O
"






  



";O
dames;O
1gI;O
iEI32;I-ORG
AI;B-ORG
23;O
"






";I-MISC
13;O
R;I-MISC
TLI;B-ORG
n1;B-MISC
Tentr8;B-PER
prenure;O
cong;O
m;O
ii;O
AL;B-LOC
1I1I;I-MISC
dimanche;O
alle-;O
rent;O
messe;O
poussees;O
delicat;O
sentiment;O
deference;O
leurcure;O
Elles;O
lattendirent;O
lofice;B-PER
afn;I-PER
liniter;O
deieuner;O
lejendi;B-PER
deleseeristieavee;O
ungrand;O
jeine;O
eleganit;O
onneit;O
brs;O
fmilierement;O
gdyil;O
apert;O
femmesil;O
ttungeste;O
surpriioyee;O
ia;I-MISC
tombo;O
Permette;I-MISC
Mdmea;I-MISC
mademoiselle;O
yois;I-PER
pesonter;O
votre;O
soisin;O
comte;B-PER
inelina;O
dsir;O
ncien;O
fairel;O
sonnaissaee;O
acuses;O
axeeaisance;O
yecu;O
lnssdait;O
fgures;O
heureses;O
dntre-;O
gUNE;B-MISC
vyent;O
sont;O
desagreables;O
frises;O
ombraient;O
sourcils;O
artificiels;O
rendaient;O
fonds;O
sombres;O
blanc;O
teinte;O
cils;O
pretaient;O
elte;O
eloquence;O
passionnee;O
trouble;O
sa-;O
lons;O
belle;O
hautaine;O
retourner;O
bonnet;O
porte;O
panier;O
rues;O
charme;O
langoureux;O
aeil;O
croire;O
profondeur;O
limpor-;O
nceaux;O
moindres;O
paroles;I-MISC
barbe;O
drue;O
luisante;O
cachait;O
choire;O
ses6para;I-MISC
compliments;O
Me;B-MISC
flt;O
premiere;O
bane;O
rustique-;O
ose;O
eetres;O
ee;O
ennemie;O
symetrie;O
onsulte;O
tut;O
lavis;O
Pslarl;O
d6elarait;O
pitto-;O
edueayant;O
troiuve;O
lras;O
heaueoup;O
sites;O
ravissants;O
emps;I-MISC
commepar;O
reneontraient;O
deanne;O
sensation;O
"











";O
singuliere;O
brusque;O
detourne;O
admiration;O
caressante;O
sympathie;O
eveillee;O
precedente;O
justement;O
connu;O
intime;O
ami;O
Cultaux;I-PER
petite-mere;O
decouverte;O
connaissance;O
enfanta;O
dalliances;O
dates;O
parentes;O
interminable;O
tours;O
memoire;O
reta-;O
blissant;O
ascendances;O
descendances;O
circulant;O
perdre;O
labyrinthe;O
complique;O
genealogies;O
Dites;O
avez;O
-vous;O
Saunoy;B-PER
Varfleur;I-PER
alne;O
Gontran;B-PER
epouse;O
demoiselle;O
Coursil;B-LOC
Coursil-;O
CGourville;B-MISC
cadet;O
cousines;O
made-;O
moiselle;B-LOC
Roche;I-LOC
Aubert;O
alliee;O
Cri-;O
sange;O
Or;O
Crisange;I-PER
lintime;O
-mon;O
connaltre;O
v0tre;O
--Oui;O
Nest;O
risange;O
emigra;O
flls;O
ruine;O
Lui;B-PER
demande;O
mariage;O
tante;O
dEretry;B-PER
miselle;O
prisait;O
fSavez;B-MISC
sontdevens;O
Viloise;B-LOC
quitte;O
Touraine;B-LOC
vers83;O
revers;O
fortune;O
fxer;O
enAu-;O
chute;O
cheval;O
Anglais;B-LOC
Bassolle;B-PER
commercant;O
riche;O
-on;O
seduite;O
noms;O
appris;O
retenus;O
lenfance;O
conversations;O
revenaient;O
mariages;O
6gales;O
prenaient;O
limportance;O
evenements;O
publies;O
parlaient;O
connaissaient;O
contrees;O
sentaient;O
familiers;O
presgue;O
amis;O
allies;O
seul;O
dap-;O
partenir;O
classe;O
caste;O
equivalent;O
sauvage;O
-dune;O
dueation;O
saccordait;O
croyances;O
prjuges;O
connais-;O
interrogea;O
Srelles;B-PER
0h;O
oup;O
larrondissement;O
onont;O
deelare;O
cotes;O
donna;O
details;O
element;O
rap-;O
poene;O
marquis;O
Coutelier;B-PER
chef;O
dlrs;B-LOC
osratie;O
normande;O
vieom-;O
deBriseville;O
dexcellente;O
raee;O
teantassezisoles;O
ouville;O
rte;O
egrequemnitaine;O
mourir40;O
vivait;O
chasseur;O
VWrillette;B-MISC
bati;O
etang;O
parvenus;O
frayaient;O
achete6;B-ORG
domaines;O
ci;I-ORG
conge;O
adresse;O
adieu;O
parti-;O
culier;O
cordial;O
ILui;B-PER
trouva;O
surtout;O
Petit;O
certes;O
cest;O
gareon;O
eleve;O
linvita;O
dfner;O
semaine;O
suivante;O
vint;O
regulierement;O
rejoignait;O
offrait;O
Quand;O
n6tait;O
bte;O
marehient;O
tot;O
allant;O
reenant;O
parlait;O
fllle;O
rencontrait;I-MISC
leil;O
Ieanne;B-LOC
agate;O
bleue;O
Plusieurs;O
descendirent;O
toius;O
aveo;O
omme;O
Ie;O
aborda;O
quittetr;O
pipe;O
labseiee;B-PER
auraiteonne;O
davanitage;B-PER
disparition;O
prononga;O
Avec;O
ceUNE;O
V1L;B-ORG
Msieu;B-PER
lbaron;I-PER
dquoi;O
dmain;O
Etretat;B-LOC
rvenir;O
sdonner-;O
dpeinen;O
joignit;O
lais;I-MISC
En;O
etes;O
vouis;O
Nous;B-MISC
irions;O
lent;O
shabiller;O
mareher;B-PER
plaine;O
vibrant;O
chants;O
icmte;I-MISC
assis;O
abestan;O
aiderent;O
depart;O
hommnes;I-MISC
appuyantleurs;I-MISC
auxbordages;O
pous-;O
avaneait;O
urla;O
plate;O
forme;O
glissait;O
uile;O
rouleaux;O
graisses;O
reprenant;O
modulait;O
tratnante;O
inter-;O
minble;O
0hee;O
hopl;B-PER
devait;O
r6gler;O
1effort;O
min;O
Mis;B-PER
lorsquon;O
parvint;O
canot;O
aup;O
cailloux;O
grahnd;B-MISC
toile;O
deehir6e;O
Ecme;B-MISC
sr;O
banes;O
ot;O
continue;O
venant;O
lree;O
eIeirait;B-MISC
ridait;O
surface;O
1eau;O
hiesee;O
sarrondit;O
paisiblement;O
bercee;O
seloigna;O
baissant;O
l0cean;B-LOC
haute;O
omhre;O
pentes;O
gazon;O
pleines;O
lechan-;O
craient;O
endroits;O
Lh;O
arriere;O
brunes;I-LOC
jetee;O
arrondie;O
percee;O
prs;O
elephant;O
6enorme;O
enfoncant;O
trompe;O
dEtretat;B-MISC
bordage;O
etourdie;O
bercement;O
seules;O
belles;O
creation;O
les-;O
pace;O
barre;O
lecoute;O
buvait;O
bouteille;I-MISC
ban;O
fumait;O
moignon;O
inextinguible;O
sortait;O
filet;O
fumee;O
aiutre;O
pareil;O
s6chappait;O
bouche;O
Bt;O
rallumer;O
fourneau;O
lebene;O
remplir;O
tabae;O
lotait;O
lvres;O
doi;O
langait;O
jet;O
salive;O
bruneUNE;B-MISC
lavant;O
surveillait;O
troubles;O
inconnue;O
rencontrer;O
uu;O
moment;O
avertis;O
flottait;O
subtile;O
natt;O
jeunes;O
garcon;O
laid;O
1a;O
ftlle;O
heureux;O
pres;O
1autre;O
pensaient;O
montait;O
considerer;O
hant;O
coquetterie;O
senveloppa;O
voilait;O
rayons;O
brouil-;I-MISC
Iard;B-ORG
transparent;O
dore;B-PER
rendait;O
lointains;O
Lastre;B-MISC
dar-;O
flammes;O
fondre;O
nuee;O
brillante;O
etorsuil;B-LOC
toutesa;O
sevapora;O
isparut;O
eomme;O
glaee;O
Y;I-ORG
moter;O
emue;O
oui;O
re;O
sereine;O
matinee;O
seveiller;O
4eho;O
cours;O
B;B-LOC
dain-;O
deouvrit;O
arcades;O
Ltpareiiles;B-LOC
mar-;O
hntdans;O
servir;O
darche;O
aiguille;O
oite;O
44;O
descendu;O
retenait;O
rivage;O
tirant;O
deposer;O
mouillat;O
monterent;O
dure;O
ce0te;O
c0ote;O
emus;B-PER
rapide;O
enlace-;O
iles;O
entendirent;O
Mest;B-PER
avis;O
joli;O
eouple;O
dmeme;O
auberge;O
LOcean;B-MISC
engourdissant;O
rendus;O
silencieux;O
bavards;O
vacance;O
donnaient;O
din-;O
terminables;O
gaietes;O
pbere;O
mettant;O
eaeha;O
soigneusenent;O
beret;O
rit;O
mouche;O
nez;O
plusieurs;O
reprises;O
poser;O
chassee;O
eoup;O
maih;O
poster;O
rideau;O
mousseline;O
soeurs;O
maeule;O
guetter;O
eidement;O
pif;O
enlumine;O
repre-;O
aussitot;O
sy;O
installer;O
linsecte;O
unrirefoujaillissait;O
ennuye;O
chatouillement;O
bougrement;O
ostinee;O
eanne;O
eltUNE;O
gaiete;B-PER
tordant;O
touffant;O
serviette;O
Lorsquon;B-LOC
cafe;O
allions;O
promener;O
haropreferait;O
lezard;O
surle;B-PER
Alez;O
-en;O
vous;O
retrouverez;O
jei;O
dns;O
traverserent;O
chau-;O
mires;O
depasse;O
ch-;B-MISC
teauqui;O
ressemblait;O
hune;O
grandeferme;O
trouve-;O
Ientlans;B-LOC
lamer;O
alanguis;O
trou-;O
plantleur;O
equilibre;O
ordinaire;O
affames;O
etourdis;O
gaieteles;I-PER
6nerves;O
sesentaient;O
npeu;O
fous;O
envies;O
eperdument;O
tansles;O
bourdonner;O
remuee;O
aiss;O
nEoleil;B-MISC
devorant;O
eI;O
reute;O
recoltes;O
mres;O
penchaient;O
pliees;O
sauterelles;I-MISC
segosillaient;I-MISC
ees;O
omime;O
brins;O
jetant;O
nbles;O
dains;O
seigles;O
jones;O
btes;O
leir;B-MISC
eri;O
assourdissant;O
Acune;B-PER
torride;O
b;O
miroitant;O
jauni;B-PER
coip;O
faeon;O
metaux;O
phs;O
brasier;O
346;O
UNL;B-MISC
Ayant;O
allerent;O
Encaissee;B-LOC
etroite;O
savancait;O
impenetrables;O
fralcheur;I-MISC
moisie;O
saisit;O
entrant;O
humidite;O
frissonner;O
penetre;O
poumons;O
faute;O
dair;O
mousse;O
sol;O
avancaient;O
Tiens;B-LOC
pourrons;O
asseoir;O
morts;O
profitant;O
dutroufait;O
dansla;O
verdure;O
averse;O
chauffait;O
avit;O
reveille;O
germes;O
pissenlits;O
lianes;O
eclore;O
fines;O
digitales;O
fusees;O
papillons;O
abeilles;O
frelons;O
trapus;O
cousins;O
squelettes;O
mouches;O
insectes;O
volants;O
Dieu;B-MISC
tachetees;O
denfer;O
verdtres;O
noires;O
aec;O
cornes;O
puits;O
lumineux;O
chaud;O
ereuse;O
lombre;O
glacee;B-LOC
lourds;O
feuillaes;O
sassirent;O
grouillante;O
apparaltre;O
attendrie;I-PER
r6petait;O
onest;B-PER
bienl;I-PER
cestbon;O
lasampagnel;O
moments;O
jevoudrais;I-MISC
papillon;O
cacher;O
lesfleurs;O
47;O
parlerent;O
habitudes;O
gotts;O
confidences;O
degote;O
las;O
futile;O
nyrencontrait;O
sincere;O
mondel;O
connaitre;O
convaincue;O
davance;O
valait;O
pasla;O
rapprochaient;O
spelaient;O
ceremonie;O
monsieur;O
selle;O
souriaient;O
melaient;O
nrait;O
epandue;O
teret;O
setaient;O
jamas;O
srevinrent;O
parti;O
Chambre-aux-Demoiselles;B-LOC
grotte;O
sus-;O
edas;O
rebarut;O
cing;O
pomenade;O
emonta;O
barue;O
mol-;O
ime;O
seeousse;O
aueune;O
rdaaneer;O
souffles;O
iee;O
tendaient;O
seconde;O
ient;O
retomher;O
asue;O
lone;I-MISC
mtt;O
odeopus;O
semnblait;O
morte;O
aoloil;O
epuise;O
er;O
siyant;O
sapproehait;O
oieeetA8;O
Lengourdissement;O
taire;O
ccccc;O
commu-;O
niquer;O
impressions;O
lle;O
r6flechit;O
jaime;O
longuement;O
baissa;O
Etait;O
allusion;O
Peut-;O
dec6uvrir;O
voudrais;I-MISC
Italie;B-LOC
Grece;B-LOC
ah;I-LOC
Corsel;B-LOC
doit;O
beauln;O
zzcz;O
Corse;B-LOC
do;O
traces;O
noussavons;O
notre;O
enfanee;B-PER
devoir;O
lieuxoi;O
sesont;O
accomplies;O
exalte;O
declara;O
Moi;B-MISC
lAngle-;I-MISC
mattire;O
region;O
instruetive;O
parcoururent;O
lunivers;O
discutant;O
agrements;O
lespoles;O
lequateur;O
sextasiant;O
imaginairesU;O
49;O
meurs;O
invraisemblables;O
certains;O
Chinois;B-LOC
Lapons;B-MISC
arri-;O
verent;O
conclure;O
climat;O
tempere6;B-MISC
lhiver;O
riches;O
vertes;O
forets;O
fleuves;O
calmes;O
culte;O
heau;O
arts;O
existe;O
nulle;O
ailleurs;O
epuis;O
siecles;O
dAthenes;B-MISC
turent;O
saigner;O
tratnee;I-PER
eblouissante;O
courait;O
limite;O
10cean;O
jusuau;I-PER
sillage;O
ebarue-;O
derniers;O
tomberent;O
ride;O
saplanit;O
almie;I-MISC
illimitee;I-MISC
engourdir;O
silenee;O
rencontre;O
delments;O
ndis;O
cambrant;O
tide;O
fianc6e;I-LOC
monstrueuse;O
attendait;O
amnt;O
descendait;O
precipitait;O
hte;I-MISC
empourpre;O
desir;O
ssement;O
ioienit;I-MISC
Ihorison;B-LOC
frateheur;O
aecourut;O
issonplissa;O
mouvant;O
enslouti;O
eat;B-PER
iete;O
seupir;O
nt;O
e6uscule;O
court;O
deploya;O
cribleo;O
puse;O
Lte;B-MISC
50;O
phosphorescente;O
cb0te;O
mouvantes;O
songeaient;O
contemplant;O
vaguement;O
aspirant;O
bien-etre;O
delicieux;O
doigt;O
voisin;O
remua;O
surprise;I-PER
reuse;O
contact;O
rentree;O
etrangement;O
tmoin;O
-toute;O
accompagnerait;O
chagrins;O
tic;O
tac;O
vif;O
regulier;O
arreta;I-MISC
doree;O
baiser;O
embrasse;O
nimporte;O
uoi;O
souvint;I-MISC
davoir;O
cache;O
vieille;O
poupee;I-MISC
dautrefois;O
recherehe;I-MISC
revit;O
desamies;O
adorees;O
serrant;O
poitrie;O
crible;O
baisers;O
ardents;O
peintes;O
filasse;O
frisee;O
joujou;O
crcc;O
Providence;B-LOC
souverainement;O
jete;I-PER
letre;O
cree;O
devouerait;O
Etaient-;B-LOC
predestines;O
joi;O
51;O
setreindre;O
meler;O
indissoluble-;O
engendrer;O
lAoUR;O
tumultueux;O
ravissements;O
souleve-;O
profonds;O
commencait;O
laimer;O
carelle;O
defaillante;O
pensant;O
pensait;O
presence;O
remuait;O
rougissait;O
palissait;O
contrant;O
frissonnait;O
ois;O
Aiors;O
troublant;O
ensahit;O
davantage;O
consultait;O
onsultait;O
marguerites;O
2ies;O
monnaie;O
jetees;O
in;O
Fais;B-LOC
toi;O
Pourquoi;O
ri;O
seeret;O
Etusnd;B-PER
lendemain;O
fratehe;O
toilette;O
goert;B-PER
boltes;O
bonbons;O
iormebouuet;O
neoiture;O
patissier;I-MISC
Hepas;I-PER
noces;O
el;O
aideo;B-PER
marmiton;I-PER
iirait;O
tappe;O
ideri9re;O
carriole;O
beaueoup;O
erands;O
iplats;O
uisentaient;O
Lomte;B-PER
pantalon;O
etaitUNE;O
tendu;O
retenu;O
mignonnes;O
bottes;O
petitesse;O
redingote;O
serree;O
l6chan-;O
crure;O
dentelle;O
jabot;O
cravate;O
forgait;O
porter;O
brune;O
empreinte;O
distinction;O
grave;O
coutume;O
as-;O
pect;O
particulier;O
visages;O
mieux;O
stupefaite;O
enceore;O
vu;O
trouvait;O
sinclina;O
sommre;O
preteton;O
balbutia;O
7;I-MISC
Quy;B-LOC
-t;O
sauras;I-MISC
lheure;O
ebnran;O
oaleche;O
attelee;O
savanica;O
Adelailedes-;O
cendit;O
apparat;O
lelgahe;O
murmura4Ditesdsnc;B-LOC
crois;O
bonnevous;O
troue;O
got;B-ORG
jusquaux;O
serblant;O
semparant;O
dugresbou-;O
quet;O
presenta;O
tonnee;O
Tous;O
vaitueet;I-MISC
apportait;O
lIa;O
bouillon;O
froid;O
soutenir;O
Vrai;B-PER
dirait;I-MISC
noce;O
1On;O
Ykport;B-MISC
etaUNE;I-MISC
avancait;O
telots;O
Ieurs;B-MISC
voyaient;O
saluaient;O
ser-;O
aient;O
mettaient;O
Omme;B-LOC
procession;O
evicmte;O
offert;O
hait;O
Lrsquon;B-LOC
arriva;O
gande;O
eroix;O
enfa;O
cheur;O
preeedant;O
gamin;O
lurne;O
benite;O
trempait;O
iin;O
passerent;O
chantres;O
hoitait;O
puisle;B-PER
serpent;O
soulevant;O
pointu;O
letole;O
croisee;O
hiir;I-MISC
amielos;O
leslevres;O
remuees;O
priere;O
bar-;O
nfoneejusquau;O
suivit;O
etat;O
maior;O
ense;O
dirigeant;O
unefoule;O
enguirlande;O
mat;O
ge;O
couverts;O
rubans;O
volti-;O
Jas;B-MISC
apparais-;O
alarriere;O
eistiue;O
patron;O
construit;O
gnt;O
savan;O
eor-;O
mouement;O
nnsmble;O
coiffures;O
ranee;O
neapuehonnees;O
mantes;O
YIE;I-MISC
sagenouil-;O
lerent;O
cercle;O
croix;O
choeur;O
lembarcation;O
crasseux;O
veture;O
menton;O
poileux;O
loeil;O
livre;O
detonnaient;O
gueule;O
Chaque;O
reprenaient;O
`;O
mugissement;O
len-;O
flure;O
gris;O
disparaissaient;O
oelle;O
decollees;O
gon-;O
flait;O
transparente;O
semblalt;O
sister;O
recueillie;O
bapteme;I-PER
naelle;O
otlant;O
rateau;O
grattant;O
vaguettes;O
Lt;O
mouettes;I-MISC
dployes;O
decrivant;O
courbes;O
ielbleu;O
selodignaient;O
arrondiulessus;O
agenouillee;O
fiaisait;O
amen;O
hiurle;O
emptee;O
gloussa;O
mots;O
latins;O
distingaitqe;O
terminaisons;O
sonores;O
laspergeant;O
commenca;O
murmurer;O
desUNE;B-MISC
1E;O
oremus;O
present;O
fae;O
parrain;O
marraine;O
gardait;O
feg;O
beeu;O
grcn;O
lajeune;O
etrangIae;O
emotion;O
sudaine;O
trembler;O
ueses;O
dents;O
sentre;O
choquaient;O
han-;O
tt;I-MISC
up;O
dhallucination;O
lapparence;O
duhe;B-PER
ealite;O
enisant;O
surplis;B-LOC
psalmodiaient;O
pieres;O
mariait;O
ut;O
ele;O
doigts;O
secousse;O
nerveuse;O
osesion;O
caeur;O
couru;O
eies;O
jusguau;O
Comprit;B-MISC
ainail;I-MISC
envahi;O
ieedamour;O
erienee;O
quaucune;O
