Texte;Type d'entité
convaincre;O
Michelet;B-LOC
historien;O
réunions;O
finissaient;O
dentendre;O
32;O
Chanter;O
homine;O
cédait;O
prétexte;O
sen;B-PER
courtoisement;O
Cette;O
ci;O
résigna;O
lalluma;O
déposa;O
joua;O
taisait;O
chacun;O
cherchant;O
pose;O
confortable;O
naimait;O
troublé;O
semplissait;O
encens;O
subtile;O
chantait;O
Ê;O
FR;O
levé;O
hésitantes;I-MISC
traînant;O
chan-;O
aûmirable;O
Fauré;B-PER
blond;O
sémouvait;O
exaltation;O
fi;O
méléé;O
mots;O
sépanouissait;O
sensuelle;O
rose;O
née;I-MISC
Li;B-PER
A;O
déchirure;O
"

    

";O
33;O
lâme;O
doù;O
coulerait;O
sève;O
limpide;O
sucrée;O
roses;O
dIspahan;I-MISC
gonflait;O
sexhalait;O
recommençait;O
gaines;O
mousse;O
Kane;B-LOC
langoisse;O
délicieuse;O
aspi-;O
rée;O
rejetée;O
jasmins;O
Mossoul;B-PER
loranger;O
note;O
penchante;O
troublait;O
doigt;O
appuyé;O
sanglot;I-MISC
voluptueux;O
Quel;O
parfum;O
ivréssel;O
quel;O
flacon;O
dodeur;O
dOrient;B-MISC
cassé;O
magnolia;O
écrasées;O
larome;O
lagonie;B-LOC
fuyait;O
Tout;O
tremblait;O
mu-;O
lhomme;O
misérables;O
impossible;O
bas;O
lumière;O
bouches;O
lar-;O
suavité;O
déchiffrés;O
"

";O
34;O
NOÛÜVELLE;B-ORG
€;O
adhérents;O
cous;O
renversés;O
Mon;O
Dieu;I-MISC
attente;O
baiser;O
Peut;O
quéprou-;O
beauté;O
telle;O
détresse;O
ferma;O
IL;B-ORG
tard;O
toussait;O
laliluma;B-PER
retint;O
tousser;O
dits;O
x;O
funiez;O
fumez;O
Île;B-MISC
familiarité;O
sattendait;O
génée;O
"  

";O
chantez;O
mauvais;O
voire;O
voix;O
Piérre;I-MISC
musiciens;O
séceupe;O
chance;O
cas;O
laissez;O
Votre;B-LOC
reprènez;O
allons;O
-nous;I-MISC
-en;O
J;B-MISC
linten;I-MISC
F;B-LOC
tion;O
boulevard;I-MISC
pour-;O
quoi;O
venez;O
petile;O
fête;O
ensemble;O
dames;O
comique;O
simulait;O
tact;O
sèchement;O
nadmet-;O
repris;O
plaisamment;O
manque;O
correction;O
Voyons;B-LOC
voulez;O
interrogea;O
disposé;O
Jui;I-MISC
plairait;O
Veux;B-PER
tournant;O
embarrassée;O
répondre;O
consultait;O
décider;O
Décide;B-MISC
insista;O
vois;I-MISC
attendent;O
-et;O
faudra;O
thabiller;O
reste;I-MISC
aidée;O
impatience;O
fatiguée;O
jediîne;O
36;O
ici;O
affectueusement;O
Bon;O
revoir;O
répondirent;O
dinons;O
prenant;O
lentraînant;O
lesca-;O
lier;O
jusquà;O
hâtèrent;O
décourter;O
repas;O
nétant;O
gourmandes;O
quen;O
causer;O
librement;O
ardemment;O
Re;I-ORG
Îles;B-LOC
sinstallèrent;O
suivait;O
tenture;O
fanées;O
fauteuils;O
Louis;B-PER
XV;I-PER
riouaient;O
haut;O
courbes;O
gros;O
chiffres;O
cadran;O
meltaient;O
douceurs;O
secrètes;O
xvai;O
°;O
siècle;O
Tirons;B-MISC
rideaux;O
froide;O
vitre;O
attristait;O
remonte;O
bûche;O
fumer;O
ri;O
37;O
agitait;O
pincettes;O
feu;O
belle;O
büche;B-PER
grise;O
éclatait;O
étincelles;O
présent;O
sasseyait;O
pieds;O
canapé;O
sexclama;O
aiment;O
res-;I-PER
taurant;O
ça;O
amuse;O
drôle;O
mange;I-MISC
tranquillement;O
frôle;O
Jaime;B-PER
fonçant;O
protéger;O
quà;O
jaime;O
savoir;I-MISC
gentils;O
sintéressait;O
vements;O
installée;O
négligemment;O
petits;O
coups;O
paraissant;O
as;O
vu;O
demandé;O
part;O
après;O
semblé;O
rat;B-PER
"

 
 
 
  
 
 

";I-PER
blagné;O
38;O
déplaisant;O
curieux;O
êtres;O
deviénnent;O
chers;I-MISC
touché;O
interrompit;O
laimes;O
Oh;B-PER
damitié;O
étonnant;O
passent;O
fie;O
loubli;O
jardinier;O
Ileest;B-LOC
constata;O
nette-;O
Surtout;O
connaissez;O
répliqua;O
entéñ;O
<;O
dez;O
presque;O
mettez;I-MISC
quan;O
VOUS;O
putler;O
mentends;O
Sür;B-PER
betiéotp;O
doses;O
mädainé;O
Fon;B-MISC
tenaÿy;I-MISC
vié;O
lä;O
faiblesse;O
mäuvaise;O
humiëur;O
toujoisrs;O
toritent;O
"

 

  

";O
cemèrit;O
39;O
quänd;O
plaint;O
méchante;O
interrom-;O
pit;O
cemme;O
vieille;O
Martin;B-PER
veriait;O
pleurer;O
deviehs;O
pleures;O
troisième;O
donc;O
voir;O
peux;O
affreux;O
tue;O
Dis;B-PER
näs;O
dû;O
grave-;O
tristement;O
na;O
désapprend;I-MISC
bonté;O
aitendrie;O
èt;O
désolée;O
läppuyant;O
coñtre;O
joue;O
chérie;O
jé;O
ina;O
etibrassait;O
car;O
teridresse;O
arrachait;O
veut;O
bambbr-;O
"

 

 

 ";O
ge;O
hi;O
"

 
  
  
  
 

";O
40;O
Toujours;O
gaiement;O
m&iment;O
soirées;O
re-;O
envie;O
dy;O
mamuse;O
connais;O
injuste;O
réfléchissant;O
soient;O
bêtes;O
souci;O
lobligation;O
signer;O
nom;O
lettre;O
facture;O
enfin;O
peut;O
voit;O
®;O
penses;O
habit;O
gants;O
domicile;O
bibliothèque;O
avoua;O
comprends;O
jattends;O
queïque;O
narrivera;O
quelquun;O
Philippe;B-PER
Forbier;I-PER
parlent;O
comment;O
Forhier;I-PER
LR;I-PER
oo;O
las;O
sétonna;O
CM;B-ORG
41;O
déranger;O
chimiste;O
philosophe;O
mathématicien;O
cours;O
sculpture;O
âgé;O
quHerri;O
rencon-;O
trés;O
Comité;B-ORG
Société;I-ORG
scienti-;O
fique;O
marié;O
Dailleurs;B-PER
prononça;O
revenant;O
conversation;O
marie;O
mal-;O
Faut;B-LOC
aimer;O
aime;O
ie;O
lespoir;O
ion;O
sanimant;O
vient;O
vieillesse;O
lorsquon;O
courage;O
fini;O
Toutes;O
taisaient;O
cau-;O
sèrent;O
différentes;O
alanguie;O
dedans;O
existence;O
Dre;B-PER
"

   

  

";O
frissonnant;O
séteignait;O
roulée;O
propos;O
diseutions;O
dest;O
n°;O
c;O
108;O
importante;O
"

 

 

   
 
 
   

";O
Lhiver;B-LOC
portant;O
gel;O
réclusion;O
printemps;O
glissement;O
insensible;O
mêlant;O
Ensuite;O
furent;O
-jours;O
davril;O
dure;O
tombées;O
longs;O
He;B-LOC
changé;O
détendait;O
saison;O
nouvelle;O
ot;O
pro;I-MISC
sim;B-ORG
basques;O
"

  
      
     
   

";O
44;O
samuser;O
sentimentalité;O
enfan-;O
tine;O
Aujourdhui;B-ORG
théâtre;O
dirons;O
Dautres;B-PER
obligeait;O
rester;O
lépaule;O
lalanguissement;O
essayait;O
fût;O
empli;O
indécise;O
Ælle;B-LOC
sobstinant;O
vouloir;O
pareil;O
Sentez;B-LOC
tomme;O
bataille;O
panoramas;O
sitriste;O
jadore;O
ajoutait;O
voudrais;O
gentiment;O
Jisait;B-PER
futiles;O
beau-;O
|eoup;O
allât;O
coucher;O
oi;O
Obstinée;B-LOC
besogne;O
amollie;O
boudait;O
een;O
"

 

    
   
   
  

";O
45;B-LOC
Jours;B-MISC
soudain;O
sentimentale;O
mis;O
exprès;O
enlevait;O
1ls;O
seuis;O
dElseneur;B-LOC
coilines;O
dItalie;B-MISC
quarra-;O
chent;O
racines;O
oliviers;O
coin;O
balcon;O
perron;O
graviers;O
jet;O
heureux;O
ct;O
cou;O
veux;O
pratique;O
gentil;O
lembrassant;O
regrenait;O
pleurant;O
dabondance;O
Est;B-LOC
savez;I-MISC
donne;O
fance;O
chéri;O
ar;O
46;O
T1;B-MISC
te;O
deviens;O
taime;O
aimée;O
nes;O
sou-;O
pirait;O
sois;O
portes;O
tà;O
pouvoir;O
lintéresser;O
toccuper;O
verrais;O
rendrait;O
qüi;O
consolerait;O
Fa;O
Lu;B-PER
maimais;O
serais;O
quel-/;O
lon;O
Eh;O
attendri;O
fier;O
laisse;O
-moi;O
finir;O
rangement;O
dinerons;O
restaurant;O
Bois;B-LOC
sappliquait;O
profondet;O
contraire;O
"

 
 
   
  
   
  

";O
-—;O
prends;O
combien;O
idée;I-MISC
jaurai;O
merveilleuse;O
lidée;O
Plusieurs;O
mai;O
allèrent;O
secrè-;O
tement;O
cachant;O
dîner;O
cafés;O
flotiait;O
basse;O
dalcool;O
tabac;O
restaurants;O
Boulogne;I-LOC
pleins;O
content;O
buvait;O
mangeait;O
senorgueillissait;O
l;O
solitude;O
choisissait;O
étourdie;O
feux;I-MISC
cabarets;O
foni;B-PER
cligner;O
âmes;O
déchirée;O
tzigane;O
lâpre;O
cinglement;O
éparpillait;O
Tandis;O
fumait;O
lente-;O
liqueur;O
saccoudait;O
user;O
48;O
terrasses;O
fraîcheur;O
tombait;O
Lheure;B-PER
ulule;O
lamente;O
laccablait;O
misérable;O
Laspect;B-PER
dépay-;O
cachait;O
lhabitude;O
songeait;O
libérée;O
sabandonnait;O
linconnu;O
clairement;O
points;O
fixes;O
destin;O
ins-;O
tinet;O
sinquiétait;O
violent;O
tiré;O
lémotion;O
fièvre;O
malade;O
promenades;O
accueillie;O
refaisait;O
cramponnée;O
dominante;O
souriant;O
bonriement;O
endormait;O
"

 

 

   

 ";O
matin;O
végétal;O
étincelant;O
49;I-MISC
brume;O
bleue;O
lointain;O
coq;O
évo-;O
cateur;O
paille;O
printanière;O
pria;O
laisser;O
laccompagner;O
Bruyères;B-LOC
lOise;B-LOC
propriété;O
belle-mère;O
celle-ci;O
terminer;O
recherches;O
construction;O
afin;O
expé-;O
riences;O
scientifiques;O
Îl;B-MISC
accompagne-;O
reposerait;O
pêcherait;O
rivière;O
Nous;O
resterons;O
quinzaine;O
pouvons;O
emmener;O
adore;O
voudra;O
mo-;O
querelles;O
actrice;O
croit;O
"

 

";O
50;O
embrassa;O
allégresse;O
chi;O
ravissait;O
départ;O
courut;O
acheter;O
copeaux;O
légers;O
jeta;O
coquelicots;O
champêtre;O
rustique;O
sensible;O
bergeries;O
arrivèrent;O
beauvaisienne;O
construit;O
xv;O
sélevait;O
élégance;O
solidité;O
Ses;O
larges;O
divisées;O
carreaux;O
rondes;O
massif;I-MISC
myosotis;I-MISC
étouffé;O
feuilles;O
mousseuses;I-MISC
luisait;O
lherbe;O
cime;O
pétales;O
lécart;O
humble;O
touchant;O
muns;O
songer;O
Warrens;I-PER
volets;O
peints;I-MISC
blanc;O
découpé;O
villa-;O
geois;O
pied;O
vigne;O
fournissait;O
feuil-;O
larrivée;O
51;I-ORG
fermés;O
épandue;O
parquets;O
dalles;O
polies;O
glissantes;O
sièges;O
rigides;O
coffres;O
tapisseries;O
pulsation;O
lente;O
dina;O
coucha;O
retrouvé;O
puérilité;O
vacances;O
réjouissait;O
pleinement;O
passer;O
quoique;O
compagnie;O
füt;O
fausse;O
ardeur;O
dintelligence;O
vouait;O
soucis;O
domestiques;O
tourments;O
relations;O
mondaines;O
Belle;B-MISC
demeurait;O
cinquante;O
Avant;O
vieillissant;O
mème;O
Ë;O
vertueuse;O
négligence;O
certaine;O
distrait;O
vif;O
sympathie;O
lhostilité;O
piété;O
lavisitait;O
reportait;O
52;O
aussitôt;O
couchers;O
page;O
Chateaubriand;B-PER
expliquer;O
création;O
Bible;O
lexistence;O
nécessaire;O
belle-fille;O
hôtesse;O
appliquée;O
cérémonieuse;O
salutations;O
empressements;O
tenaient;O
compte;I-MISC
réveilla;O
lendemain;O
arrivée;O
rayée;O
tendue;O
perse;O
baisé;O
Une;B-MISC
chanvre;I-MISC
restaità;I-MISC
châtain;O
ornés;O
scène;O
comédies;O
Molière;B-PER
fleurié;O
évoquait;O
cha-;O
peau;O
bergère;O
cornemuse;O
rateau;O
-On;B-ORG
apporta;O
déjeuner;O
53;O
porcelaines;O
ré-;O
jouir;O
dautrefois;O
villageoises;O
kaolin;B-PER
illustrées;O
paysages;O
fard;O
grosses;O
tulipes;O
épanouies;O
Sucrier;B-PER
tasses;O
cafetière;O
disparates;O
prises;O
hasard;O
armoire;O
faisant;O
Rousseau;B-PER
pou-;O
vait;O
Thérèse;B-PER
Toute;O
promenant;O
brillaient;O
riaient;O
tissé;O
chaud;O
argent;O
revètu;O
laube;O
vêtement;O
touriste;O
ceiffé;O
païllasson;O
pêche;O
filet;O
pisciculture;O
pêcher;O
ligne;O
instructive;O
raisonnée;O
réclamé;O
si-;O
lence;O
verrait;O
quaux;O
contents;O
errants;O
distinguer;O
paysage;O
heureuses;I-MISC
retrou-;O
b4;O
ver;O
reprendre;O
souples;O
Jeurs;B-PER
entretiens;I-MISC
habituels;O
recherchaient;O
fuyaient;O
tantôt;O
tilleul;O
mille;O
abeilles;O
remuantes;O
fai-;O
saient;O
pelouse;O
traversaient;O
lièvres;O
fraiche;O
tonneile;O
racontait;O
Jes;B-PER
derniers;O
lus;O
pensé;O
Attentive;O
lentouraif;O
notait;O
précise;I-MISC
lémolion;O
ressentait;O
définies;O
loceupassent;O
présentes;O
méthodique;O
net;O
éliminait;O
for-;O
mule;O
contrariait;O
trou-;O
dérangeait;O
accablée;O
déprouver;O
|_sous;O
ployait;O
taciturne;O
55;O
absorbait;O
courbée;O
errant;O
naissent;O
pelucheuses;O
léparpillait;O
nostalgie;O
effilés;O
cloche;O
tinta;O
porcelaine;O
tintement;O
dansait;O
mousseline;O
dentelle;O
debout;I-MISC
frissonner;O
coulait;O
peureuse;O
calice;O
éteint;O
hirondelles;O
aïles;O
posées;O
tra-;O
barque;O
tangue;O
attendu;O
puisquil;O
dacacia;O
nervo-;O
sité;O
attendrie;O
nécessaires;O
possibles;O
souffrant;O
miracle;O
inévi-;O
mené;O
56;O
bords;O
inconnu;O
Qui;O
êtes;O
-je;O
cause;O
lilas;O
volonté;O
votre;O
lattendait;O
parfumaient;O
fraises;O
vide;O
pots;O
bégonias;O
flaque;O
soirée;O
jetons;O
lénoncement;O
sendormait;O
séventait;O
néces-;O
attirât;O
Remontée;B-LOC
lit;O
bougie;O
suspendu;O
cadre;O
médaillon;O
97;O
écrit;O
HENRIETTE;B-MISC
ANNE;I-MISC
DE;O
ROCHEGRANDE;B-MISC
MARQUISE;O
FONTENAY;B-ORG
MORTE;B-ORG
EN;O
17711;O
létroite;I-MISC
coiffure;O
poudrée;O
chamarrée;O
passementeries;O
frivoles;O
guirlande;O
artificiel;O
charmant;O
puéril;O
continuel;O
ombre;O
regardé;O
contemplait;O
fraternelle;O
créature;O
finis;O
mentant;O
poudre;O
connu;O
lunivers;O
vision;O
délicate;O
inventée;O
Comment;I-MISC
osait;O
fines;O
fausses;O
déguisées;O
jetaient;O
douleur;O
dapparat;O
comédie;O
58;O
recevaient;O
mystère;O
sacrements;O
élégante;O
riante;O
cour-;O
toisie;O
voici;O
engourdie;O
voilaient;O
brülaient;O
pastel;O
souriait;I-MISC
daäuphine;O
ä;O
ramages;O
ruban;O
tour;O
folâtre;O
Régent;B-LOC
Bien-Aimé;I-PER
Jhabitais;B-PER
Versailles;B-LOC
châteaux;O
Jétais;B-PER
étions;I-MISC
volup-;O
tueux;O
cédaient;O
rédistance;O
avaient;O
avons;O
paré;I-MISC
orné;O
maisons;O
durant;O
fragile;O
impérissablement;O
murailles;O
boiseries;O
fontaines;O
temples;O
parcs;O
rubañs;O
flottants;O
colombes;O
coquilles;O
coquille;O
principe;O
symbole;O
nôtre;O
séntend;O
aisément;O
59;O
conque;O
dAphrodite;B-MISC
quest;O
sortie;O
époque;O
parfuihée;O
divine;O
merions;O
clavecins;O
danses;O
lentes;O
pâmées;O
échauffaient;O
nos;O
figuraient;O
convoitise;O
défaillance;O
aimions;O
bosquets;O
feuillages;O
rosée;O
égalernent;I-MISC
adroites;I-MISC
sensibles;O
incrédulité;O
irrévérencieuse;O
riotre;O
fruit;O
goûtions;O
lamère;O
aigre;O
piquante;O
saveur;O
aiimions;I-MISC
laiscur;I-MISC
affaire;O
navons;O
utre;O
chosé;O
Noüs;B-MISC
nétions;O
philosophes;O
encyclopédistes;O
géomètres;O
mistes;O
astronomes;O
amants;O
avoris;I-MISC
aidé;O
œuvres;O
Voltaire;B-PER
Rous-;B-ORG
seau;O
madrigaux;O
chapitres;O
ouvrages;O
Noûs;B-LOC
lämolr;O
qüelques;O
unès;O
dentre;O
lont;O
pratiqué;O
avët;O
übe;O
sofibté;O
60-;O
sauvagerie;O
soupirs;O
Lespi-;B-PER
nasse;I-PER
trembler;O
tournent;O
pages;O
laissé;O
irritante;O
robes;O
pressé;O
jambes;O
dansantes;I-MISC
sétalent;I-MISC
noblement;O
belles;O
demeures;I-MISC
estampes;O
représentées;O
tressant;O
guirlandes;O
cham-;O
pêtres;O
lâchant;O
oiseaux;O
cage;O
dosier;O
rendent;O
folles;O
sensuelles;O
Nos;B-MISC
chäpeaux;I-MISC
têtes;O
impudiques;O
blessaient;O
hanches;O
nues;O
nymphes;O
anciennes;O
joué;O
settes;O
Rameau;B-PER
soirs;O
cepen-;O
dant;O
Watteau;B-PER
jupes;O
cris-;O
sante;O
grincement;O
voiture;O
sarrêtant;O
61;O
pencha;O
voyant;O
hâtivement;O
mise;O
enroulée;O
arrivait;O
oublié;O
appor-;O
fâchée;O
vêtue;O
sorte;O
pudeur;O
con-;O
fusion;O
matinal;O
proche;O
lever;O
enchantait;O
parent;O
respect;O
ladmiration;O
sociale;O
Amère;B-PER
bruyante;O
profitait;O
initier;O
détails;O
contrariétés;O
santé;O
malséante;O
at-;O
tention;O
franche;O
continue;O
aga-;O
ella;O
garçon;O
dis-;O
tinguer;O
lennui;B-PER
valeur;O
sx;O
ra;O
62;O
médiocrité;O
Par;O
sèche;O
stoïque;O
compor-;O
ter;O
assez;O
dintérêt;O
dagré-;O
superficiel;O
constituait;O
totalité;O
politesse;O
dhéroïsme;O
risqué;O
sujet;O
ordinaire;O
qualité;O
but;O
lintéressait;O
accorda;O
promenade;I-MISC
parlé;O
aimable;O
sobsti-;O
nait;O
parlerez;O
poisson;O
louie;O
extrême;O
susceptibilité;O
discourait;O
savamment;O
main-;O
linstant;O
bornait;O
daime;O
" 

";O
côté;O
moquant;O
rompit;O
définitivement;O
gêne;O
63;O
secret;O
dironie;O
devenir;O
utile;O
vitalité;O
renaissante;O
lenvie;O
laction;O
éprouverait;O
lhabileté;O
dautant;O
fallait;O
ruse;O
entrer;O
Quelques;O
voisins;O
rendre;O
visite;O
empoignait;O
dün;O
accueil;O
précipité;O
emporté;O
farouche;O
rapt;O
divertissaient;O
ia;O
gravité;O
attitudes;O
empressées;O
néant;O
futile;O
"



";O
lessentiel;O
Voyez;B-MISC
Plessis;B-PER
laide;O
vieillissanie;O
boite;O
nobiliaire;I-LOC
64;O
pense;O
rèche;O
manteléts;O
jais;O
formes;O
idéal;O
lhéroïsme;O
sottise;O
grippe;I-MISC
pensera;I-MISC
transpirations;O
lincorrection;O
mondaine;O
appel-;O
leni;B-PER
scandale;O
injustices;O
maladie;O
pleurent;O
crient;O
décent;O
crier;I-MISC
Ily;O
contrainte;O
quune;O
pauvreté;O
violemment;O
imprégner;O
libre-;O
linstinct;B-PER
crie;O
sélance;O
tombe;O
humain;O
Moi;B-MISC
affirma;O
65;O
vons;O
poursuivit;O
ilest;O
coup;O
rirent;O
linhabituelle;O
flatterie;O
rentrant;O
shabiller;O
juin;O
jonquille;O
enfantine;O
nécessité;O
respectueuses;O
soignées;O
compliquées;O
pas-;O
sages;O
descriptions;O
ressemblaient;O
styie;O
intention;O
sachevait;O
suspens;O
brisait;O
équivoque;O
sentir;O
importance;O
joie;O
shabilla;O
nouant;O
miroir;O
66;O
gbhtait;O
limage;O
brûlante;O
jeunesse;O
Fheauté;B-PER
voulue;O
remercia;O
façon;O
remerciement;O
laise;O
mystérieux;O
laven-;O
ture;O
gauche;O
lamitié;O
gène;O
minti-;O
midait;O
victoire;O
remportée;O
fermé;O
séparpillait;O
rires;O
éclats;O
attentions;O
rapprochait;O
posé;O
furtivement;O
obscurcissait;O
libre;O
insistance;O
aisance;O
dautorité;O
67;O
défends;O
jeter;I-MISC
carte;O
bête;O
reprenez;O
surpris;O
embarrassé;O
journées;O
écourtées;O
per-;O
pétuelles;O
rencontres;O
chauflées;O
linterpréta-;O
autre;O
amoureux;O
pluie;O
visible;O
précipitamment;O
shabillant;O
sor-;O
recommençant;O
mettait;O
tel;O
craignait;O
Chantez;B-LOC
étonnement;O
naïf;O
fâché;O
arrôgé;O
nappartenait;O
enorme;O
68;O
chanta;O
romances;O
attendries;O
inventent;O
troublée;O
âprement;O
paupières;O
délicates;O
palpitaient;O
Curieuse;B-LOC
cobservait;O
pupilles;O
blonds;O
reflets;O
fermait;O
poursuivait;I-MISC
gorge;O
chantante;I-PER
impressions;O
aiguës;O
habituelles;O
ordinairement;O
étour-;O
die;O
vaniteuse;O
précis;O
compter;O
réveils;O
lâge;O
sien;O
pareils;O
réjouir;O
exac-;O
létai;O
présente;O
prévenant;O
salé;O
reconnaissant;O
Quoique;O
neût;O
confidence;O
69;O
contrariée;O
aperçüût;I-PER
ouvrit;O
ignorait;O
sûre;O
train;O
deve-;O
nir;O
remarque;O
défendre;O
aggravait;O
reparlât;O
Ne;O
songeant;O
rappelé;O
quitteraient;O
Lidée;O
attrista;O
entendu;I-MISC
reviendraient;O
gardaient;O
tombée;O
négligeait;O
faisons;O
dernière;O
errait;O
70;O
pesant;O
désignant;O
vieil;O
arbre;O
noix;I-MISC
épais;O
envahissait;O
sassit;O
inergique;O
Âlors;B-LOC
entraînant;O
gazon;I-MISC
Pautre;B-MISC
allée;I-MISC
étendu;O
enri;O
contrarié;O
quitter;I-MISC
endroit;I-MISC
satta-;O
chait;O
simplement;O
bel;O
orbrage;O
mollesse;O
odorante;O
communiquait;O
corbeille;O
résédas;O
oxygène;O
tourne;O
dela;O
71;O
pussent;O
vivifiants;O
sains;O
raisonnables;O
assis;O
vis-à-vis;O
genoux;O
haussés;O
cachaient;O
menton;O
brins;O
dherbe;I-MISC
mordait;O
Lair;B-PER
remarquabiement;O
gnait;O
accablé;O
glissant;O
lété;O
manche;O
chemise;O
manchettes;O
dures;O
écartées;O
poignet;I-MISC
poli;I-MISC
fins;O
phalanges;O
dominer;O
dexercer;O
sée;O
sattendrissait;O
descendait;O
lutte;O
moucherons;O
chas-;O
rejetant;O
mouve-;O
72;O
mettaient;O
désordre;O
glissait;O
agacement;O
beaucoun;O
profon-;O
deur;O
dacuité;O
soupirait;O
plaignait;O
néprouvait;O
vivement;O
prenons;O
rentrons;O
gai;O
marracher;O
biblicthèque;O
trat-;O
bals;O
Osez;B-PER
interrempit;O
lexcès;O
lexactitude;O
autrui;O
osez;O
bal;O
dors;O
dix;O
menteur;I-MISC
samment;O
avide;O
nouveau;O
crépus-;O
cule;O
73;O
murmura;O
cardé;O
traîné;O
pattes;O
doiseaux;O
lhorizon;O
semplissaient;O
sourires;O
fabuleux;O
endroits;O
sables;O
come;O
orange;O
couler;O
jus;O
Entendez;B-LOC
mésange;O
dai-;O
guiser;O
bec;O
prune;O
fendue;O
juteuse;O
Loms;B-MISC
sasseoir;O
alluma;O
lueur;O
lallumette;O
cire;O
admirable;O
veine;O
bleu;O
dimaginer;O
flux;O
précieux;O
ren-;O
versé;O
fredonnait;O
ÿ;O
"

 

 

           

    

";O
Ca;B-LOC
OUYÉLUE;B-MISC
saisir;O
appuyée;O
"

 

 

 ";O
presser;O
éperdument;O
IV;B-PER
Jamais;I-MISC
moquait;O
demain;O
naurai;O
c@;O
auelle;O
pressant;O
courses;O
couturière;O
commandait;O
modèle;O
vieux;O
portraits;O
marchands;O
"

   
 

";O
résistait;O
Saxe;I-LOC
vieilles;O
soies;O
HER;O
"

   

   

 

 ";O
"

 

 

 

 
 
     
 

 

";O
76;O
féminin;O
lépoque;O
ronde;O
bouquets;O
lamusera;O
bibelots;O
nouveaux;O
reviendra;O
quittés;O
respec-;O
tueuse;O
réservée;O
descriptive;O
peint;O
dangélus;O
lettres;O
répétées;O
entendre;O
nose;O
prévoyait;O
amitié;O
tranquilles;O
quHenri;B-MISC
Dauphiné;B-LOC
habitaient;O
juillet;O
jusqu;O
novembre;O
rappelant;O
lallure;O
romantiques;O
bruine;O
froids;O
durs;O
lexpression;O
secrète;O
cachée;O
devait;O
ressembler;O
Adolphe;B-PER
Benjamin;I-PER
Constant;I-PER
Werther;B-PER
lamant;O
Manon;B-MISC
ingé-;O
nument;O
luile;O
héros;O
véritablement;O
preint;O
apparente;O
attachée;O
aucun;O
tort;O
soccupant;O
fréquenter;O
salons;O
Louvre;O
sattardait;O
réfléchir;O
emportement;O
montante;O
générale;I-MISC
plut;O
admirait;O
nettes;O
sèches;O
pressées;O
comparaison;O
78;O
apparaissaient;O
inférieurs;O
sempêcher;O
croire;O
souffrissent;O
amoindrie;O
maîtresse;O
aimé;O
affaiblissante;O
conten-;O
insouciance;O
rentrait;O
entraînée;O
compagnons;O
daudace;O
tumulte;O
percent;O
lhistoire;O
lance;O
seul;O
souhaitait;O
docteur;O
Faust;B-LOC
cerises;O
Florence;B-LOC
rattachaient;O
dure-;O
intrigue;O
compliquait;O
dobscurité;O
attitude;O
habituelle;O
seule+;O
désiré;O
retenu;O
plaisait;O
davantage;O
questionnait;O
ah;I-MISC
oreilles;O
ouvert;O
gêné;O
bonhomie;O
insistances;O
retenir;O
refusait;O
obstination;O
discrétion;O
naturel;O
irritait;O
liaison;O
innocente;O
prudence;O
nimagi-;O
püt;O
renoncer;O
rencontrait;O
guère;O
dXenri;B-MISC
dentretiens;O
isolés;O
léntière;O
confiance;O
ame;O
lautorité;O
conseillait;O
dissuadait;O
coquetterie;O
plaindre;O
moindres;I-MISC
Quelquefois;O
souhaité;O
déliée;O
abon-;O
dante;B-PER
pâleur;O
persuadait;O
contenue;O
nobservait;O
volontiers;O
caractères;O
prudents;I-MISC
chstinés;O
veulent;O
raconter;O
travailleuse;O
souri;O
tranquillisé;O
présenté;O
unes;O
amies;O
rejaignait;O
parties;O
retirait;O
81;O
toilette;O
complimentait;O
reprochait;O
eus;O
aimez;O
dévisagent;O
déclarent;O
durement;O
jolie;O
avouait;O
disputaient;O
dispu-;O
littérature;O
polilique;O
goûts;O
navaient;O
commun;O
sécoulaient;O
discours;O
paisibles;O
criaient;O
brûlaient;O
mauvaise;O
humeur;O
commençait;O
souffrir;O
opinions;O
irritables;O
entraînait;O
candidature;O
trasit;O
sim-;O
patientait;O
sentendait;O
oh;O
Di;B-LOC
"

   
 
 
 
 
 
   

";O
82;O
formules;O
employait;O
délivrance;O
conversations;O
püût;O
suivre;O
lentement;O
dangereux;O
passages;O
repoussait;O
mélait;O
fâchait;O
gardait;O
quiétude;O
courtoise;O
f;O
cherche;O
travers;O
pos-;O
Sédait;O
justement;O
soi-;O
conseils;O
encouragé;O
compositeur;O
Eugène;B-PER
Marsan;B-ORG
professeur;O
partition;O
dopéra;O
espérait;O
morceaux;O
concerts;O
œuvre;O
Mersan;B-PER
-Madame;O
accepta;O
serendit;O
lappartement;O
hebitait;O
quartier;O
Passy;B-LOC
Rs;O
"

  

 

 

";O
get;O
84;O
agitation;O
défiant;O
suscepti-;O
bilité;O
craignant;O
déplaire;O
arrangement;O
limité;O
arrivant;O
levant;I-MISC
gravir;O
esca-;O
premier;O
étage;O
contra;O
essoufilement;O
montée;O
occasionnait;O
emplie;O
donnaient;O
fiévr2;B-ORG
escalier;O
compagnon;O
propre;O
parurent;O
audacieux;O
romanesques;O
pervers;O
démarches;O
revoyait;O
Sapho;B-LOC
celui;O
Bovary;I-PER
Rouen;B-LOC
clerc;O
Lorsquelle;B-LOC
