Texte;Type d'entité
Laissez;B-MISC
tranquille;O
réalité;O
veut;O
voient;O
naturel;O
souci;O
vérité;O
extérieure;O
dénote;O
bassesse;O
contemporaine;O
deviendra;O
continue;O
rocambole;O
poésie;O
narriverez;I-MISC
impersonnelle;O
finasseries;O
dexécution;O
Bassolier;B-PER
coquet;O
propret;I-PER
Ça;B-MISC
peut;O
notaires;O
achètent;O
didées;O
grandeur;O
LOlympe;B-MISC
montagne;O
monument;O
Pyramides;O
Mieux;O
vaut;O
lexubérance;O
désert;O
sauvage;O
coiffeur;O
métaux;O
fournaise;O
sajoutaient;O
places;O
penchait;O
adresser;O
fossette;O
creusait;O
joue;O
bonté;O
délicate;O
liqueurs;O
libre;I-MISC
brilla;O
étonné;O
cynisme;O
préoccupation;O
établissait;O
égalité;O
haussait;O
estime;O
Rentré;B-PER
contenance;O
albums;O
traînant;O
lavaient;O
illustré;O
prose;O
simplement;O
dinconnus;O
pensées;O
curieuses;O
napparaissaient;O
débordement;O
sottises;O
contenaient;O
hommage;O
direct;O
remarqué;O
cadeau;O
Renaissance;I-MISC
complimentèrent;O
remerciait;O
dattendrissement;O
bergère;O
touchaient;O
accepté;O
infirme;O
laid;O
illustre;O
lintronisât;O
intimité;O
langle;B-MISC
étudiait;O
dépendance;O
exclusive;O
attentivement;O
coiffure;O
caressant;O
détachait;O
blancheur;O
chair;O
lever;I-MISC
préluda;I-MISC
sentrouvrirent;I-MISC
pur;O
filé;O
italiennes;O
rythme;O
grave;O
chant;O
déglise;O
sanimant;O
crescendo;I-PER
sonores;O
oscillation;O
paresseuse;O
clavier;O
tombants;O
clignait;O
avançant;O
instant;I-MISC
contralto;O
intonation;O
lugubre;O
glaçait;O
sinclinait;O
gonflait;O
sécartaient;O
séchappaient;I-MISC
roulades;O
renversait;O
mollement;O
aériens;O
lança;O
aiguës;O
redescendit;O
dorgue;O
nabandonna;O
onze;O
reconduire;O
disent;O
malades;O
nont;O
tour;O
avancée;O
lantichambre;O
saluaient;O
éprouva;O
pénétration;O
atomes;O
quitta;I-MISC
offerte;O
irréfléchi;O
encouragement;O
Quimportait;B-MISC
puisquil;O
aise;O
atmosphère;O
charrette;O
lourde;O
ébranlant;O
façades;O
grises;O
êtres;O
humains;O
couchés;O
existaient;O
doutait;O
vécût;O
conscience;O
lespace;O
battant;O
soi;O
talon;O
frappant;O
canne;O
boutiques;O
éperdu;O
lenveloppa;O
quais;O
droites;O
flammes;O
vacillaient;O
profondeur;O
ardoise;O
clair;I-MISC
soutenu;O
fleuve;O
redoublements;O
dobscurité;O
flottait;O
bruits;O
fondaient;O
léger;O
soufflait;O
arrêté;O
Pont-Neuf;B-ORG
aspirait;O
dintarissable;O
afflux;O
lénervait;O
église;O
leût;O
frissons;O
lâme;O
transporté;O
supérieur;O
faculté;O
lobjet;O
venue;O
sérieusement;O
exigences;O
rapprocheraient;O
vocation;O
infaillible;O
refermé;O
entendit;O
ronflait;O
5;I-MISC
midi;O
couleurs;O
pinceaux;O
chevalet;O
consentit;O
manquait;O
ustensiles;O
rentré;O
occupait;O
rehaussé;O
coupe;O
taillés;O
brosse;O
Quelque;O
dur;O
perçait;O
gris;O
costume;O
pédagogue;O
lecclésiastique;O
causa;O
Stabat;B-MISC
Rossini;B-PER
interrogé;O
déclara;O
nallait;O
pencha;O
Blanc;I-PER
passages;O
examinaient;O
palette;O
couteau;O
vessies;O
vinrent;O
sentretenir;O
Joli;I-PER
bat;O
turpitudes;O
politiques;O
lithographie;I-MISC
célèbre;O
royale;O
livrée;O
édifiantes;O
code;O
paroissien;O
brodaient;O
duc;O
Nemours;I-PER
ceignait;O
sabre;O
Joinville;B-PER
carte;O
géographique;O
compartiments;O
image;O
intitulée;O
délices;O
laffliction;O
patriotes;O
vexé;I-MISC
lauteur;O
valaient;O
protesta;O
exclusivement;O
viser;O
moralisation;O
actions;O
vertueuses;O
nuisibles;O
dépend;O
lexécution;O
peux;O
Tant;O
pis;O
navez;O
mintéresser;O
réprouve;O
Quavons;B-LOC
-nous;I-MISC
laborieuses;O
bagatelles;O
tirer;O
profit;O
vois;I-PER
denseignement;O
peuple;O
Montrez;B-PER
misères;O
enthousiasmez;O
sacrifices;O
manquent;O
latelier;O
balbutiait;O
dindignation;O
argument;O
Molière;B-PER
lacceptez;O
ladmire;O
précurseur;O
art;I-MISC
dépoque;O
pitoyable;O
mavez;O
national;O
antagoniste;O
habitué;O
déteste;O
autant;O
principes;O
corrompt;O
compte;O
complicité;O
défense;O
lexaspéraient;O
osa;I-MISC
soutenir;O
dévoué;O
chérissant;O
offrait;O
refuserait;O
blême;O
tort;I-MISC
agacé;O
quotidiennement;O
démocratie;O
Républicain;I-ORG
austère;O
suspectait;O
élégances;O
probité;O
inflexible;O
reprendre;O
élèves;O
présenteras;O
Certainement;B-PER
avisèrent;O
installation;O
inscription;O
indispensables;O
rêvée;O
charmante;O
beauté;O
parlé;O
daucune;O
convention;O
subvenait;O
dépenses;O
rangeait;O
larmoire;O
mercuriale;O
chargeait;O
rôle;O
protecteur;O
daîné;O
Séparés;B-PER
retrouvaient;O
Chacun;O
mettait;O
tardaient;O
linterrompre;O
Cétaient;B-MISC
disputes;O
lampe;O
filait;O
livre;O
égaré;O
rires;O
apaisaient;O
restant;O
bavardaient;O
terrasse;O
levait;I-MISC
légères;O
glapissement;O
fumées;O
pipes;O
tourbillonnaient;O
rafraîchissait;O
bouffis;O
sentaient;O
laspirant;O
espoir;O
pleuvait;O
Presque;O
réflexion;O
survenait;O
richesse;O
secrétaires;O
ordres;O
meublait;O
palais;O
moresque;O
divans;O
cachemire;O
murmure;O
jet;O
nègres;O
rêvées;O
tellement;O
précises;O
désolaient;O
puisque;O
laurons;O
Qui;O
démocratiques;O
Lautre;B-LOC
objectait;O
tentatives;O
Bah;B-LOC
retournes;O
tinvitera;O
reçurent;O
mars;O
lourdes;O
celles;O
apportait;O
suffisante;O
emprunta;O
écus;O
réitéra;O
demande;O
auxquelles;O
Effectivement;B-MISC
modération;O
Naples;I-LOC
Constantinople;B-LOC
équestres;O
dAlfred;B-MISC
Dreux;I-MISC
groupe;I-MISC
Pradier;B-ORG
cartonnages;O
angles;O
encombraient;O
logis;O
coudes;O
enterrements;O
entièrement;O
calme;O
trottinement;O
souris;O
ronflement;O
poêle;O
bien-être;O
intellectuel;O
écaillures;O
bibelots;O
torses;O
amassée;O
voyageur;O
ramènent;O
continuellement;O
fixait;O
arrivé;O
ouvrait;O
sortie;O
délivrance;O
fardeau;O
première;O
dames;O
après-midi;O
décriture;O
visites;O
linvitât;O
mercredi;O
feignant;O
parcourir;O
Etes;I-PER
phrase;O
achevée;O
brûler;O
salmis;O
bécasses;O
docilement;O
aimant;O
guère;O
tempe;O
grain;O
flattait;O
délectait;O
écouter;O
sifflement;O
humait;I-MISC
cachette;O
bagues;O
importantes;O
animées;O
augmentaient;O
cacher;O
mégarde;O
fontaine;O
bâillement;O
insignifiants;O
marques;O
daffection;O
refusé;O
désolait;O
bêtise;O
Ou;O
Vas;B-MISC
gaiement;O
nose;I-MISC
Bonsoir;B-MISC
ruelle;O
sendormait;O
comprenait;O
dadolescence;O
imagina;O
réunir;O
communs;O
dalgérienne;O
tirés;O
pot;O
bière;O
théière;O
flacon;O
rhum;O
fours;O
limmortalité;O
parallèles;O
courte;O
poignets;O
embarrassée;O
Nayant;B-MISC
bagarre;O
celui-ci;O
accusé;O
vol;O
menacé;O
tribunaux;O
roulage;O
lamenait;O
gardé;O
religieusement;O
lespoir;O
linvitèrent;O
sympathisaient;I-MISC
dogme;O
indiscutable;O
laccablait;O
lembastillement;O
lois;O
lord;I-PER
taisait;O
doffenser;O
pensum;O
ordinairement;O
mastic;O
claques;O
caoutchouc;O
marié;O
chaîne;O
Létonnement;O
sut;O
dacheter;I-MISC
présenté;O
invités;O
Y;O
truffes;O
épouse;O
sicut;O
decet;O
sengagea;O
nadmettait;O
tigres;O
femelle;O
lhomme;O
créature;O
inférieure;O
hiérarchie;O
esthétique;O
séduit;O
particulièrement;O
dégrade;O
seins;O
objecta;O
connu;O
Assez;B-MISC
dAndalouses;I-MISC
pelouse;O
antiques;O
Car;I-MISC
voyons;I-LOC
blagues;O
lorette;O
Milo;I-LOC
Soyons;O
Gaulois;B-LOC
Régence;B-ORG
pouvons;O
Coulez;O
bons;O
daignez;O
passer;O
avis;O
pressèrent;I-MISC
goûts;O
voudrais;O
aimer;O
surpris;B-MISC
candeur;O
découvrant;O
secrète;O
convoitise;O
posa;O
chambranle;O
chope;O
dogmatiquement;O
prostitution;O
tyrannie;O
mariage;O
immoralité;O
sabstenir;O
distraction;O
espèce;O
Elevé;B-PER
grand-mère;O
dévote;O
alléchante;O
instructive;O
Sorbonne;B-LOC
ménageait;O
zèle;O
vouloir;O
dépit;I-MISC
maux;O
tourmentaient;O
soins;O
admirait;O
nuance;O
fourrure;O
insolentes;O
netteté;O
délicatesse;O
lattendait;O
neige;O
plaindre;O
jaunes;O
Jockey;B-ORG
Club;B-ORG
ouvrier;O
Moi;B-MISC
travaille;O
impatienté;O
garda;O
rancune;O
politesse;O
réunions;O
agréable;O
différaient;O
faits;O
linquiétait;O
principalement;O
frontière;O
Rhin;I-LOC
artillerie;O
habiller;O
polytechnique;O
gâteaux;O
convenait;O
gracieux;O
suivantes;O
Du;O
idées;O
certaine;O
dutopies;I-MISC
fréquentât;O
ateliers;O
descrime;O
transcendantes;O
comparait;I-MISC
Marrast;I-PER
Staël;I-PER
ode;O
Pologne;B-LOC
assommait;O
Citoyen;I-LOC
profitables;O
surchargé;O
Sil;O
fallu;I-MISC
risquer;O
avantageusement;O
surveillait;O
langage;O
irréprochablement;O
ganté;O
vieil;O
procureur;O
outrecuidants;O
déplût;O
rabaisser;O
admettait;O
précisément;O
gêné;I-MISC
sapercevait;O
promesse;O
aggravation;O
dinjure;O
absolument;O
développer;O
lidéal;O
fainéantise;O
révoltait;O
désobéissance;O
scie;O
consistant;O
didiot;O
frappait;O
Entrez;B-MISC
Brie;B-LOC
linstar;O
cauchemar;O
hurlant;O
excédé;O
lamentable;O
laisse;I-MISC
Toujours;O
partout;O
brûlante;O
glacée;O
Limage;B-PER
lArnoux;I-PER
Tais;I-PER
mest;O
pénible;O
pardon;O
respectera;O
désormais;O
Pardon;B-PER
terminée;O
Balandard;B-LOC
signe;O
dassentiment;O
parlât;O
épanché;O
prêt;O
chérir;O
indifférent;O
dextraordinaire;O
trouves;O
Arriva;O
daoût;O
deuxième;O
courante;O
suffire;O
doutant;I-MISC
avala;I-MISC
demblée;O
pénal;I-MISC
dinstruction;O
criminelle;O
annotations;O
Poncelet;I-PER
récapitulation;O
prolongea;O
linterroger;O
marchant;O
simultanément;O
épreuves;O
endossa;O
traditionnelle;O
suivi;O
éclairée;O
garnie;O
banquettes;O
entouraient;O
candidats;O
examinateurs;O
chausses;O
dhermine;O
toques;O
galons;O
mauvaise;I-MISC
différence;O
contrat;O
définit;O
lune;I-MISC
troublez;O
remettez;I-MISC
faciles;O
suivies;O
réponses;O
obscures;O
quatrième;O
démoralisé;O
piètre;O
commencement;O
criminel;O
passable;O
relative;O
testament;O
lexaminateur;O
resté;O
impassible;O
angoisse;O
joignait;O
applaudir;I-MISC
Procédure;B-LOC
tierce;O
opposition;O
choqué;O
contraires;O
siennes;O
brutal;O
conciliez;O
principe;O
1351;O
dattaque;O
rayon;I-MISC
lintervalle;O
jalousie;O
Debout;B-PER
dandinait;O
Jattends;B-LOC
toque;O
lagaçait;O
trouverez;O
sarcasme;O
lauditoire;O
flatté;O
samadoua;O
lajournement;O
sommaire;I-MISC
dapprobation;O
lacte;O
fini;O
dépouillait;O
repasser;O
lentourèrent;O
achevant;O
lahurir;O
contradictoires;O
résultat;O
lexamen;O
proclama;O
sonore;O
lentrée;O
ajourné;O
"  
 ";O
Emballé;B-PER
allons;O
Devant;O
lauréole;O
triomphe;O
encombre;O
Restait;O
thèse;O
Avant;O
licencié;O
carrière;O
tenfonce;O
humiliant;O
sots;O
réussir;O
échoue;O
prétentions;I-MISC
mine;O
secret;O
singulièrement;O
changé;O
pirouettait;O
sétonnant;O
nirait;O
emploierait;O
départ;O
interrompu;O
conviction;O
sécurité;O
absolue;O
donnerait;O
éloigné;O
séparé;O
lattachait;O
criait;O
obstacles;O
opposaient;I-MISC
écrivant;O
confessait;O
échec;O
occasionné;O
changements;O
programme;O
avocats;O
refusés;O
novembre;O
outre;O
trimestre;O
répétitions;I-MISC
utiles;O
enguirlandé;O
regrets;O
condoléances;O
chatteries;O
protestations;O
damour;O
filial;O
chagrinée;O
doublement;O
mésaventure;O
céda;I-MISC
brouille;O
sensuivit;O
néanmoins;O
destinée;O
servit;O
perle;O
feutre;O
badine;O
pomme;O
eue;O
hésitation;O
irait;O
présage;O
Donc;O
fatalité;O
lordonnait;O
fiacre;O
tira;O
cordon;O
défaillir;O
ébranla;O
gland;O
carillon;O
degrés;O
colla;O
souffle;O
œil;O
trou;O
pointes;O
roseau;O
talons;O
ravisa;O
ébouriffés;O
cramoisie;O
maussade;O
amène;O
lintroduisit;O
bouteille;O
Champagne;B-LOC
brusque;O
cherchant;O
Allemagne;B-LOC
rapport;O
Nullement;O
linotte;O
heurtant;O
manche;I-MISC
brisa;O
brisé;O
lombrelle;O
prenant;O
loccasion;O
timidement;O
pourrai;O
malade;O
durée;O
Chartres;B-LOC
étonne;O
trouvèrent;O
cigarette;O
parquet;O
charmantes;O
morceau;O
boule;O
traînait;O
haussant;O
lenfonça;O
continuer;O
sieste;O
interrompue;O
Avertissez;B-PER
plaît;O
referma;O
descendit;O
Linsuccès;B-PER
tentative;O
décourageait;O
commencèrent;O
dennui;O
travail;O
renforçait;O
coulait;O
grisâtres;O
noircis;O
bavure;O
égouts;O
ponton;O
blanchisseuses;O
amarré;O
samusaient;O
vase;O
baigner;O
caniche;O
délaissant;O
pierre;O
dirigeaient;O
Ormes;B-MISC
massif;O
port;O
lhôtel;O
Saint-Gervais;B-LOC
Saint-Paul;O
confondus;O
colonne;O
Juillet;I-LOC
resplendissait;O
lorient;O
étoile;O
extrémité;O
dôme;O
arrondissait;O
masse;O
bleue;O
rentrait;O
désordonnée;O
douvrage;O
conduite;O
élancements;O
débarrasser;O
tumultueux;O
dhabitude;O
partis;O
familles;O
collèges;O
allongés;O
aspect;O
morne;O
paisibles;O
dailes;O
cages;O
savetier;I-PER
marchands;O
dhabits;O
interrogeaient;O
lœil;O
inutilement;O
solitaires;O
bâillait;O
carafons;O
demeuraient;O
cabinets;O
repasseuses;O
linges;O
frissonnaient;O
bouffées;O
tiède;O
sarrêtait;O
bouquiniste;O
omnibus;O
parvenu;O
lattirait;O
ruelles;O
exhalant;O
fraîcheurs;O
éblouissantes;O
monuments;O
dessinaient;O
dentelures;O
charrettes;O
létourdissait;O
Bastille;I-LOC
Madeleine;B-PER
ondulant;O
lasphalte;O
rumeur;O
écœuré;O
figures;O
niaiserie;O
satisfaction;O
imbécile;I-MISC
transpirant;O
fronts;O
sueur;O
valoir;O
atténuait;O
fatigue;O
reviendrait;O
sinformait;O
variait;O
témoignait;O
dinquiétude;O
attendri;O
tête-à-tête;O
spirituel;O
sapercevoir;O
refroidissement;O
politesses;O
Voulant;B-PER
brocanteur;O
grossie;O
Frères;O
Provençaux;I-MISC
retirer;O
déférence;O
transporter;O
savon;O
content;O
plat;O
différente;O
bouchée;O
gorgée;O
fourchette;O
repoussait;O
saccoudant;O
nappe;O
longueur;O
sécriait;O
quimaginer;O
commanda;O
haricots;O
lhuile;O
bonnement;O
lesquels;O
réussis;O
lapaisèrent;O
dialogue;O
roulant;O
Quétait;O
Antoine;I-PER
Eugène;B-PER
Théodore;B-PER
servait;O
chère;O
autrement;O
distinguée;O
Bourgogne;B-LOC
reverra;O
valeur;O
terrains;O
banlieue;O
spéculation;O
perdait;O
intérêts;O
Puisquil;B-LOC
vendre;O
découvrirait;O
firent;O
crayon;O
calculs;O
Saumon;B-LOC
estaminet;O
lentresol;O
assista;O
jambes;O
dinterminables;O
abreuvées;O
dinnombrables;O
chopes;O
lâcheté;O
lespérance;O
confuse;O
événement;O
quelconque;O
reverrait;O
désespérait;O
hier;O
débuta;I-MISC
félicitations;O
maladie;O
ah;O
craintes;O
disparues;O
lentretien;O
labandonnait;O
joint;I-MISC
introduire;O
sentiments;O
détudier;O
chicane;O
conçois;O
baissant;O
absorbée;O
réflexions;O
soif;O
crépuscule;O
amassait;O
course;O
capote;O
petit-gris;O
estompant;O
puait;O
ouate;O
gant;O
glissant;O
oscillaient;O
bercés;O
nuage;O
Léclat;B-PER
lumières;I-MISC
remit;O
Loccasion;B-ORG
Richelieu;B-PER
recommencèrent;O
langueurs;O
contemplation;O
lusage;O
profondeurs;O
générale;O
sentir;O
dexister;O
prostituées;O
feux;O
cantatrices;O
écuyères;O
galop;O
bourgeoises;O
grisettes;O
rappelaient;O
similitudes;O
contrastes;O
violents;O
cachemires;O
pendeloques;O
pierreries;O
imaginant;O
drapés;O
cousues;O
corsage;I-PER
léventaire;I-MISC
marchandes;I-MISC
sépanouissaient;O
choisît;O
cordonniers;O
pantoufles;I-MISC
cygne;O
conduisaient;O
mener;O
bruissait;O
orchestre;O
Jardin;B-LOC
Plantes;I-LOC
palmier;I-LOC
lentraînait;O
lointains;O
voyageaient;O
dromadaires;O
tendelet;O
éléphants;O
cabine;O
yacht;B-PER
archipels;O
mulets;O
clochettes;O
trébuchent;O
herbes;O
colonnes;O
brisées;O
lembrassant;O
jusque;O
siècles;O
disparus;O
substituait;O
personnages;O
peintures;O
Coiffée;B-PER
hennin;I-PER
vitrage;O
plomb;O
Seigneuresse;B-PER
Castilles;B-MISC
Flandres;B-LOC
fraise;O
empesée;O
baleines;O
bouillons;O
porphyre;O
sénateurs;O
dautruche;O
brocart;O
Dautres;B-PER
jaune;I-MISC
coussins;O
harem;O
scintillement;O
étoiles;O
certains;O
lallure;O
contour;O
lamenaient;O
essayer;O
vaine;O
baisa;O
permettez;O
privilège;O
repousser;O
indirectement;O
léconduirait;O
Sindignant;B-MISC
chasserait;O
douleurs;O
lhorrible;O
chance;O
talent;O
pianistes;O
balafres;O
dangereuse;O
lintéresser;O
létonnait;O
jaloux;O
figurer;O
vêtue;O
sexe;O
mystérieuse;O
tutoyer;I-MISC
subvertir;O
incapable;O
maudissant;O
saccusant;O
cachot;O
permanente;O
létouffait;O
éclatait;O
quest;O
souffrait;O
senti;O
réveiller;O
réconforta;O
abattre;O
sottise;O
Passe;B-LOC
gâtes;O
redemande;O
lancien;O
Garçon;O
Voyons;B-LOC
fume;O
animal;O
Secoue;B-MISC
désoles;O
troubadour;I-MISC
tafflige;O
Avoue;O
perdue;O
trouvées;O
console;O
ten;O
lAlhambra;B-ORG
ouvert;O
récemment;O
ruina;O
prématuré;O
détablissements;O
amuse;O
paraît;O
prendras;O
ninvita;O
priva;O
emmenèrent;O
galeries;O
moresques;O
mur;O
cloître;O
vitraux;O
toiture;O
abritait;O
lestrade;O
musiciens;O
dasphalte;O
vénitiennes;O
accrochées;O
poteaux;I-MISC
quadrilles;O
couronne;O
multicolores;O
piédestal;O
supportait;O
cuvette;O
sélevait;O
feuillages;O
statues;O
Hébés;B-PER
Cupidons;B-PER
gluants;O
allées;O
garnies;O
ratissé;O
pavanaient;O
collégiens;O
fumaient;O
régalias;O
célibataires;O
caressaient;O
Anglais;B-MISC
Russes;B-LOC
lAmérique;B-MISC
Sud;I-LOC
Orientaux;B-LOC
tarbouch;O
lorettes;O
venues;O
trouver;O
amoureux;O
danse;O
tunique;O
cerise;O
sagitaient;O
ébéniers;O
lilas;O
étoffes;O
carreaux;O
pantalons;O
fraîcheur;O
allumait;I-MISC
quittant;O
cyniquement;O
nankin;B-LOC
considéré;I-MISC
recommença;O
folle;O
bondit;O
menaçant;O
dappeler;O
sefforça;O
réverbère;O
proposa;O
contredanse;O
juchés;O
postures;O
singe;O
raclaient;O
soufflaient;O
impétueusement;O
dorchestre;O
automatique;O
tassé;I-MISC
samusait;I-MISC
brides;O
dénouées;O
effleuraient;O
jupons;O
sautait;O
cadence;O
gagné;O
délire;O
cancan;O
démenait;O
marionnette;O
continuaient;O
aristocrate;O
lorgnait;O
caché;O
pistolet;O
sort;O
souscrire;I-MISC
change;O
revinrent;O
dansait;O
demandaient;O
soirée;O
marquise;O
dAmaëgui;B-MISC
retroussé;O
mitaines;O
jusquaux;O
joues;O
oreilles;O
devrions;I-MISC
organiser;I-MISC
fête;O
raout;O
Tâche;B-LOC
dherboriser;O
unes;O
amies;I-MISC
chevaliers;O
français;O
Attendrais;B-LOC
hidalgo;I-LOC
LAndalouse;B-MISC
baissait;O
luxueuses;O
rafraîchissements;O
napoléons;O
décidée;O
enfoncé;O
bosquet;O
Excusez;B-MISC
dérange;O
accouru;O
entretenir;O
affaire;O
urgente;O
complètement;O
rassuré;O
sûre;O
aime;O
moue;O
sanguinolentes;O
dadmirables;O
fauves;O
desprit;O
sensualité;O
éclairaient;O
teint;O
jouir;O
rebuffades;O
embrassez;I-MISC
danses;O
cire;O
disposés;O
azur;O
palmes;O
paon;O
dindon;O
salué;O
chansonnette;I-MISC
villageois;I-MISC
narrant;O
bas-normand;O
soûl;O
refrain;O
ty;I-MISC
ri;I-MISC
gueusard;O
trépignements;O
denthousiasme;O
Delmas;B-PER
chanteur;O
expressif;O
malin;I-MISC
refroidir;O
guitare;O
gémit;O
Frère;B-MISC
lAlbanaise;I-MISC
rappelèrent;O
sattachaient;O
étalée;O
pause;O
écartant;O
branches;O
troène;O
fixement;O
narines;O
rapprochés;O
comprends;O
avouer;O
auriez;O
discret;O
cherchaient;O
entrèrent;O
distribution;O
régala;O
sorbets;O
rougi;O
tendant;O
Auguste;B-PER
disparu;O
léloge;O
pourrait;O
mime;O
succès;O
mêla;O
Censure;B-MISC
Style;I-MISC
Peuple;B-ORG
recettes;O
Porte-Saint-Martin;I-LOC
Alexandre;O
Dumas;B-PER
Victor;O
Dumersan;B-PER
actrices;O
lécouter;O
sitôt;O
quadrille;O
polka;O
terminés;O
sabattaient;O
appelaient;O
limonade;O
gazeuse;O
détonaient;O
criaient;O
poules;O
voulaient;O
voleur;O
danseurs;O
envahirent;O
Haletant;B-LOC
souriant;O
tourbillon;O
basques;O
trombones;O
rugissaient;O
saccélérait;O
crépitations;O
pétards;O
éclatèrent;O
soleils;O
mirent;I-MISC
lueur;O
Bengale;B-LOC
démeraude;O
éclaira;O
fusée;O
exhala;O
sécoula;O
poudre;O
canon;O
arrêta;O
dépôt;O
laide;I-MISC
magnifiquement;O
problématique;O
suppose;O
aperçurent;O
preux;O
bol;O
rose;O
absenté;O
Appelle;B-PER
Vicomte;B-PER
donne;I-MISC
cavalier;O
Nest;B-LOC
Salue;O
pairs;O
fréquente;O
nomment;O
séloigner;O
plairait;O
nêtes;O
franc;I-LOC
crois;I-MISC
cachez;O
jura;O
citer;O
lhistoire;O
racontée;O
queffectivement;O
len;O
vont;O
persistance;O
différent;O
appela;O
dest;O
brillé;O
directeur;O
senfonçait;O
bastringue;O
paru;O
lâchés;O
jaurais;O
inutile;O
suffisait;O
désirer;O
moquais;O
arrêtant;O
lallusion;O
vais;O
mempêtrer;O
mièvreries;O
déplaisaient;O
pose;O
mendiante;O
désespéraient;O
lorsquau;O
Rivoli;I-LOC
laccosta;O
inclina;O
Place;B-LOC
Carrousel;B-LOC
parlant;O
expressifs;O
Châtelet;B-LOC
promenèrent;O
marins;O
traversèrent;O
Change;B-LOC
Fleurs;B-MISC
gênerait;O
Combien;B-LOC
létonnement;O
éprouve;O
moque;I-MISC
remontais;O
rare;O
Aucune;O
extérieures;O
collés;O
fendre;I-MISC
Maintenant;O
loreiller;O
entre-closes;O
Celle;O
séloigna;O
fuir;O
vision;O
horreur;O
vagabonda;O
piéton;O
décrivait;O
ras;O
surgissait;O
hotte;O
sélevaient;O
mêlant;O
ritournelle;O
contredanses;O
entretenait;O
ivresse;O
ressouvint;O
sortant;O
létreinte;O
espérances;O
mortes;O
nues;O
contempla;O
rêvant;O
espaces;O
misère;O
néant;O
claquaient;O
endormi;O
mouillé;O
poids;O
cadavre;O
flottant;O
parapet;O
lassitude;O
nessaya;O
franchir;O
épouvante;O
regagna;O
saffaissa;O
agents;I-MISC
réveillèrent;O
convaincus;O
noce;O
marcher;O
cabaret;O
Halles;B-LOC
jugeant;O
flâna;O
alentours;O
congédié;O
donzelle;O
Vers;I-MISC
Grâce;O
abouché;O
reconduite;O
lAndalouse;I-PER
périphrases;I-MISC
exposa;O
fiant;O
lassistât;O
laquelle;O
regarderait;O
concernait;O
personnellement;O
qu;O
Clémence;B-PER
Daviou;I-PER
brodeuse;O
or;O
équipements;O
militaires;O
douce;O
svelte;O
ébahis;O
abusait;O
fui;O
ornait;O
ruban;O
privait;O
humilier;O
distance;O
caresser;O
pacha;O
bouquets;O
lorsquils;O
Pinson;B-PER
Barillot;B-LOC
singulière;O
souffrir;O
brossait;O
dArcole;B-MISC
lappeler;O
signaux;O
descendu;O
Voici;O
puisquelle;O
sappelle;O
Angèle;O
festoiera;O
Saint-Cloud;B-LOC
chargé;O
prévenir;O
véhicule;O
Journal;B-ORG
dérangé;O
portier;O
prient;O
F;O
R;B-PER
S;I-PER
V;I-PER
P;O
Trop;O
Néanmoins;O
hésité;O
Fais;B-MISC
denvoyer;O
bouler;O
bêtises;O
acceptation;O
fièvre;O
limaginait;O
création;O
artificielle;O
fonctionnant;O
dactions;O
déduisant;O
gigantesques;O
résultats;O
Certains;O
salons;O
parisiens;O
machines;O
prennent;O
létat;O
brut;O
rendent;O
centuplée;O
conseillant;O
diplomates;O
mariages;O
obtenus;O
intrigues;O
galériens;O
docilités;O
fréquentation;O
résoudre;O
réparer;O
maladresse;O
pigeon;O
ciselé;O
Chine;B-LOC
coûtait;O
soixante-quinze;O
vivant;O
crédit;O
répugnance;O
recours;O
Jen;B-MISC
ai;O
répété;O
excuse;O
semporta;I-PER
pourrais;O
compris;O
versée;O
réclame;O
quittance;O
vis;O
crochets;O
affectueuses;O
lenverrai;O
lâchement;O
bordé;O
annonçant;O
perte;O
lattendre;O
résistant;O
premières;O
décampait;O
buvait;O
lait;O
fermes;O
batifolait;O
villageoises;O
récoltes;O
salade;O
réalisant;O
désappointée;O
resterait;O
conseilla;O
soffrit;O
conjura;O
témoins;O
Quarante;B-PER
débarquait;O
mi-hauteur;O
cachés;O
rangs;B-LOC
étendu;O
lherbe;O
portée;O
chats;O
labsorber;O
torpeur;O
Diable;I-LOC
ennuyeux;O
raison;O
parte;O
fourré;O
missive;O
lécurie;O
hangar;O
varangue;O
treillage;O
chargée;O
clématite;I-MISC
au-dessus;O
roulade;O
gammes;O
trilles;O
arpèges;O
suspendues;O
précipitées;O
cascade;O
cessa;O
Oudry;I-PER
voisins;O
présentèrent;O
chaussures;O
découvertes;O
mordorée;O
pattes;O
transversales;O
dessinait;O
grillage;O
Sauf;B-MISC
Me;B-MISC
Lefaucheux;I-PER
écharpe;O
syrienne;O
romances;O
aquarelle;O
caricature;O
fusain;O
macabre;O
fantaisie;O
exécution;O
dispensé;O
remercia;O
dette;O
Jai;B-MISC
saisissant;O
plaisant;O
nymphe;O
orteil;O
bassin;O
coquille;O
Par;O
flanquait;O
pin;O
dEcosse;O
quarts;O
dépouillé;O
massifs;O
bombaient;O
inégalement;O
développaient;O
Boulogne;I-LOC
Neuilly;B-LOC
Sèvres;B-LOC
Meudon;O
canot;O
voile;O
bordées;O
datteler;O
demie;O
caissier;O
certainement;O
repris;O
Ruysdaël;B-PER
Saül;B-PER
Mathias;I-PER
Londres;B-LOC
vingt-trois;I-MISC
promenais;O
assure;O
drôles;O
soupçonnant;O
admiré;O
laisance;O
déguerpir;O
mensonge;O
écarquiller;O
torts;O
vanta;O
