Texte;Type d'entité
vit;O
car;O
davance;O
venais;O
annoncer;O
touvris;O
mappris;O
nouveau;O
depechel;O
neit;O
devine;O
Jc;B-PER
rougir;O
detourner;O
soupgons;O
restai;O
bougeant;O
parlant;O
serrant;I-MISC
papier;O
brlait;O
moments;O
jessayais;O
raisonner;O
Quen;B-LOC
peut;O
nouvelle2z;B-LOC
Peut;B-MISC
gueri;O
scntais;O
vrai;O
mentais;O
dirait;O
men;O
tenir;O
rapidite;O
jallumai;O
lampel;O
trem-;O
blaient;O
ouvrant;O
mortl;I-MISC
quelles;O
br-;O
lantes;O
larrosai;O
leus;O
ouvertel;O
relus;I-MISC
esperant;O
metre;O
moil;O
jeus;O
relire;O
tourner;O
sens;O
Priez;B-ORG
luil;O
Combien;B-LOC
ouverte;O
souviens;O
cuisaient;O
sortir;O
baignai;O
rentrai;I-MISC
crispee;O
maudite;O
quallais;O
Comment;O
quel;O
enfantillage;O
poussde;O
tot;O
-ce;O
laurait;O
su;O
Quelle;O
foliel;O
alle;O
droit;O
laurions;O
ensemble;O
present;O
serait;O
Or;O
mapprochai;B-PER
vins;O
Eyssettte;I-MISC
ferme;O
barbe;O
samusait;O
chatouiller;O
museau;O
blanc;O
serrait;O
samusat;O
figure;O
eclairait;O
demi;O
sanimer;O
envie;O
riez;O
leva;O
Nos;B-MISC
regards;O
rencontrerent;I-MISC
mien;O
decomposa;O
jaillit;I-MISC
fendre;O
lame;O
mort;O
nest;O
glissaIL;O
MORTl;B-ORG
PRIEzZ;I-ORG
LIl;O
pleurames;O
eperdus;O
jouait;O
cause;O
mens;O
voilh;O
passees;I-PER
dort;O
terre;O
eh;O
recois;O
peux;O
louvrir;O
prier;O
iw;O
--E;O
---fta;O
---E;O
-2;O
L-;B-LOC
aa-;O
v;O
31;O
e-;O
zL5;B-PER
17;O
It;B-PER
"




";O
j7;O
--ac--;O
----r;O
G;B-PER
5as;O
eZ;O
7A;O
E==;B-ORG
ItEa;B-MISC
rs;B-LOC
R;O
LL;O
P--;I-MISC
54;O
a----;O
"

 
";O
-r;O
IW/;O
2-;O
t--;B-MISC
2;O
1R;B-LOC
Fa;I-LOC
21;O
LA--3;O
Yea-;O
l-;O
--I;O
-a5;O
ii--;O
"


 
";I-MISC
Y-;I-PER
g--;B-MISC
7(I;O
t1;O
-=g;O
L--;B-LOC
x;I-LOC
CIV;B-ORG
CAHIER;B-MISC
ROUGE;I-MISC
missels;O
naives;O
enluminures;O
Dame;O
douleurs;O
representee;O
chacune;O
joues;O
ride;O
profonde;O
cicatrice;O
divine;O
lartiste;O
mise;O
Regardez;B-LOC
pleureln;O
vue;O
amaigri;O
lorsquelle;I-PER
revint;O
enterre;O
voulut;O
Ses;O
robes;O
noires;O
vetements;I-MISC
deuil;O
quitta;O
change;O
lugubre;O
messes;O
repos;I-MISC
tailla;O
rouliere;O
recommenca;O
lheure;O
coucher;O
fermer;I-MISC
double;O
boucher;O
soigneusement;O
rainures;O
solennite;O
mysterez6;B-MISC
retour;O
duMidi;O
chan-;O
gement;O
opere;O
lami;O
voudront;O
fol;O
amour;O
cartonnage;O
allaient;O
entrain;O
aviez;I-MISC
genoux;O
lobtenir;O
incroyablesl;O
chapeaux;O
commande;O
chantier;O
huit;O
sapercevait;O
Plusieurs;O
surpris;O
gestes;O
dormait;O
lentendais;O
marmotter;O
sauter;O
marcher;O
naturel;O
songeais;I-MISC
semblait;O
devenir;O
fou;I-MISC
mouve-;O
deffroi;O
apergcut;O
prenant;O
siennes;O
confier;O
parleras;O
hesiter;O
chutl;O
pome;I-MISC
poeme;O
toil;O
reponse;O
tira;O
veste;O
cahier;O
cartonne;O
duquel;O
RELIGION;B-ORG
RELI;I-ORG
GIoN;B-LOC
Pome;I-LOC
douze;O
chants;O
rAR;B-MISC
HEssETTE;O
AcovEs;B-MISC
eus;O
vertige;O
deLE;O
z7;B-ORG
treize;O
sanglots;O
Religionl;I-PER
doutaitl;O
continuait;O
lenvoyer;O
dherbes;O
brasl;O
aneln;O
aurais;O
saute;O
cou;O
ose;O
nosai;O
Songez;B-PER
doncl;I-MISC
Religion;B-PER
moblige;O
premiers;O
chant;O
savez;O
sortes;O
douvrages;O
train;O
quune;O
affaire;O
put;O
poemes;O
ont;O
destinees;O
destinee;O
pokete;I-MISC
nalla;I-MISC
fatal;O
gargon;O
impatiente;O
diable;O
congedia;O
Muse;B-MISC
reprirent;O
reparurent;O
voudras;O
Savez;B-PER
Mes;B-MISC
poesies;O
parbleul;O
lecteur;O
cueillir;O
rimes;O
enjambee;O
cinq;O
hate;O
darriver;O
certain;O
prin-;O
voici;O
tels;O
vus;O
moules;O
ronde;O
premibere;O
page;O
Mot;B-LOC
sublime;O
Mysterel;B-MISC
Voix;O
touchante;O
solitaire;O
Compassionl;I-PER
Ne;B-MISC
malz8;O
perdu;O
dates;O
familles;O
fragment;O
silence;O
perdra;O
connaitre;O
chanson;O
miserel;O
affaircs;O
vont;O
loyers;O
creanciers;O
font;O
scenes;O
diamants;O
vendus;O
largenterie;O
mont-de-piete;B-MISC
draps;O
trous;O
pantalons;O
pieces;O
privations;O
humiliations;O
leternel;O
insolent;O
huissiers;O
emprunts;O
protets;O
achevait;O
philosophie;O
pretentieux;O
serieux;O
philosophe;I-MISC
poete;O
botte;O
poil;O
menton;O
dispo-;O
lappela;O
sitot;O
brutale;O
jette;O
vas;O
Ayant;O
paraissait;O
assure;O
Apres;B-PER
parole;O
tapprendre;O
obliges;O
dechirant;O
retentit;O
entre-baillee;O
nel;O
retourner;O
continua;O
jesperais;O
arriver;O
reconstruire;O
melel;O
reussi;O
enfoncer;O
jusquau;O
dettes;O
embourbes;O
navonsLE;I-MISC
parti;O
grandis;O
vendre;O
linvisible;O
interrompre;O
tellement;O
facha;O
fermee;O
Voici;O
decide;O
ordre;O
vivre;O
restera;I-MISC
jentre;O
commis;O
voyageur;O
Societe;B-LOC
vinicole;I-ORG
falloir;O
gagnes;O
Justement;B-PER
regois;O
lettre;O
propose;O
maitre;O
detude;O
tiens;I-MISC
lis;O
Dapres;O
lisant;O
perdre;O
partirai;O
replia;O
rendit;O
dunc;O
voyez;O
entra;O
timidement;O
Tous;I-MISC
sapprocherent;I-MISC
lembrasserent;O
veille;O
Quon;O
soccupe;O
mallel;O
esquissa;O
commencait;O
journee;O
memorable;O
accom-;O
pagna;O
coincidence;O
amene;O
auparavant;O
Capitaine;B-PER
Montelimartl;B-PER
Naturellement;I-PER
rappela;O
episodes;O
souvenirs;O
egayerent;O
depart;O
amenerent;O
partir3e;B-MISC
sarrachant;O
etreintes;O
amis;O
franchit;O
passerelle;B-LOC
Sois;O
sois;O
eu;O
lhonneur;O
philo-;O
sophes;O
doivent;O
sattendrir;O
cheres;O
creatures;O
laissait;O
volon-;O
tiers;O
sang;I-MISC
chair;O
IMais;B-MISC
joie;O
mouvement;O
livresse;O
lorgueil;O
sentir;O
libre;O
voyageant;O
gagnant;O
grisait;O
lempechait;O
songer;O
cheris;O
sanglotaient;O
philosophes;O
trois-la;O
Dun;B-MISC
aeil;O
anxicux;O
tendresse;O
suivaient;O
marche;O
asthmatique;O
panache;O
hirondelle;B-LOC
lhorizon;O
criaient;O
aAdieul;B-MISC
adieuln;O
signes;O
promenait;O
vent;O
sifflotait;I-MISC
regardait;O
dames;O
inspectait;I-MISC
maneuvre;O
trouvait;O
charmant;O
Vienne;B-LOC
marmitons;O
1Universite;O
gagnait;O
compli-;O
promenant;O
heurta;O
paquet;I-MISC
lequel;O
sasseoir;O
trainer;O
peinte;O
fantastique;O
philosophel;O
condamne;O
trafner;O
ridiculement;O
couleur;O
dillusion;O
perroquert;O
vert;O
desperanceLE;O
jecris;O
lignes;O
lazur;O
barreaux;O
secaille;O
quarts;O
deplume;O
pecairel;O
arrivant;I-MISC
natale;O
rendre;O
lAcademie;B-MISC
logeait;O
dEyssette;B-MISC
alerte;O
sec;O
nayant;O
sentit;O
pedant;O
semblable;O
accueillit;O
bienveillance;O
lintroduisit;O
cabinet;O
brave;O
geste;O
surprise;O
petitl;O
mauviette;O
Lexclamation;B-LOC
aIls;B-MISC
pensa;O
trembler;O
cervelle;O
Approche;B-MISC
ici;O
dur;O
puisquil;O
arrangerons;O
commencant;O
mettra;O
baraque;O
tenvoyer;I-MISC
communal;O
lieues;O
dici;O
Sarlande;B-PER
montagne;O
Lha;B-MISC
feras;O
appren-;O
tissage;O
dhomme;I-MISC
taguerriras;O
grandiras;O
prendras;O
verronsl;O
principal;O
presenter;O
protege;O
terminee;O
remit;O
lengagea;O
sages;O
conseils;O
tape;O
amicale;O
Voila;B-PER
Quatre;B-ORG
degringole;O
seculaire;O
l1Academie;B-LOC
lapres;O
midi;O
attendrel;O
profite;O
parader;O
sur32;O
lesplanade;O
compatriotes;O
devoir;O
accompli;O
songe;O
nourriture;O
met;O
quete;O
cabaret;O
portee;O
escarcelle;O
Juste;B-PER
casernes;O
avise;O
propret;O
reluisant;O
enseigne;O
neuve;O
AU;O
C0MP1GNON;B-MISC
DU;I-MISC
TOUR;I-MISC
DE;O
FRANCE;I-MISC
dhesi-;O
tation;O
restau-;O
rant;O
pousse;O
resolument;O
desert;O
peints;O
chaux;O
tables;I-MISC
chene;O
coin;O
compa-;O
gnons;O
bouts;O
cuivre;O
ornees;O
rubans;O
multicolores;O
comptoir;O
ronfle;O
journal;I-MISC
Holhal;O
quelquunl;O
frappant;O
poing;O
coureur;O
tavernes;O
reveille;O
larriere;O
boutique;O
cabaretiere;O
accourt;O
lange;O
Hasard;B-PER
Misericordel;B-PER
Daniell;B-ORG
Annoul;B-PER
Ehl;B-LOC
anciennement;O
compagnons;O
mariee;O
ean;O
Peyrol;I-LOC
heureuse;O
saviez;O
lembrassel;O
1etreintl;O
1etouffel;O
effusions;O
setonne;O
chaleureux;O
inconnu;O
apprend;O
Jean;B-PER
devient;O
sempresse;O
illustre;O
visiteur;O
Avez;B-LOC
dejeune;O
precisement;O
Justice;B-MISC
divinel;O
dejeunel;O
Annou3;B-MISC
re;I-ORG
"



 ";O
wrtu;O
MW;B-ORG
I1;B-ORG
iii;I-ORG
i-----;O
----f;O
"
 
 ";O
H;B-PER
hx--;B-MISC
hM;I-MISC
J;B-LOC
v=;O
MN;B-ORG
Ls;B-MISC
-is;I-MISC
q;O
----;O
ati;O
"

 
   



";O
iei;O
---==5;O
--a;O
eC;O
41i;O
-C--;O
-ra;O
in;O
it;O
i-;O
aZ;O
7-;O
yJI;O
77;O
----I3;O
WN2L;B-PER
[;O
1I;B-MISC
1IN1;O
"



  ";I-MISC
LR;I-MISC
Iz-;O
rY;O
13;O
l/;O
1II1;O
-rI;O
JA;I-MISC
A--;O
-=--;O
f--;B-MISC
Lrh;B-PER
-s`5;O
-LYI;O
court;O
precipite;O
cave;O
fiere;O
couvert;O
paree;O
fonctionner;O
gauche;O
mouillettes;O
eufs;O
cre-;O
meux;O
duvetes;O
droite;O
verse;O
Chateau-;B-LOC
Neuf-des-Papes;B-LOC
poignee;O
rubis;O
jetee;O
verre;O
boit;O
Templier;B-MISC
mange;O
Hospitalier;B-MISC
raconter;O
dent;I-MISC
vient;O
dentrer;O
gagner;O
honorablement;O
viel;O
pame;O
dadmiration;O
Lenthousiasme;B-PER
vif;O
simple;I-MISC
gagne;O
etat;O
courait;O
cotait;O
liard;O
Bien;B-MISC
digne;O
cabaretier;O
reflexions;O
oser;O
comparer;O
souffrirait;O
sanime;O
brillent;O
sallume;O
Holhl;B-PER
mattre;O
aille;O
verresl;O
trinquer;O
apporte;O
verres;O
trinque;O
mari;O
libations;O
bavardages;O
lavenir;O
rose;O
rappelle;O
Dejh;B-PER
sexcuse;O
avant;O
importante;O
dommagel;O
encorel;O
Tour;B-MISC
France;I-MISC
veulent;O
Bon;B-PER
conduise;O
jusquau34;O
laccompagnent;O
benedictions;O
Petit;B-LOC
pleureel;O
joies;O
faiblesses;O
aime;O
bois;O
pierres;O
lhistoire;O
Angleterre;B-LOC
mer;O
combien;O
etonnant;O
sienne;O
fasse;O
Deja;B-PER
empanachee;O
regarde;O
par-;I-MISC
maisons;O
reconnu;O
ancien;O
eux;O
penchant;O
retourl;O
sarrete;O
stupefait;O
murailles;O
grises;O
laurier;O
depasse;O
Plus;O
fenetres;O
lucarnes;I-MISC
dateliers;O
chapelle;O
croix;O
autourl;O
douleurl;O
nentrent;O
jamaisGAGNE;B-MISC
TA;I-ORG
VIE;I-ORG
Cevennes;B-LOC
batie;O
etroite;O
vallee;O
enserre;O
mur;O
fournaise;O
tramontane;O
souffle;O
glaciere;O
quoiquon;O
printemps;O
perche;O
saisir;O
rues;O
desertes;O
darmes;O
attendaient;O
voiture;O
bureau;I-MISC
eclaire;O
descendu;O
imperiale;O
conduire;O
mavoir;O
traverser;O
larges;O
silencieuses;O
malle;O
sarreta;O
soulevant;O
marteau;O
retomba;O
lourdement;O
souvrit;O
delle;O
entrames6;I-MISC
attendis;O
porche;O
posa;O
payai;O
alla;O
referma;O
Bientot;B-LOC
portier;O
somnolent;O
sapprocha;O
Vous;B-MISC
etes;I-MISC
endormi;O
prenait;O
eleve;O
detudes;I-MISC
conduisez;O
souleva;O
mengagea;O
quart;O
dheure;O
menerait;I-MISC
priere;O
gaillard;O
moustaches;O
blondes;O
degustait;O
deau-de-vie;O
cotes;O
maigre;O
souffreteuse;O
coing;O
emmi-;O
touflee;O
oreilles;O
chale;O
fane;O
Quest;B-MISC
Cassagne;I-PER
demanda;O
designant;O
Monsieur;B-MISC
ages;O
Veillon;I-MISC
lafne;O
Crouzat;B-LOC
Soubeyrol;B-LOC
mirent;O
vilaine;O
eau-de-vie;O
devisageant;O
lceil;O
ronflait;O
criardes;O
recitant;O
litanies;O
vestibules;O
finie;O
levant;O
montons;O
immense;O
Dinterminables;B-LOC
corridors;O
porches;O
escaliers;O
rampes;O
fer;O
ouvrageGAGNE;B-ORG
s7;O
noir;I-MISC
enfume;O
mapprit;O
ecole;O
marine;O
compte;O
cents;O
noblesse;O
Comnme;B-LOC
precieux;O
renseignements;O
arrivions;O
matelassee;O
boiserie;O
Entrezl;B-PER
entrames;O
tapisserie;O
labat;O
completement;O
baisse;O
remplace;O
Serrieres;B-LOC
deranger;O
sinclina;I-MISC
sortit;O
tortillant;O
chapeau;O
decrire;O
tourna;O
examiner;O
palotte;O
seche;O
eclairee;O
froids;O
Lui;O
releva;O
accrocha;O
lorgnon;O
enfantl;O
secria;O
bondissant;O
fauteuil;O
-on;O
dejha;O
ressources;O
forcc;O
balbutier;O
remettre;O
dintroduction;O
lut;O
relut;O
plia;O
deplia;B-ORG
finit;O
recommandation;O
particuliere;O
lhonorabilite;O
consentait;O
jeunesse;O
entama;O
declamations;I-MISC
gravite;O
nou-;O
veaux;O
devoirs;O
lecoutais;O
lessentiel;O
renvoyat;O
renvoyait;I-MISC
follement;O
ferraille;O
marreta;O
retournai;I-MISC
personnagea8;B-ORG
favoris;O
lett;B-PER
surveillant;O
general;O
Sa;O
penchee;O
lepaule;O
1Ecce;O
homo;O
doux;O
sourires;O
secouant;O
trousseau;O
clefs;O
dimensions;O
suspendu;O
index;O
maurait;O
prevenu;I-MISC
faveur;O
grincaient;O
frincl;O
Viot;I-PER
remplagcant;O
Ser-;I-PER
rieres;O
sagiterent;O
ironique;O
mechant;O
homme-la;O
remplacer;O
Serrieresl;B-LOC
doncln;O
comprit;O
venaient;O
quen;B-LOC
perdant;O
MSerrieres;B-MISC
faisons;O
perte;O
irreparable;O
pous-;O
serent;O
veritable;O
tutelle;O
speciale;O
inculquer;O
precieuses;O
idees;I-MISC
lenseignement;O
lordre;O
discipline;O
nauront;O
souffrir;O
Serrieresn;I-PER
souriant;O
acquise;O
maiderait;O
volontiers;O
bienveillantes;O
sagiter;I-MISC
frenesie;O
bouges;O
drole;B-PER
gare;O
toin;O
conclut;O
pouvez;O
retirer;O
faudra;O
couchiez;O
lhotel;O
Soyez;B-ORG
Allez;O
maccompagna;O
glissa;O
reglement;O
Lisez;B-PER
meditez;O
ouvrit;O
meclairer;O
Jerrai;B-PER
tatant;O
essayer;O
retrouver;O
chemin;O
grillage;O
maidait;O
morienter;O
coupGAGNE;B-ORG
vIE;I-ORG
9;O
galeries;O
point;O
lumineux;O
brilla;O
venant;O
ren-;O
lumiere;O
grandit;I-MISC
passa;O
seloigna;O
disparut;O
vision;O
rapide;O
ete;O
moindres;O
ombres;O
Lune;B-LOC
ridee;O
ratatinee;B-PER
pliee;I-PER
denormes;O
lunettes;O
cachaient;O
moitie;O
svelte;O
grele;B-PER
fantOmes;O
fantomes;O
nont;O
paire;O
dyeux;O
portaient;O
rapides;O
ellcs;O
disparu;O
charme;O
fee;O
marchant;O
sagissait;O
cependant;O
gite;O
mince;I-MISC
Ieureusement;O
fumant;O
pipe;O
disposition;O
proposa;O
hotel;O
servi;O
prince;O
jacceptai;B-PER
Roger;I-PER
danse;O
dequi-;O
descrime;O
gymnase;O
chasseurs;O
dAfrique;B-MISC
Ceci;B-MISC
acheva;O
sympathique;O
aimer;O
separames;I-MISC
poignees;O
promesse;O
formelle;O
damis;O
aveu;O
froide;O
dauberge;O
banal;O
ceux;O
eclata;O
pleura;O
1epouvantait;I-MISC
sentait;O
desarme;O
limage;O
siens;O
dispersee;O
toitl;O
foyer;I-MISC
oubliant49;O
propre;O
commune;O
resolution;O
reconstituer;O
davoir;O
noble;O
but;O
essuya;O
indignes;O
reconstructeur;O
lecture;O
nouveaux;O
recopie;O
auteur;O
traite;O
divise;O
methodiquement;O
parties;O
Devoirs;O
envers;O
superieurs;O
collegues;I-MISC
gP;O
cas;O
prevus;O
carreau;O
levent;O
letude;O
maitres;O
consignes;O
chiffre;I-MISC
appointe-;O
ments;O
demi-bouteille;O
vin;O
terminait;O
deloquence;O
discours;O
lutilite;O
respect;O
leuvre;O
neut;O
et-;O
discours-;O
sendormit;O
Mille;B-MISC
reves;O
fantastiques;O
troublerent;O
sommeil;O
Tantot;I-MISC
terribles;O
croyais;I-MISC
chevet;O
reveillait;O
sursaut;O
dautres;O
noirsl;O
sinstallaient;O
obstination;O
jarrivai;I-MISC
surveillait;O
lentree;O
externes;O
maccueillit;O
Attendez;B-MISC
seront;O
rentres;O
presenterai;O
vos;O
Jattendis;B-LOC
saluant;O
MM;B-PER
professeurs;O
essouffles;O
salut;O
7;O
LL--;B-LOC
14;O
-aG;O
Z2;B-PER
-5;O
fI;O
-a;O
amee-;O
yI;O
4J;O
1lI;O
Ma-;B-PER
rase--;I-PER
--------;O
---=--;O
-a-;I-ORG
GAGNE;O
4I;B-ORG
original;O
laimai;O
classes;O
remplirent;O
garcons;O
vingt-cinq;O
trente;I-MISC
vetus;O
figures;O
communes;O
arriverent;O
gambadant;O
sarreterent;O
interdits;O
laspect;O
Messieurs;B-PER
collegue;O
reverence;O
retira;O
horribles;O
regardames;O
dentre;O
joyeux;O
suivent;O
rcssemblent;O
allusion;O
prodigieuse;O
difference;O
exis-;O
tait;O
rit;O
ame;O
pouces;O
Ca;B-LOC
bati;O
toise;O
vider;O
flacons;O
Venez;B-LOC
paye;I-MISC
punch;B-MISC
cafe;O
Barbette;B-LOC
soyez;I-MISC
fera;O
connaissance;O
trinquant;O
laisser;O
repondre;O
sien;O
menerent;O
situe;O
sous-officiers;O
garnison;O
fre-;I-MISC
quentaient;I-MISC
frappait;O
quantite;O
shakos;O
ceinturons;O
pendus;O
pateres;O
attire;O
ban;O
habitues;O
auxquels;O
presenta;O
maccueillirent;O
cordialite;O
larrivee;O
sensation;O
refugie;O
remplis-;O
saient;O
redingote;O
laquelle42;O
lettres;O
porcelaine;O
bons;O
tombe;O
debut;O
labsinthe;O
excellente;O
bofte;O
serez;O
boite;O
allez;O
gamins;O
mene;O
baguette;O
dressesl;O
gargcons;O
tressaillant;O
connaitrez;O
bient6;B-MISC
rencontre;O
tante;O
remplit;O
deconome;O
coquinel;O
mourons;O
faute;O
signalement;O
sentais;O
Dix;I-MISC
dinterrompre;O
aEt;O
Parler;B-PER
circulait;O
semplissaient;O
remplis;O
vidaient;O
toasts;O
ahl;O
queues;O
billard;O
bousculades;O
rires;O
calembours;O
confidences;O
Peu;B-MISC
timide;O
encoignure;I-MISC
raconta;O
effron-;O
tement;O
appartenait;O
riche;O
folies;O
chasse;O
paternelle;O
comprenez;O
lentendre;O
pourtantl;O
sut;I-MISC
rupture;O
polisson;O
mauvais;O
gargonGAGNE;B-ORG
43;O
pedagogie;O
regarda;O
eil;O
anciens;O
dedaignerent;O
madresser;O
toast;O
signal;O
attendait;O
trebucher;O
derniere;O
ldtude;O
installer;O
effet;O
entree;I-MISC
solennelle;O
dignite;O
suivi;O
tourmentait;O
dernier;I-MISC
prononca;O
frinc;O
parlerent;O
facon;O
mena-;O
cante;O
tetes;O
cacherent;O
couvercles;O
pupitres;O
rassure;O
Aussit6;B-MISC
malicieuses;O
sortirent;O
barbes;O
plumes;O
porterent;O
brillants;O
moqueurs;O
effares;O
fixerent;O
chuchotement;O
gravis;I-MISC
degres;O
chaire;O
regard;O
feroce;O
enflant;O
secs;O
frappes;O
tablel;O
Travaillons;B-PER
travaillonsl;O
commengca;O
etudeW1;O
LES;O
PETITS;O
Ceux;B-MISC
mechants;O
aimais;O
lisait;O
punissais;O
Est;O
oiseaux;I-MISC
pepiaient;O
Silence;B-MISC
AussitOt;I-MISC
voliere;I-MISC
ltude;O
onze;O
Onze;B-MISC
demandel;I-MISC
vantait;O
mener;O
baguettel;O
menai;I-MISC
Jessayai;B-PER
racontais;O
Vite;B-PER
pliait;I-MISC
fermait;O
regles;O
porte-plumes;O
jetait;O
pele;O
mele;O
croises;O
ouvrait;O
ecoutait;O
compose;O
intention;O
contes;O
Debuts;B-MISC
cigale;O
Infortunes;B-MISC
Lapin;B-PER
etc;O
bon-;O
Fontaine;I-PER
predilection;O
calendrier6;B-ORG
7LL;B-LOC
litteraire;O
romans;O
commenter;O
fables;O
melais;O
grillon;O
cartonnaient;O
amusait;O
mamusait;O
beau-;I-MISC
nentendait;O
sorte;O
Trois;B-PER
tournee;I-MISC
dinspection;O
selon;O
etude;O
pathetique;O
tressauta;O
regarderent;O
narrateur;O
interdit;O
patte;O
dressant;O
frayeur;O
Debout;B-LOC
detonnement;O
degarnis;O
sagitaient;O
Frinc;B-LOC
droles;O
travaille;O
iciln;O
essayai;O
dapaiser;O
balbutiai;O
recompenser;O
racontant;O
gronder;O
recreation;O
muet;O
Iz;B-MISC
Deoirs;O
aitre;O
dhistoires;O
racontai;O
inconsolables;O
crevait;O
pouvoir;O
lal;O
quittions;O
quartiers;O
distincts;O
quartier;O
dortoir;O
trente-cinq;O
recreations;O
sujet;O
laimer;O
meLEsS;B-MISC
47;O
profes-;I-MISC
seurs;O
meprisaient;O
regardaient;O
toque;O
collbegues;O
sympathie;O
temoigner;O
alienes;O
presentation;O
netais;O
retourne;O
pardonnaient;O
fussent;O
terriblement;O
OQuand;B-MISC
passais;I-MISC
frisait;O
moustache;O
roulait;O
sabrer;O
cent;O
dArabes;B-MISC
naimait;O
espions;O
penser;O
Devant;O
antipathie;O
universelle;O
partageait;O
combles;O
refugiais;O
mappartenait;O
rentre;O
menfermais;O
trainais;O
crible;O
taches;O
dencre;O
dinscriptions;O
canif;O
jetalais;O
louvrage;O
levais;O
arbres;O
feuilles;O
voie;O
monotone;I-PER
legcon;O
exclamation;O
querelle;O
feuillage;O
moineaux;O
rentrait;O
revait;O
adorable;O
travaillait;O
relache;O
bourrant;O
aride;O
besogne;O
doigt;O
myste-;O
rieux;O
ancienne;O
amie;O
ouvre-moi;O
Chose8;B-MISC
gardait;O
douvrir;O
rougel;B-PER
Limportant;I-PER
themes;O
grecs;O
licencie;O
nomme;O
neuf;O
travaillais;O
rendait;O
embellie;O
Oh;B-MISC
mansarde;O
mursl;O
bravel;O
mauvaises;O
jeudi;I-MISC
promennade;O
supplice;O
Dhabitude;B-LOC
Prairie;I-LOC
pelouse;O
tapis;O
demi-lieue;O
Quelques;O
chataigniers;O
guinguettes;O
peintes;O
source;O
vive;O
lendroit;O
gai;O
separement;O
reunissait;O
surveillance;O
regaler;O
voisines;O
minvitait;O
restais;O
bel;O
endroitl;O
setendre;O
herbe;O
griser;O
serpolet;O
ecoutant;O
sourcel;O
surveiller;O
Javais;B-PER
division;O
divisions;O
emboitaient;I-MISC
merveille;O
son-;O
naient;O
grognards;O
IMes;O
nentendaient;O
nallaient;O
rang;O
tenaient;O
jacassaient;O
Gardez;B-PER
distancesln;O
comprenaient;O
marchaient;O
assez;I-MISC
mettais;O
tunique;O
gachisl;O
desordrel;O
marmaille;I-MISC
folle;O
cheveuxo;I-MISC
1l;O
l1;B-ORG
11I5;O
1A;B-ORG
15S;O
511;O
11-;O
ANI;O
rL;B-PER
IIn;B-LOC
WA1;I-PER
131;O
1I1I;O
-Lll;O
HI;I-MISC
ll;O
C-;O
II;O
hY;I-PER
Tg;O
WI;B-ORG
11;O
r--;B-ORG
-er;O
s-;O
Nh;B-MISC
cAhA;O
aAI;O
37;O
7-x;I-ORG
1e-;O
16;O
as4;I-MISC
Lg;I-MISC
I2;I-MISC
----e;I-MISC
eC(%;I-MISC
hB;B-LOC
pts;O
9A;O
T;O
iJ;O
Y9;B-MISC
-lcMl;O
1-;O
1Y;I-MISC
11Aill;O
3FLES;O
49;O
ebouriffes;O
sales;O
culottes;O
lambeauxl;O
nosais;I-PER
regarder;O
Desinit;B-LOC
piscem;O
desprit;O
mine;O
pareil;O
surtoutl;O
cloches;O
carillonnaient;O
pleines;O
rencontrait;I-MISC
pensionnats;I-MISC
demoiselles;O
vepres;O
modistes;O
bonnet;O
elegants;O
pantalon;O
gris;O
perle;O
habit;O
rape;O
OQuelle;I-MISC
hontel;O
Parmi;O
diablotins;O
demi-pensionnaire;O
laideur;O
tenue;O
Imaginez;B-LOC
horrible;O
avorton;B-PER
cen;B-MISC
disgracieux;O
peigne;O
ruisseau;O
manquat;O
affreusement;O
bancal;O
toutefois;O
deleve;O
figura;O
dinscription;O
deshonorer;O
dandiner;O
canard;O
envies;O
furieuses;O
chasser;O
Bamban;B-LOC
lavions;O
surnomme;O
demarche;O
quirreguliere;O
dappartenir;O
aristocratique;O
manieres;O
facons;O
relations;O
sortions;O
trousses;O
nuee;O
polissons;O
derrieres;O
appelaient;O
montraient;O
jetaient;O
chataignes;O
singeries;O
amusaient;O
riais;O
jadressais;O
rapport;O
circonstancie;O
leleve;O
nombreux;O
desordres;O
entrainait;O
rapports;O
restaient;O
jetais5o;B-ORG
fete;O
toilette;O
tel;O
fmes;O
epouvantes;O
navez;O
reve;O
souliers;O
cordons;O
boue;O
jusque;O
cheveux;O
dc;I-MISC
culotte;O
monstre;O
risible;O
quvidemment;O
peignee;I-MISC
lordinaire;O
roide;O
pommade;B-PER
neud;O
cravate;O
maternels;O
ruisseaux;O
collegel;O
riant;O
dhorreur;O
dindignation;O
plaisantais;O
soumis;O
inexorable;O
sbranla;B-PER
laissant;O
delivre;O
lorsquau;O
chuchotements;O
arriere;O
suivait;O
lapromenadc;O
Doublez;B-PER
comprirent;O
niche;O
filer;O
denfer;O
retournait;O
suivre;O
lapercevoir;O
trottant;O
poussire;O
gateaux;O
limonade;B-MISC
enrage;O
tirait;O
jambe;O
Jen;O
touche;O
honteux;O
cruaute;O
lappelai;O
doucementLES;O
fanee;O
reconnus;O
Miserable;B-PER
tamuses;O
martyriser;O
interieures;O
desheritc;O
massis;O
parlai;O
achetai;I-MISC
orange;O
laver;O
Jappris;B-PER
attendrissantes;O
marechal;O
ferrant;O
entendant;O
vanter;O
bienfaits;O
leducation;O
saignait;O
membres;O
hommel;O
envoyer;O
helasl;O
profitait;O
modele;O
batons;O
Fais;O
batonsln;O
an;O
tordus;O
boiteux;O
clopinants;O
Bambanl;B-MISC
