Texte;Type d'entité
convaincre;O
Michelet;B-LOC
historien;O
reunions;O
finissaient;O
dentendre;O
chanter;O
hommne;B-PER
J6rome;B-MISC
cedait;O
pretexte;O
sen;B-PER
courtoisement;O
joua;O
On;O
taisait;O
chacun;O
cherchant;O
pose;O
confortable;O
reverie;O
naimait;O
semplissait;O
encens;O
subtile;O
chantait;O
hesitantes;I-MISC
tralnant;O
chan-;O
admirable;O
Faure;B-PER
blond;O
semouvait;O
exaltation;O
musie;O
melee;O
mots;O
sepanouissait;O
sensuelle;O
rose;O
flenr;O
nee;I-MISC
dechirure;O
iLA;B-MISC
N0UyELLE;O
33;O
legere;O
lame;O
coulerait;O
seve;O
limpide;O
sucree;O
Lcs;O
roses;O
dIspahan;B-MISC
gonflait;O
sexhalait;O
recommencait;O
gaines;O
mousse;O
langoisse;B-LOC
delicieuse;O
aspi-;O
ree;O
rejetee;O
lesjasmins;O
Mossoul;B-PER
loranger;O
note;O
penchante;O
troublait;O
doigt;O
appuye;O
sanglot;I-MISC
voluptueux;O
Quel;B-PER
parfuml;O
ivressel;O
quel;O
flacon;O
dodeur;O
dOrient;B-MISC
casse;O
magnolia;O
ecrasees;O
larome;O
lagonie;B-LOC
fuyait;O
Tout;O
tremblait;O
mu-;O
siquel;O
lhomme;O
miserables;O
impossible;O
bas;O
lumiere;O
bouches;O
lar-;O
suavite;O
dechiffres;O
34;O
ESPRANCL;B-ORG
adherents;O
cous;O
renverses;O
Mon;B-MISC
Dieul;I-PER
pensait-;O
pourquoi;O
attente;O
baiser;O
Peut;O
queprou;O
beaute;O
telle;O
detresse;O
ferma;O
tard;O
toussait;O
bouche;O
1alluma;O
L---;B-LOC
funez;O
fumez;O
Rlle;B-PER
familiarite;O
sattendait;O
ajauta;O
genee;O
eest;O
chantez;O
mauvais;O
votre;O
voix;O
scria;O
musiciens;O
oceupe;O
ehane;O
ontl;O
cas;O
Ir0me;O
laissez;O
eigarette;O
reprenet;O
allonsenous;O
-en;O
ai;O
lintenLA;O
3h5;O
tion;O
boulevard;B-LOC
pour-;O
quoi;O
venez;O
ous;I-MISC
fete;O
Nais;O
damesl;O
comique;O
simulait;O
tact;O
dames;O
sechement;O
nadmet-;O
repris;O
plaisamment;O
manque;O
correction;O
VWoyons;O
voulez;O
interrogea;O
dispose;O
plairait;O
Veux;B-PER
Mnrie;B-PER
tournant;O
embarassee;O
consultait;O
deeider;O
D6cide;O
toi;O
insista;O
lenri;B-PER
vois;I-MISC
attendent;O
faudra;O
enieore;O
thabiller;O
reste;O
aidee;O
limpatienee;O
dHlenri;B-MISC
ftigue;O
dtne36;O
ici;O
affectueusement;O
Bonl;B-PER
revoir;O
repondirent;O
Jerme;B-PER
dtnons;I-PER
prenant;O
lentrainant;O
lesca-;O
lier;O
jusqua;O
haterent;O
decourter;O
netant;O
gourmandes;O
quen;O
causer;O
librement;O
ardemment;O
sinstallerent;O
suivait;O
tenture;O
fanees;O
fauteuils;O
Louis;B-PER
XV;I-PER
niouaient;O
haut;O
courbes;O
laque;O
gros;O
chiffres;O
cadran;O
mettaient;O
lA;O
douceurs;O
secretes;O
xvIIP;O
siecle;O
Tirons;O
rideaux;O
froide;O
vitre;O
attristait;O
remonte;O
btche;O
fumerLA;O
37;O
agitait;O
pincettes;O
feu;O
belle;O
bche;O
grise;O
eclatait;O
etincelles;O
ztrccc;O
canape;O
Dieu;I-MISC
sexclama;O
aiment;O
res-;I-PER
taurant;O
ca;B-ORG
amuse;O
drolel;O
mange;O
tranquillement;O
frle;O
Jaime;B-PER
continua;I-MISC
foncant;O
proteger;O
qua;O
jaime;O
savoir;O
gentils;O
sinteressait;O
vements;O
buche;O
installee;O
negligemment;O
petits;O
coups;O
0ui;O
zcrc-;O
demande;O
fumer;O
part;O
a38;B-LOC
deplaisant;O
curleux;O
etres;O
deviennent;O
chers;O
tquon;O
touche;O
interrompit;O
Narie;B-LOC
laimes;I-MISC
0h;O
damitie;O
etonnant;O
memoire;O
passent;O
loubli;O
jardinier;O
constata;O
nette-;O
Surtout;O
pout;O
ecOnnaissez;O
--Pourtant;O
repliqua;O
enten-;O
dez;O
presque;O
Vous;B-MISC
mette;I-MISC
voits;O
pttleE;O
metends;O
beatoup;O
ehoses;O
madatne;O
Fon;B-PER
sutt;O
tristesse;O
faiblesse;O
surlagtement;O
mauvalse;O
humeur;O
toulbors;O
cortent;O
iame;O
qbon;O
plaigneLA;O
NoUVtELLE;O
39;I-ORG
--Et;O
plalnt;O
mechante;O
interrom-;O
ohn;B-ORG
plaint;O
vieille;O
Martin;B-PER
sohn;O
pleurer;O
deviehs;O
pale;O
pleures;O
fais;O
pehndant;O
troisieme;O
donc;O
voir;O
peux;O
affreux;O
tuen;I-ORG
Dis;B-PER
nas;B-PER
dt;O
grave-;O
tristement;O
na;O
desapprend;O
bonte;B-PER
attendrie;I-MISC
desole;O
Saibine;B-PER
lappuyant;O
cohtre;O
joue;O
cherie;O
mha;O
petite-;O
ethbrassait;O
car;O
temioignait;O
arrachait;O
tehdresse;O
tbi;O
contehnte;O
quest;O
quetu;O
vetix;O
as;O
velx;O
Lambur;B-LOC
0;O
SPERANCE;B-MISC
Toujours;B-MISC
gaiement;O
personne;O
maiment;O
soirees;O
bientot;O
envie;O
dy;O
mamuse;O
connais;O
injuste;O
reflechissant;O
soient;O
betes;O
souci;O
lobligation;O
signer;O
nom;O
lettre;O
facture;O
enfin;O
voit;O
penses;O
habit;O
gants;O
domicile;O
"
  ";O
bibliotheque;O
avoua;O
comprends;O
jattends;O
narrivera;O
quelquun;O
Philippe;B-PER
Forbier;I-PER
parlent;O
comment;O
las;O
vu;O
setonna;O
deranger;O
chimiste;O
philosophe;O
mathematicien;O
cours;O
sculpture;O
quHenri;B-MISC
rencon-;O
Comite;B-LOC
Societe;B-PER
scienti-;O
fique;O
marie;O
Dailleurs;B-PER
prononca;O
revenant;O
conversation;O
mal-;O
Faut;B-LOC
aimer;O
aime;O
lespoir;O
sanimant;O
vient;O
vieillesse;O
lorsquon;O
courage;O
fini;O
Ioutes;O
taisaient;O
cau-;O
serent;O
differentes;O
dedans;O
ipsnsait;O
existenee;O
tcile;O
III;I-MISC
Ihiver;I-MISC
passg;O
gel;O
reclusion;O
printemps;O
glissement;O
insensible;O
melant;O
Ensuite;O
furent;O
jors;O
davril;O
dure;O
cr6puscules;O
longs;O
blanes;O
fbine;O
aait;O
chang8;O
pls;O
detendait;O
saisn;O
nouelle;O
onsartereprenait;O
elarte;O
delasim-;O
liitlle;O
seit;B-MISC
fiait;O
attetion;O
suxs;O
tss;B-PER
llse;I-PER
asit;O
hreaes;O
sniee;O
2I;B-ORG
samuser;O
sentimentalite;O
enfan-;O
tine;O
Aujourdhui;B-ORG
i;O
allons;O
theatre;O
dirons;O
Marien;B-PER
Dautres;B-LOC
obligeait;O
rester;O
lepaule;O
lalanguissement;O
essayait;O
ft;I-PER
empli;O
indecise;O
sobstinant;O
vouloir;O
pareil;O
Sentez;B-LOC
bataille;O
panoramas;O
jadore;O
ajoutait;O
voudrais;O
gentiment;O
futilesquil;O
beau-;O
coup;O
allt;O
coucher;O
Obstinee;B-MISC
besogne;O
amollie;O
houdait;O
quelquesLA;O
N0UYELIL;O
5;I-MISC
soudain;O
robe;O
expres;O
enlevait;O
sasseyait;O
etaient;O
dElseneur;B-ORG
collines;O
dItalie;B-MISC
quarra-;O
chent;O
racines;O
oliviers;O
coin;O
balcon;O
perron;O
graviers;O
jet;O
ct;O
cou;O
veux;O
pratique;O
gentil;O
lembrassant;O
pleurant;O
dabondance;O
douceur;O
Est;I-LOC
savez;I-MISC
c0mme;O
passes;O
efance;O
cheri;O
te;O
deviens;O
taime;O
tai;O
aimee;O
travailles;O
nes;O
sou-;O
pirait;O
sois;O
portes;O
ti;O
pouvoir;O
tinteresser;O
toccuper;O
verrais;O
rendrait;O
consolerait;O
2aie;O
maimis;O
ta;O
eesie;O
triete;O
quel-/;O
lon;O
Eh;B-MISC
attendri;O
fier;O
laisse;O
-moi;O
finir;O
rangment;O
dinerons;O
restaurant;O
Bois;B-LOC
sappliquait;O
profondet;O
contraire;O
N0YELLE;O
I7;I-MISC
larmes;O
prends;O
combien;O
idee;I-MISC
jaurai;O
merveilleuse;O
lidee;O
Plusieurs;O
mai;O
allerent;O
secre-;O
tement;O
cachant;O
cafes;O
floiait;O
basse;O
dalcool;O
tabac;O
restaurants;O
Boulogne;I-LOC
pleins;O
eontent;O
buvait;O
mangeait;O
senorgueillissait;O
solitude;O
choisissait;O
etourdie;O
feux;O
cabarets;O
cligner;O
ames;O
dechiree;O
tzigane;O
lapre;O
cinglement;O
eparpillait;O
Tandis;O
qt;I-MISC
fumait;O
lente-;O
liqueur;O
saceoudait;O
8;O
terrasses;O
fratcheur;O
tombait;O
Lheure;B-LOC
ulule;O
lamente;O
laccablait;O
miserable;O
Laspeet;B-LOC
depay-;O
cachait;O
lhabitude;O
songeait;O
liberee;O
sabandonnait;O
linconnu;O
clairement;O
points;O
fixes;O
destin;O
present;O
doi;O
ins-;O
tinet;O
sinquietait;O
violent;O
tire;O
lemotion;O
fiewe;O
malade;O
aecueillie;O
refaisait;O
cramponnee;O
dominante;O
souriant;O
bondement;O
endormait;O
vegetal;O
habitait;O
etincelnt;O
etLA;B-MISC
brume;O
bleue;O
quello;O
lointain;O
coq;O
evo-;O
cateur;O
paille;O
printaniere;O
pria;O
laisser;O
laccompagner;O
Bruyeres;B-LOC
10ise;O
propriete;B-LOC
belle-mere;O
celle-ci;O
terminer;O
recherches;O
construction;O
afin;O
expe-;O
riences;O
scientifiques;O
accompagne-;O
reposerait;O
pecherait;O
riviere;O
Nous;O
resterons;O
quinzaine;O
pouvons;O
emmener;O
voudra;O
mo-;O
querelles;O
actrice;O
croit;O
f0;O
embrassa;O
allegresse;O
v0yage;I-MISC
ravissait;O
Llle;O
soceupa;O
dpart;O
courut;O
acheter;O
chapeau;O
copeaux;O
legers;O
jeta;O
coquelicots;O
champetre;O
rustique;O
sensible;O
bergeries;O
arriverent;O
chAteau;B-MISC
beauvaisienne;O
construit;O
xI;B-MISC
selevait;O
elegance;O
solidite;O
Ses;O
larges;O
diisees;O
carreaux;O
rondes;O
massif;I-MISC
myosotis;I-MISC
etoufle;I-MISC
feuilles;O
mousseuses;I-MISC
luisait;O
lherbe;O
cime;O
petales;O
IUn;B-LOC
lecart;O
humble;I-PER
touchant;O
muns;O
songer;O
Warrens;I-PER
volets;O
peints;O
blane;O
decoupe;O
villa-;O
geois;O
pied;O
vigne;O
fournissait;O
feuil-;O
1arrivee;O
yeuxLA;O
51;I-ORG
fermes;O
epandue;O
parquets;O
dalles;O
polies;O
glissantes;O
sieges;O
rigides;O
coffres;O
tapisseries;O
ILe;B-ORG
pulsation;O
lente;O
dlna;O
coucha;O
retrouve;O
puerilite;O
vacances;O
rejouissait;O
pleinement;O
passer;O
quoique;O
compagnie;O
Cette;O
fausse;O
ardeur;O
dintelligence;O
Ba;B-PER
vouait;O
soucis;O
domestiques;O
tourments;O
relations;O
mondaines;O
Belle;B-MISC
demeurait;O
cinquante;O
Ayant;O
vecu;B-PER
vieillissant;O
vertueuse;O
negligence;O
certaine;O
distrait;O
vif;O
sympathie;O
lhostilite;O
piete;O
visitait;O
reportait;O
52;O
aussitot;O
couchers;O
page;O
Chateaubriand;B-PER
expliquer;O
creation;O
Bible;O
veeu;O
lexistence;O
necessaire;O
belle-fille;O
hotesse;O
appliquee;O
ceremonieuse;O
salutations;O
empressements;O
tenaient;O
compte;I-MISC
reveilla;O
lendemain;O
arrivee;O
rayee;O
tendue;O
perse;B-LOC
baise;O
Une;B-MISC
chanvre;I-MISC
restaita;I-MISC
chatain;I-MISC
ornes;O
scene;O
comedies;O
Moliere;B-MISC
fleurie;O
evoquait;O
cha-;O
EsPiHRANCE;O
53;O
porcelaines;O
acheva;O
jouir;B-MISC
dautrefois;O
villageoises;O
blanc;O
kaolin;B-PER
illustrees;O
paysages;O
fard;O
grosses;O
tulipes;O
epanouies;O
Sucrier;B-PER
tasses;O
cafetiere;O
disparates;O
prises;O
hasard;O
armoire;O
faisant;O
Rousseau;B-PER
pou-;O
vait;O
Th6erese;B-PER
Toute;O
promenant;O
brillaient;O
riaient;O
tiss6;O
chaud;O
argent;O
revetu;O
laube;I-MISC
vetement;O
touriste;O
ceiffe;O
paillasson;O
peche;O
filet;O
pisciculture;O
pecher;O
ligne;O
instructive;O
raisonnee;O
reclame;O
si-;O
lence;O
verrait;O
quaux;O
contents;O
errants;O
distinguer;O
paysage;O
eampsenel;O
heureuses;I-MISC
retrou;O
h4ILA;O
N0UEILLE;O
BSRANCE;O
yer;O
reprendre;O
souples;O
entretiens;O
habituels;O
recherchaient;O
fyaient;O
tantot;O
tilleul;O
mille;O
abeilles;O
remuantes;O
fai-;O
saient;O
tant0;B-MISC
pelouse;O
traversaient;O
lievres;O
fraiche;O
tonnelle;O
racontait;O
ev6nements;O
derniers;O
lus;O
pense;O
vuSabine;B-MISC
Attentive;B-LOC
lentourait;O
notait;O
precise;I-MISC
lemolion;O
ressentait;O
aemblait;O
definies;O
locecupassent;O
presentes;O
methodique;O
net;O
eliminait;O
for-;O
A--;O
mule;O
contraiait;O
trou-;O
derangeait;O
vage;O
aecablee;O
deprouver;O
ESPEnANCE;O
6;I-MISC
absorbait;O
courbee;O
errant;O
naissenit;O
pelucheuses;O
leparpillait;O
nostalgie;O
effiles;O
cloche;O
tinta;O
porcelaine;O
tintement;O
dansait;O
habillee;O
mousseline;O
dentelle;O
debout;I-MISC
frissonner;O
coulait;O
peau;O
eureuse;O
calice;O
eteint;O
hirondelles;O
houger;O
ailes;O
posees;O
tra-;O
barque;O
tangue;O
attendu;O
quinetait;O
puisquil;O
dacacia;O
nervo-;O
site;O
neeessaires;O
possibles;O
souffrant;O
miracle;O
inevi-;O
mene;O
instant56;O
ESPfERANCE;O
bords;O
inconnu;O
Qui;O
etes;O
-je;O
cause;O
lilas;O
volonte;O
lattendait;O
parfumaient;O
fraises;O
vide;O
pots;O
begonias;O
flaque;O
soiree;O
patients;O
jetons;O
lenoncement;O
sendormait;O
seventait;O
neces-;O
attirAt;B-ORG
Remontee;B-LOC
lit;O
bougie;O
suspendu;O
cadre;O
medaillon;O
femmeLA;O
EsPRANCE;B-MISC
57;O
ecrit;O
HENRI;B-ORG
ETTE;I-ORG
ANNE;O
DE;O
R0OCHIEGRANDE;O
MAR0UISE;O
FONTENAY;B-ORG
onTB;B-ORG
N;I-ORG
1771;O
letroite;O
coiffure;O
poudree;O
chamarree;O
passementeries;O
frivoles;O
guirlande;O
artificiel;O
charmant;O
pueril;O
continuel;O
ombre;O
regarde;I-MISC
contemplait;O
fraternelle;O
creature;O
finis;O
mentant;O
poudre;O
lunivers;O
vision;O
dlicate;O
inventee;O
Comment;O
osait;O
toucher;O
fines;O
fausses;O
deguisees;O
jetaient;O
douleur;O
dapparat;I-MISC
comedie;O
etL;O
38;O
recevaient;O
mystere;O
sacrements;O
elegante;O
riante;O
cour-;O
toisie;O
voici;O
engourdie;O
voilaient;O
brulaient;O
pastel;O
souriait;I-MISC
dauphine;O
raniages;O
ruban;O
tour;O
foltre;O
Rgent;B-LOC
Bien-Aime;I-PER
Jhabitais;B-PER
Versailles;B-LOC
chateaux;O
lOise;B-LOC
Jetais;B-LOC
etions;I-MISC
volup-;O
tueux;O
cedaient;O
resistance;O
avaient;O
avons;O
par4;I-MISC
orne;O
maisons;O
durant;O
fragile;O
imperissablement;O
auk;O
murailles;O
boiseries;O
fontaines;O
temples;O
parcs;O
rubans;O
flottants;O
colombes;O
coquilles;O
Lu;O
coquille;O
pritsipe;O
symbole;O
sentend;O
ais6mient;O
carLA;O
EsPfRANcE;O
59;O
vaimient;O
conque;O
dAphiodite;B-MISC
sortie;O
epoque;O
parfumee;O
divine;O
meions;O
clavecins;O
danses;O
lentes;O
pmees;O
echauffaient;O
hos;O
figuralent;O
convoitise;O
defillance;O
aimions;O
bosquets;O
feuillages;O
rosee;B-LOC
egalement;I-MISC
adroites;I-MISC
sensibles;O
propos;O
incredulite;O
irreverencieuse;O
elait;O
fruit;O
goutions;O
lamere;O
aigre;O
piquante;O
saveur;O
laieur;O
affaire;O
navons;O
utre;O
Noils;B-MISC
netions;O
philosophes;O
encyclopedistes;I-MISC
geometres;I-MISC
chi-;O
mistes;O
astronomies;O
nos;O
amants;O
aide;O
euvres;I-MISC
Voltaire;B-PER
Rbus;B-ORG
seau;O
madrigaux;O
chapitres;O
outirages;O
Nb6us;O
lmor;O
quieltques;O
unes;O
dentre;O
lont;O
pralique;O
uihie;O
sothibfe60;O
N0UVEILLE;O
sauvagerie;O
soupirs;O
Lespi-;B-PER
nasse;I-PER
trembler;O
tournent;O
pages;O
irritante;O
robes;O
presse;O
jambes;I-MISC
dansantes;I-MISC
setalent;I-MISC
noblement;O
belles;O
demeures;I-MISC
estampes;O
representees;O
tressant;O
guirlandes;O
cham-;O
petres;O
lchant;O
oiseaux;O
cage;O
dosier;O
rendent;O
folles;O
sensuelles;O
Nos;B-MISC
tetes;O
impudiques;O
blessaient;O
hanches;O
nues;O
nymphes;O
anciennes;O
ri;O
settes;O
Rameau;B-PER
soirs;O
cepen-;O
dant;O
Watteau;B-PER
jupes;O
cris-;O
sante;O
grincement;O
voiture;O
sarretant;O
perronLA;O
G1;B-ORG
pencha;O
voyant;O
hativement;O
mise;O
enroulee;O
arrivait;O
oublie;O
appor-;O
fachee;O
ainsivetue;O
sorte;O
pudeur;O
con-;O
fusion;O
matinal;O
proche;O
lever;O
enchantait;O
parent;O
modeste;O
respect;O
ladmiration;O
sociale;O
Amere;B-MISC
bruyante;I-MISC
profitait;I-MISC
initier;I-MISC
Jrome;B-MISC
details;O
contrarietes;O
mialseante;O
at-;O
tention;O
franche;O
continue;O
Getait;B-PER
aga-;O
ella;O
gargon;O
dis-;O
tinguer;O
lennui;B-PER
valeur;O
62;O
mediocrite;O
Par;O
vanit6;O
seche;O
stoique;O
compor-;O
ter;O
assez;O
dinteret;O
dagre-;O
superficiel;O
constituait;O
totalite;O
politesse;O
dheroisme;O
risque;O
aisement;O
sujet;O
ordinaire;O
qualite;O
but;O
linteressait;O
accorda;O
promenade;I-MISC
parle;O
aimable;O
apres;I-MISC
dejeuner;O
sobsti-;O
nait;O
parlerez;O
poisson;O
louie;O
extreme;O
susceptibilite;O
discourait;O
savamment;O
main-;O
linstant;O
bornait;O
Jerbme;B-PER
cote;O
moquant;O
rit;O
rompit;O
definitivement;O
gne;O
euxLA;B-ORG
63;I-ORG
secret;O
dironie;O
garcon;O
devenir;O
utile;O
auSsi;O
vitalit6;O
renaissante;O
lenvie;O
laction;O
eprouverait;O
lhabilete;O
dautant;O
seeret;O
fallait;O
ruse;O
entrer;O
Quelques;O
voisins;O
rendre;O
visite;O
empoignait;O
accueil;O
precipite;O
emporte;O
farouche;O
rapt;O
Ierome;B-LOC
divertissaient;O
gravite;O
attitudes;O
empressees;O
neant;O
futile;O
lessentiel;O
vieI;B-LOC
Voyez;B-MISC
Plessis;B-PER
laide;O
vieillissante;O
boite;O
nobiliaire6;O
N0UVIILLE;O
ESPfEnRANCE;O
reche;O
mantelets;O
jais;O
formes;O
ideal;O
lheroisme;O
sottise;O
grippe;I-MISC
pensera;O
fievre;O
transpirations;O
lincorrection;O
mondaine;O
appel-;O
scandale;O
injustices;O
maladie;O
pleurent;O
crient;O
decent;O
crier;I-MISC
contrainte;O
quune;O
pauvrete;O
violemment;O
impregner;O
libre-;O
linstinct;B-PER
selance;O
tombe;O
humain;O
Moi;B-MISC
affirma;O
JeromeLA;B-MISC
65;O
vons;O
poursuivit;O
rirent;O
linhabituelle;O
flatterie;O
rentrant;O
shabiller;O
juin;O
jonquille;O
lettrc;O
enfantine;O
necessite;O
respectueuses;O
soignees;O
compliquees;O
pas-;O
sages;O
descriptions;O
ressemblaient;O
style;O
intention;O
sachevait;O
suspens;O
brisait;O
equivoque;O
sentir;O
importance;O
shabilla;O
nouant;O
miroir;O
elle66;O
N0U;B-MISC
VEILLE;I-MISC
gotait;O
limage;O
brlante;O
jeunesse;O
voulue;O
remercia;O
fagcon;O
remerciement;O
drole;O
laise;O
mysterieux;O
laven-;O
ture;O
gauche;O
lamitie;O
gene;O
jusqu;O
minti-;O
midait;O
victoire;O
remportee;O
ferme;I-MISC
separpillait;O
rires;O
eclats;O
attentions;O
rapprochait;O
furtivement;O
obscurcissait;O
libre;O
insistance;O
aisance;O
dautorite;O
luiILA;O
NOUyELLE;O
87;I-LOC
maiin;O
defends;O
jeter;O
carte;O
bete;B-PER
reprenez;O
surpris;O
embarrasse;O
journees;O
ecourtees;O
per-;O
petuelles;O
rencontres;O
chauffees;O
linterpreta-;O
ae;O
amoureux;O
pluie;O
visible;O
precipitamment;O
shabillant;O
sor-;O
recommencant;O
mettait;O
tel;O
craignait;O
Chantez;B-LOC
etonnement;O
naif;O
fache;O
arroge6;B-MISC
nappartenait;O
68;O
chanta;O
romances;O
attendries;O
inventent;O
zzrzzt;O
palpitaient;O
etoiles;O
Curieuse;B-LOC
ohservait;O
pupilles;O
blonds;O
reflets;O
fermait;O
poursuivait;O
gOrge;B-MISC
chantante;O
impressions;O
aigues;O
habituelles;O
ordinairement;O
etour-;O
die;O
vaniteuse;O
precis;O
compter;O
reveils;O
sien;O
pareils;O
rejouir;O
exac-;O
leta;O
presente;O
prevenant;O
gate;O
reconnaissant;O
czccILA;O
N0UYILLE;B-LOC
BSPfnRANC;I-LOC
69;I-LOC
contrariee;B-PER
apercut;I-PER
ouvrlt;I-PER
ignorait;O
sre;O
train;O
deve-;O
nir;O
remarque;O
defendre;O
curiosite;O
aggravait;O
fchee;O
reparlat;O
Ne;O
songeant;O
rappele;O
quitteraient;O
Lidee;B-PER
depart;O
attrista;O
entendu;I-MISC
reviendraient;O
gardaient;O
Jerbome;B-LOC
tombee;O
negligeait;O
momens;O
faisons;I-MISC
-nous;I-MISC
derniere;O
errait;O
sondepart;O
pesant;O
70;O
fatiguee;O
designant;O
vieil;O
arbre;I-MISC
noix;O
epais;O
envahissait;O
sassit;O
nergique;O
entrainant;O
gazon;I-MISC
allee;O
c0te;O
etendu;O
endroit;O
satta-;O
chait;O
simplement;O
bel;O
ombrage;O
mollesse;O
odorante;O
communiquait;O
corbeille;O
resedas;O
oxygene;O
tourne;O
delaLA;O
pussent;O
vivifiants;O
sains;O
raisonnables;O
assis;O
vis;O
genoux;O
hausses;O
cachaient;O
menton;O
brins;O
dherbe;O
mordait;O
remarquablement;O
gnait;O
aceable;O
eclaire;O
glissant;O
manche;O
chemise;O
manchettes;O
dures;O
eeartees;O
poignet;O
poli;I-MISC
fins;O
phalanges;O
dominer;O
dexercer;O
sattendrissait;O
fAche;B-PER
descendait;O
lutte;O
moucherons;O
chas-;O
rejetant;O
mouve-;O
72;O
N0UVELLlL;O
desordre;O
glissait;O
agacement;O
beaucoo;O
profon-;O
deur;O
dacuite;O
claire;O
soupirait;O
plaignait;O
neprouvait;O
vivement;O
contrariet6;O
prenons;O
rentrons;O
gail;O
marracher;O
trat-;O
ner;O
bals;O
0sez;O
exces;O
lexactitude;O
autrui;O
osez;O
bal;O
dors;O
dix;O
menteur;I-MISC
disputait;O
samment;O
mcins;O
avide;O
nouveau;O
crepus-;O
culeLA;O
N0UVELLR;O
T3;B-LOC
murmura;O
cielI;O
card6;O
tratn6;O
pattes;O
doiseaux;O
curieux;O
lhorizon;O
semplissaient;O
sourires;O
fabuleux;O
endroits;O
d0rient;O
sables;O
orange;O
couler;O
jus;O
Entendez;B-PER
mesangel;O
dai-;O
guiser;O
bec;O
prune;O
fendue;O
juteuse;O
sasseoir;O
veine;O
bleu;O
dimaginer;O
flux;O
precieux;O
r;O
=;O
rcIV;B-PER
Jamais;O
active;O
Walence;I-PER
moquait;O
lu;O
demainl;O
naurai;O
fairen;O
c;O
pressant;O
courses;O
couturiere;O
commandait;O
modele;O
vieux;O
portraits;O
marchands;O
curiosits;O
resistait;O
daeheter;O
Saxe;I-LOC
viellles;O
iee;O
teurs;O
76;O
feminin;O
lepoque;O
ronde;O
bouquets;O
lamusera;O
bibelots;O
nouveaux;O
reviendra;O
quittes;O
regcu;O
respec-;O
tueuse;O
reservee;O
descriptive;O
peint;O
dangelus;O
lettres;O
repetees;O
entendre;O
nose;O
prevoyait;O
amitie;O
tranquilles;O
Dauphine;B-LOC
habitaient;O
juillet;O
jusquen;O
novembre;O
rappelant;O
lallure;O
romantiques;O
bruine;O
froids;O
durs;O
souventLA;O
lexpression;O
secrete;O
cachee;B-LOC
devait;O
ressembler;O
Adolphe;B-PER
Benjamin;I-PER
Constant;I-PER
Werther;B-PER
lamant;O
Manon;B-MISC
inge-;O
nument;O
heros;O
veritablement;O
preint;O
apparente;O
attachee;O
aucun;O
tort;O
soccupant;O
frequenter;O
salons;O
Louvre;O
reflechir;O
emportement;O
motante;O
generale;I-MISC
plut;O
admirait;O
nette;O
seches;O
pressees;O
comparaison;O
erome;O
tous78;O
No0UVELLE;B-MISC
apparaissaient;O
infrieurs;O
sempecher;O
croire;O
souffrissent;O
amoindrie;O
chance;O
maltresse;O
affaiblissante;O
conten-;O
insouciance;O
lecture;O
rentrait;O
entratnee;O
compagnons;O
daudace;O
tumulte;O
percent;O
lhistoire;O
lance;O
seul;O
souhaitait;O
docteur;O
Faust;B-LOC
erepuscule;O
cerises;O
Florence;B-LOC
lesquelles;O
jetait;O
rattachaient;O
dure-;O
intrigue;O
compliquait;O
dobscurite;O
ontenay;O
attitude;O
habituelle;O
seuleLA;O
N0UYIELLE;O
ESPIiRANCE;B-PER
desire;O
retenu;O
plaisait;O
davantage;O
questionnait;O
ahl;O
laissel;O
oreilles;O
ouvert;O
bonhomie;O
insistances;O
retenir;O
refusait;O
obstination;O
Quoique;O
vt;O
discretion;O
naturel;O
irritait;O
liaison;O
innocente;O
prudence;O
nimagi-;O
pt;O
renoncer;O
rencontrait;O
guere;O
denri;O
nett;I-MISC
dentretiens;O
isoles;O
lentiere;O
confiancee;O
80;O
lautorite;O
conseillait;O
dissuadait;O
coquetterie;O
plaindre;O
moindres;I-MISC
Quelquefois;O
souhaite;O
deliee;O
abon-;O
dante;B-PER
pleur;O
persuadait;O
energie;O
contenue;O
nobservait;O
volontiers;O
caracleres;O
prudents;O
obstines;O
veulent;O
raconter;O
existence;O
travailleuse;O
souri;O
tranquillise;O
Hrelle;I-PER
amies;O
rejoignait;O
quad;O
parties;O
retiraitLA;O
IESPRANCE;B-MISC
81;I-MISC
toilette;O
porltait;O
complimentait;O
reprochait;O
eus;O
aimez;O
devisagent;O
declarent;O
durement;O
joliel;O
avouait;O
disputaient;O
dispu-;O
litterature;O
polilique;O
gots;O
navaient;O
commun;O
Fonteay;I-PER
secoulaient;O
discours;O
paisibles;O
criaient;O
brlaient;O
mauvaise;O
commencait;O
souffrir;O
opinions;O
irritables;O
entrainait;O
candidature;O
trayit;O
patientait;O
sentendait;O
ien;O
ohl;O
sem-;O
82;O
N0DVELLE;B-MISC
formules;O
employait;O
delivrance;O
dlicieuse;O
conversations;O
put;O
suivre;O
lentement;O
dangereux;O
passages;O
repoussait;O
melait;O
fachait;O
gardait;O
quietude;O
courtoise;O
cherche;O
travers;O
pos-;O
sedait;O
justement;O
soi-;O
v;O
conseils;O
encourage;O
compositeur;O
Eugene;B-PER
Marsan;I-PER
professeur;O
IHerelle;I-PER
partition;O
dopera;O
esperait;O
morceaux;O
concerts;O
euvre;O
pianodevant;O
accepta;O
serendit;O
lappartement;O
quartier;O
Passy;B-LOC
ESPKERANCE;B-ORG
agitation;O
defiant;O
suscepti-;O
bilite;O
craignant;O
deplaire;O
arrangement;O
limite;O
arrivant;O
vit;O
levant;I-MISC
