Texte;Type d'entité
chatouiiler;O
museau;O
blanc;O
serrait;O
samusât;O
figure;O
éclairait;O
demi;O
sanimer;O
envie;O
riez;O
leva;O
Nos;B-MISC
regards;O
rencontrèrent;O
vit;O
décomposa;O
jaillit;I-MISC
fendre;O
lâme;O
nest;O
glissa;O
&;O
Ë;B-MISC
Mate;B-MISC
As;O
Parme;O
sr;O
23;O
So;O
dot;O
pleurâmes;O
éperdus;O
jouait;O
cause;O
mens;O
passées;O
dort;O
eh;O
reçois;O
peux;O
louvrir;O
prier;O
3;O
hr;O
rie;O
nn;O
"

 

 

 

 

 

";O
ns;O
er;I-LOC
age;O
cs;O
"

 

 

 

 

 

";O
IV;O
CAHIER;O
ROUGE;I-MISC
missels;O
naïves;O
enluminures;O
Dame;O
douleurs;O
représentée;O
chacune;O
joues;O
ride;O
profonde;O
cicatrice;O
divine;O
lartiste;O
mise;O
Regardez;B-LOC
pleuré;O
jure;O
vue;O
amaigri;O
Me;B-MISC
lorsquelle;I-PER
revint;O
enterré;O
voulut;O
Ses;I-MISC
robes;O
noires;O
vêtements;I-MISC
deuil;O
quitta;O
changé;O
lugubre;O
messes;O
repos;I-MISC
tailla;O
roulière;O
recommença;O
lheure;O
coucher;O
fermer;O
double;O
boucher;O
soigneusement;O
rainures;O
solennité;O
mystère;O
SPAS;B-ORG
PES;O
26;O
RSS;B-LOC
retour;O
chan-;O
gement;O
opéré;O
lami;O
voudront;O
fol;O
amour;I-MISC
cartonnage;O
allaient;O
entrain;O
aviez;I-MISC
genoux;O
lobtenir;O
incroyables;O
chapeaux;O
commandé;O
chantier;O
huit;O
sapercevait;O
Plusieurs;O
surpris;O
gestes;O
dormait;O
lentendais;O
marmotter;O
sauter;O
marcher;O
naturel;O
songeais;I-MISC
semblait;O
devenir;O
fou;I-MISC
mouve-;O
deffroi;O
aperçut;O
prenant;O
siennes;O
confier;O
parleras;O
hésiter;O
chut;I-MISC
poème;O
réponse;O
tira;O
veste;O
cahier;O
cartonné;O
duquel;O
RELIGION;I-ORG
Poème;I-ORG
douze;O
chants;O
PAR;O
HEYSSETTE;B-ORG
JACQUES;I-MISC
eus;O
vertige;O
27;O
treize;O
sanglots;O
Religion;O
continuait;O
lenvoyer;O
dherbes;O
aurais;O
sauté;O
cou;O
osé;O
nosai;O
Songez;B-PER
moblige;O
premiers;O
chant;O
savez;O
sortes;O
douvrages;O
train;O
quune;I-MISC
put;O
poèmes;O
ont;O
destinées;I-MISC
destinée;O
poète;O
eut;O
nalla;I-MISC
fatal;O
impatienté;O
diable;O
congédia;O
Muse;B-MISC
reprirent;O
reparurent;O
donne;O
voudras;O
Savez;B-MISC
Mes;B-MISC
poésies;O
parbleu;I-MISC
lecteur;O
cueillir;O
rimes;O
enjambée;O
cinq;O
hâte;O
darriver;O
certain;O
prin-;O
voici;O
tels;O
vus;O
moulés;O
ronde;O
page;O
Mot;O
sublime;O
Mystère;B-MISC
Voix;I-MISC
touchante;O
solitaire;O
Compassion;I-MISC
coûté;O
28;O
Pot;B-LOC
Po;O
perdu;O
dates;O
familles;O
fragment;O
passe;O
silence;O
perdra;O
connaître;O
chanson;O
affaires;O
vont;O
loyers;O
créanciers;O
font;O
scènes;O
diamants;O
vendus;O
largenterie;O
mont-de-piété;O
draps;O
trous;O
pantalons;I-MISC
pièces;O
privations;O
humiliations;O
léternel;O
insolent;O
huissiers;O
emprunts;O
protêts;O
achevait;O
philosophie;O
prétentieux;O
sérieux;O
philosophe;I-MISC
botte;O
poil;O
menton;O
dispo-;O
lappela;O
sitôt;O
brutale;O
jette;O
vas;O
Ayant;O
paraissait;O
assure;O
Après;O
parole;O
tapprendre;O
obligés;O
déchirant;O
retentit;O
entre-bâillée;O
retourner;O
continua;O
jespérais;O
arriver;O
reconstruire;I-MISC
mêle;O
réussi;I-MISC
enfoncer;O
jusquau;O
dettes;O
embourbés;O
navons;I-MISC
29;O
SPL;B-ORG
SL;I-ORG
parti;O
grandis;O
vendre;O
linvisible;O
interrompre;O
tellement;O
fâcha;O
fermée;O
Voici;O
décidé;O
ordre;O
vivre;I-MISC
restera;I-MISC
trouvé;O
jentre;O
commis;O
voyageur;O
Société;B-ORG
vinicole;I-ORG
falloir;O
gagnes;O
Justement;B-PER
lettre;O
propose;O
détude;O
tiens;I-MISC
lis;O
Daprès;B-PER
lisant;O
perdre;O
partirai;O
Là;I-LOC
replia;O
rendit;O
voyez;O
entra;O
timidement;O
Tous;I-MISC
sapprochèrent;I-MISC
lembrassèrent;O
veille;O
Quon;O
soccupe;O
malle;O
esquissa;O
commençait;O
journée;O
mémorable;O
accom-;O
pagna;O
coïncidence;O
amené;O
auparavant;O
Capitaine;B-PER
Naturellement;I-PER
rappela;O
épisodes;O
souvenirs;O
égayèrent;O
amenèrent;O
Evyssette;I-PER
nr;O
ENS;B-ORG
eZ;O
ES;B-ORG
Ltd;O
sarrachant;O
étreintes;O
franchit;O
passerelle;B-LOC
Sois;O
sois;O
eu;O
lhonneur;O
philo-;O
sophes;O
doivent;O
sattendrir;O
chères;O
créatures;O
laissait;O
volon-;O
tiers;O
sang;I-MISC
chair;O
mouvement;O
livresse;O
lorgueil;O
sentir;O
libre;O
voyageant;O
gagnant;O
grisait;O
lempêchait;O
songer;O
dû;I-MISC
chéris;O
sanglotaient;O
philosophes;O
trois-là;O
Dun;B-MISC
œil;O
anxieux;O
tendresse;O
suivaient;O
marche;O
asthmatique;O
panache;O
hirondelle;O
lhorizon;B-LOC
criaient;O
adieu;O
signes;O
promenait;O
vent;O
sifflotait;I-MISC
crachaïit;I-MISC
regardait;O
dames;O
inspectait;I-MISC
manœuvre;O
trouvait;O
charmant;O
Vienne;B-LOC
marmitons;O
lUniversité;B-MISC
gagnait;O
compli-;O
promenant;I-MISC
heurta;O
paquet;I-MISC
lequel;O
sasseoir;I-MISC
traîner;O
peinte;O
fantastique;O
condamné;O
ridiculement;O
couleur;O
dillusion;O
perroquert;O
vert;I-MISC
despérance;O
31;I-MISC
jécris;O
lignes;O
lazur;O
barreaux;O
sécaille;O
quarts;O
déplumé;O
pécaire;O
arrivant;O
natale;I-MISC
rendre;O
logeait;O
dEyssette;B-MISC
alerte;O
sec;O
nayant;O
sentît;O
pédant;O
semblable;O
accueillit;O
bienveillance;O
lintroduisit;O
cabinet;O
brave;O
geste;O
surprise;O
mauviette;O
Lexclamation;B-LOC
pensa;O
trembler;O
cervelle;O
Approche;B-MISC
ici;O
dur;O
puisquil;O
arrangerons;O
commençant;O
mettra;O
baraque;O
tenvoyer;I-MISC
communal;O
lieues;O
dici;O
Sarlande;B-PER
montagne;O
feras;O
appren-;O
tissage;O
dhomme;I-MISC
taguerriras;O
grandiras;O
prendras;O
principal;O
présenter;O
protégé;O
terminée;O
remit;O
lengagea;O
sages;O
conseils;O
tape;O
amicale;O
Quatre;B-MISC
dégringole;O
séculaire;O
laprès;O
midi;O
attendre;O
profite;O
parader;O
32;O
dodo;O
lesplanade;O
compatriotes;O
devoir;O
accompli;O
songe;O
nourriture;O
met;O
quête;O
cabaret;I-MISC
portée;O
escarcelle;O
casernes;O
avise;O
propret;O
reluisant;O
enseigne;O
neuve;O
AU;O
COMPAGNON;B-ORG
DU;O
TOUR;O
DE;I-MISC
FRANCE;O
dhési-;O
tation;O
restau-;O
rant;O
pousse;O
résolument;O
désert;O
peints;O
chaux;O
tables;I-MISC
coin;O
compa-;O
gnons;O
bouts;O
cuivre;O
ornées;O
rubans;O
multicolores;O
comptoir;O
ronfle;O
journal;I-MISC
Holà;B-LOC
frappant;O
poing;O
coureur;O
tavernes;O
réveille;O
larrière;O
boutique;O
cabaretière;O
accourt;O
lange;O
Hasard;B-PER
amène;O
Miséricorde;B-PER
anciennement;O
compagnons;O
mariée;O
Jean;B-PER
Peyrol;I-PER
heureuse;O
saviez;O
lembrasse;O
létreint;O
létouffe;O
effusions;O
sétonne;O
chaleureux;O
inconnu;O
apprend;O
devient;O
sempresse;O
illustre;O
visiteur;O
Avez;B-LOC
déjeuné;O
précisément;O
Justice;B-PER
"

 

 

 

 

 

";O
33;O
court;O
précipite;O
cave;O
fière;O
couvert;O
parée;O
fonctionner;O
gauche;O
mouillettes;O
œufs;O
cré-;O
meux;O
duvetés;O
droite;O
verse;O
Château-;B-LOC
Neuf-des-Papes;B-LOC
poignée;O
rubis;O
jetée;O
verre;O
boit;O
Templier;B-MISC
mange;O
Hospitalier;B-MISC
raconter;O
dent;I-MISC
vient;O
dentrer;O
gagner;O
honorablement;O
pâme;I-PER
dadmiration;O
Lenthousiasme;I-MISC
vif;O
simple;I-MISC
gagne;O
état;O
courait;O
ia;O
coûtait;O
liard;O
Bien;O
digne;O
cabaretier;O
réflexions;O
oser;O
comparer;O
souffrirait;O
sanime;O
brillent;O
sallume;O
aille;O
verres;O
trinquer;O
apporte;O
trinque;O
Fe;B-LOC
mari;O
};O
libations;O
Denis;B-MISC
lavenir;O
rose;O
rappelle;O
Déjà;O
sexcuse;O
avant;O
importante;O
dommage;O
puisqu;O
Tour;B-MISC
veulent;O
Bon;B-PER
conduise;O
34;O
laccompagnent;O
bénédictions;O
Petit;B-LOC
pleurée;O
joies;O
faiblesses;O
aime;O
peut;O
bois;O
pierres;O
lhistoire;O
Angleterre;B-LOC
combien;O
étonnant;O
sienne;O
fasse;O
empanachée;O
regarde;O
par-;I-MISC
maisons;O
reconnu;O
ancien;O
eux;O
penchant;O
sarrête;O
stupéfait;O
murailles;O
grises;O
laurier;O
dépasse;O
Plus;O
fenêtres;O
lucarnes;I-MISC
dateliers;I-MISC
chapelle;O
croix;O
nentrent;O
"

 

 

";O
Ÿ;O
GAGNE;B-ORG
TA;I-ORG
VIE;O
Cévennes;B-LOC
bâtie;O
étroite;O
vallée;O
enserre;O
mur;O
fournaise;O
tramontane;O
souffle;O
glacière;O
quoiquon;O
printemps;O
perché;O
sentit;O
saisir;O
rues;O
désertes;O
darmes;O
attendaient;O
voiture;O
bureau;I-MISC
éclairé;O
descendu;O
impériale;O
conduire;O
mavoir;O
traverser;O
larges;O
silencieuses;O
sarrêta;O
soulevant;O
marteau;O
retomba;O
lourdement;O
souvrit;O
delle;O
entrâmes;O
36;I-MISC
Jattendis;B-LOC
porche;O
posa;O
payai;O
alla;O
referma;O
Bientôt;O
portier;O
somnolent;O
sapprocha;B-PER
Vous;B-MISC
êtes;I-MISC
endormi;O
prenait;O
élève;O
détudes;O
conduisez;O
souleva;O
mengagea;O
quart;O
dheure;O
mènerait;I-MISC
prière;O
gaillard;O
moustaches;O
blondes;O
dégustait;O
deau-de-vie;O
côtés;O
maigre;O
souffreteuse;O
coing;O
emmi-;O
touflée;O
oreilles;O
châle;O
fané;O
Quest;B-MISC
Cassagne;I-PER
demanda;O
désignant;O
Monsieur;B-MISC
âgés;O
Veillon;I-PER
laîné;O
Crouzat;B-LOC
Soubeyrol;B-LOC
mirent;O
vilaine;O
eau-de-vie;O
dévisageant;O
ronflait;O
criardes;O
récitant;O
litanies;O
vestibules;O
finie;O
levant;O
montons;O
immense;O
Dinterminables;B-LOC
corridors;O
porches;O
escaliers;O
rampes;O
fer;O
ouvragé;O
RUES;B-MISC
gas;O
37;O
OR;O
LLROORPRERLRLLLLR;B-MISC
SE;I-ORG
LPS;I-ORG
noir;O
enfumé;O
mapprit;O
89;O
école;O
marine;O
compté;I-MISC
cents;O
noblesse;O
précieux;O
renseignements;O
arrivions;O
matelassée;O
boiserie;O
Entrez;B-PER
tapisserie;O
labat;O
complètement;O
baissé;O
remplace;O
Serrières;B-LOC
déranger;O
sinclina;I-MISC
sortit;O
tortillant;O
chapeau;I-MISC
décrire;O
tourna;O
examiner;O
pâlotte;O
sèche;O
éclairée;O
froids;O
Lui;O
releva;O
accrocha;O
lorgnon;O
sécria;O
bondissant;O
fauteuil;O
-on;O
ressources;O
balbutier;O
remettre;O
dintroduction;O
lut;O
relut;O
plia;O
déplia;O
finit;O
recommandation;O
particulière;O
lhonorabilité;O
consentait;O
jeunesse;O
entama;O
déclamations;I-MISC
gravité;O
nou-;O
veaux;O
devoirs;O
lécoutais;O
lessentiel;O
renvoyât;O
renvoyait;I-MISC
follement;O
Jaurais;O
Mle;B-PER
ferraille;O
marrêta;O
retournai;O
personnage;O
ee;O
re;O
38;O
favoris;O
leût;O
surveillant;O
général;O
Sa;O
penchée;O
lépaule;O
lEcce;B-MISC
homo;I-MISC
doux;O
sourires;O
secouant;O
trousseau;O
clefs;O
dimensions;O
suspendu;O
index;O
maurait;O
prévenu;O
faveur;O
grinçaient;O
frinc;O
Viot;I-PER
remplaçant;O
Ser-;I-PER
rières;O
sagitèrent;O
ironique;O
méchant;O
homme-là;O
remplacer;O
comprit;O
venaient;O
quen;O
perdant;O
MSerrières;B-MISC
faisons;O
perte;O
irréparable;O
pous-;O
sèrent;O
véritable;O
tutelle;O
spéciale;O
inculquer;O
précieuses;O
idées;I-MISC
lenseignement;O
lordre;O
discipline;O
nauront;O
souffrir;O
souriant;O
acquise;O
maiderait;O
volontiers;O
bienveillantes;O
sagiter;I-MISC
frénésie;O
bouges;O
drôle;O
gare;I-MISC
conclut;O
pouvez;O
retirer;O
faudra;O
couchiez;O
lhôtel;O
Soyez;B-ORG
Allez;B-LOC
maccompagna;O
Cahier;I-MISC
règlement;O
Lisez;B-PER
méditez;O
ouvrit;O
méclairer;O
Jerrai;B-LOC
tâtant;O
essayer;O
retrouver;I-MISC
chemin;O
grillage;O
maidait;O
morienter;O
"

 

 
  
   
  
 
 
 
   
 

  

";O
39;O
galeries;O
point;O
lumineux;O
brilla;O
venant;O
ren-;O
lumière;O
grandit;I-MISC
passa;O
séloigna;O
disparut;O
vision;O
rapide;O
été;O
moindres;O
ombres;O
Lune;B-LOC
ridée;O
ratatinée;O
pliée;O
dénormes;O
lunettes;O
cachaient;O
moitié;O
svelte;O
grêle;O
fantômes;O
nont;O
paire;O
dyeux;O
portaient;O
rapides;O
disparu;O
charme;O
fée;O
marchant;O
sagissait;O
cependant;O
gîte;O
mince;O
fumant;O
pipe;O
disposition;O
proposa;O
hôtel;O
servi;O
prince;O
jacceptai;B-PER
Roger;I-PER
danse;O
déqui-;O
descrime;O
gymnase;O
chasseurs;O
dAfrique;B-MISC
Ceci;O
acheva;O
sympathique;O
portés;O
aimer;O
séparâmes;I-MISC
poignées;O
promesse;O
formelle;O
damis;O
aveu;O
froide;O
dauberge;O
banal;O
ceux;O
éclata;O
pleura;O
lépouvantait;O
sentait;O
désarmé;O
limage;O
siens;O
dispersée;O
toit;I-MISC
foyer;I-MISC
oubliant;O
av;B-PER
Pie;I-PER
end;O
40;O
propre;O
commune;O
résolution;O
reconstituer;O
davoir;O
noble;O
but;O
essuya;O
indignes;O
reconstructeur;O
lecture;O
nouveaux;O
recopié;O
auteur;O
traité;O
divisé;O
méthodiquement;O
parties;O
19;O
Devoirs;I-MISC
envers;O
supérieurs;O
2;O
°;O
collègues;I-MISC
cas;O
prévus;O
carreau;O
lèvent;O
létude;O
maîtres;O
consignés;O
chiffre;I-MISC
appointe-;O
ments;O
demi-bouteille;O
vin;O
terminait;O
déloquence;O
discours;O
lutilité;O
respect;O
lœuvre;O
neut;O
sendormit;O
Mille;B-MISC
rêves;O
fantastiques;O
troublèrent;O
sommeil;O
Tantôt;B-PER
terribles;O
croyais;I-MISC
chevet;O
réveillait;O
sursaut;O
dautres;O
sinstallaient;O
obstination;O
jarrivai;I-MISC
surveillait;O
lentrée;O
externes;O
maccueillit;O
Attendez;B-MISC
seront;O
rentrés;O
présenterai;O
vos;O
saluant;O
MM;B-PER
professeurs;O
essoufflés;O
salut;O
bass;O
name;O
"

 

 

  

  

";O
4I;I-ORG
original;O
laimai;O
classes;O
remplirent;O
garçons;O
vingt-cinq;O
trente;I-MISC
vêtus;O
figures;O
communes;O
arrivèrent;O
gambadant;O
sarrêtèrent;O
interdits;O
laspect;O
Messieurs;B-PER
collègue;O
révérence;O
retira;O
horribles;O
regardâmes;O
dentre;O
joyeux;O
suivent;O
ressemblent;O
allusion;O
prodigieuse;O
différence;O
exis-;O
tait;O
rit;O
âme;O
pouces;O
Ça;B-MISC
bâti;O
toise;O
vider;O
flacons;O
Venez;B-LOC
paye;I-MISC
punch;O
café;O
Barbette;B-LOC
soyez;O
fera;O
connaissance;O
trinquant;O
laisser;O
répondre;O
sien;O
menèrent;O
situé;O
sous-officiers;O
garnison;O
fré-;I-MISC
quentaient;I-MISC
frappait;O
quantité;O
shakos;O
ceinturons;O
pendus;O
patères;O
attiré;O
ban;O
habitués;O
auxquels;O
présenta;O
maccueillirent;O
cordialité;O
larrivée;O
sensation;O
réfugié;O
remplis-;O
saient;I-MISC
redingote;O
ie;O
42;O
Pc;B-MISC
ESS;I-ORG
lettres;O
porcelaine;O
bons;I-MISC
tombé;O
début;O
labsinthe;O
excellente;O
boîte;O
serez;O
allez;O
gamins;O
mène;O
baguette;O
dressés;O
tressaillant;O
connaîtrez;O
rencontre;O
tante;O
remplit;O
déconome;O
coquine;O
mourons;O
signalement;O
Dix;B-MISC
dinterrompre;O
Parler;B-PER
circulait;O
semplissaient;O
remplis;O
vidaient;O
toasts;O
ah;O
queues;O
billard;O
bousculades;O
rires;O
calembours;O
confidences;O
Peu;B-PER
timide;O
encoignure;O
raconta;O
effron-;I-MISC
tément;I-MISC
appartenait;O
riche;O
folies;O
chassé;O
paternelle;O
comprenez;O
lentendre;O
sut;I-MISC
rupture;O
polisson;O
mauvais;O
"

 

  

  

";O
43;O
tee;O
sses;O
pédagogie;O
regarda;O
anciens;O
dédaignèrent;O
madresser;O
toast;O
signal;O
cest-à-dire;O
attendait;O
trébucher;O
dernière;O
installer;O
effet;O
entrée;O
solennelle;O
dignité;O
suivi;O
tourmentait;O
dernier;I-MISC
prononça;O
parlèrent;O
mena-;O
çante;O
têtes;O
cachèrent;O
couvercles;O
pupitres;O
rassuré;O
Aussitôt;O
malicieuses;O
sortirent;O
barbes;O
plumes;O
portèrent;O
brillants;O
moqueurs;O
effarés;O
fixèrent;O
chuchotement;O
troublé;O
gravis;I-MISC
degrés;O
chaire;O
regard;O
féroce;O
enflant;O
secs;O
frappés;O
Travaillons;B-MISC
travaillons;I-MISC
étude;O
nb;O
"

 

 

 

";O
VI;O
PETITS;B-MISC
Ceux;B-MISC
méchants;O
aimais;O
lisait;O
punissais;O
Est;B-MISC
oiseaux;I-MISC
pépiaient;O
Silence;B-MISC
volière;O
âgé;O
onze;O
Onze;B-MISC
demande;O
vantait;O
mener;O
menai;I-MISC
Jessayai;B-PER
racontais;O
Vite;B-PER
pliait;I-MISC
fermait;O
règles;O
porte-plumes;O
jetait;O
pêle-mêle;O
croisés;O
ouvrait;O
écoutait;O
composé;O
intention;O
contes;O
Débuts;O
cigale;O
Infortunes;B-MISC
fean;B-PER
Lapin;I-PER
etc;O
bon-;O
Fontaine;I-PER
prédilection;O
calendrier;O
46;O
littéraire;O
romans;O
commenter;O
fables;O
mêlais;O
grillon;O
cartonnaient;O
amusait;O
mamusait;O
beau-;O
nentendait;O
sorte;O
Trois;B-PER
tournée;I-MISC
dinspection;O
selon;O
pathétique;O
tressauta;O
regardèrent;O
narrateur;I-MISC
interdit;O
patte;O
dressant;O
frayeur;O
Debout;B-LOC
détonnement;O
dégarnis;O
sagitaient;O
Frinc;B-PER
drôles;O
travaille;O
dapaiser;O
travaillé;O
balbutiai;O
récompenser;O
racontant;O
gronder;O
récréation;O
muet;O
dhistoires;O
racontai;O
inconsolables;O
crevait;O
pouvoir;O
quittions;O
quartiers;O
distincts;O
quartier;O
dortoir;O
trente-cinq;O
récréations;O
sujet;O
laimer;O
47;O
_;O
profes-;I-MISC
seurs;I-MISC
méprisaient;O
regardaient;O
toque;O
sympathie;O
témoigner;O
aliénés;O
présentation;O
nétais;O
retourné;O
pardonnaient;O
fussent;O
terriblement;O
passais;I-MISC
frisait;O
moustache;O
roulait;O
sabrer;O
cent;O
dArabes;B-MISC
naimait;O
espions;O
penser;O
Devant;O
antipathie;O
universelle;O
partageait;O
combles;O
réfugiais;O
mappartenait;O
rentré;O
menfermais;O
traînais;O
criblé;O
taches;O
dencre;O
dinscriptions;O
canif;O
jétalais;O
louvrage;O
levais;O
arbres;O
feuilles;O
voie;O
monotone;I-PER
leçon;O
exclamation;O
querelle;O
feuillage;O
moineaux;O
rentrait;O
rêvait;O
adorable;O
travaillait;O
relâche;O
bourrant;O
aride;O
besogne;O
doigt;O
mysté-;O
rieux;O
ancienne;O
amie;O
ouvre-moi;O
48;O
gardait;O
douvrir;O
Limportant;B-PER
thèmes;O
grecs;O
licencié;O
nommé;O
neuf;O
travaillais;I-MISC
rendait;O
elle-même;I-MISC
embellie;O
mansarde;O
mauvaises;O
jeudi;I-MISC
promennade;O
supplice;I-MISC
Dhabitude;B-LOC
Prairie;I-LOC
pelouse;O
tapis;O
demi-lieue;O
Quelques;O
châtaigniers;O
guinguettes;O
peintes;O
source;O
lendroit;O
gai;O
séparément;O
réunissait;O
surveillance;O
régaler;O
voisines;O
minvitait;O
restais;O
bel;O
sétendre;O
herbe;O
griser;O
serpolet;O
écoutant;O
surveiller;O
division;O
divisions;O
emboîtaient;O
merveille;O
son-;O
naient;O
grognards;O
nentendaient;O
nallaient;O
tenaient;O
jacassaient;O
Gardez;B-LOC
distances;O
comprenaient;O
marchaient;O
assez;I-MISC
mettais;O
tunique;O
gâchis;O
désordre;O
marmaille;O
folle;O
cheveux;O
"

 


";O
d;O
È;O
"


";I-MISC
"

 

 

 

 

";I-MISC
49;O
APS;I-ORG
ébouriffés;O
sales;O
culottes;O
nosais;I-PER
regarder;O
Desinit;B-LOC
in;O
piscem;O
desprit;O
mine;O
pareil;O
cloches;O
carillonnaient;I-MISC
pleines;O
rencontrait;I-MISC
pensionnats;I-MISC
demoiselles;O
vêpres;O
modistes;O
bonnet;O
élégants;O
pantalon;O
gris;O
perle;O
habit;O
râpé;I-MISC
Parmi;O
diablotins;O
demi-pensionnaire;O
laideur;O
tenue;O
Imaginez;B-MISC
horrible;O
avorton;O
cen;B-MISC
disgracieux;O
peigné;O
ruisseau;O
manquât;O
affreusement;O
bancal;O
toutefois;O
délève;I-MISC
figura;O
dinscription;O
déshonorer;O
dandiner;O
canard;O
envies;O
furieuses;O
chasser;O
Bamban;I-PER
lavions;O
surnommé;O
démarche;O
quirrégulière;O
dappartenir;O
aristocratique;O
manières;O
façons;O
relations;O
sortions;O
trousses;O
nuée;O
polissons;O
derrières;O
appelaient;O
montraient;O
jetaient;O
châtaignes;O
singeries;O
amusaient;O
riais;O
jadressais;O
rapport;O
circonstancié;O
lélève;O
nombreux;O
désordres;O
entraînait;O
rapports;O
restaient;O
50;O
fête;O
toilette;O
tel;O
fûmes;O
épouvantés;O
navez;O
rêvé;O
souliers;O
cordons;O
boue;O
jusque;O
culotte;O
monstre;O
risible;O
quévidemment;O
peignée;O
lordinaire;O
roide;O
pommade;B-PER
nœud;O
cravate;O
maternels;O
ruisseaux;O
roulé;O
paisible;O
sou-;O
riant;O
dhorreur;O
dindignation;O
plaisantais;O
soumis;O
inexorable;O
sébranla;O
laissant;O
délivré;O
lorsquau;O
Ia;I-MISC
chuchotements;O
arrière-garde;O
suivait;O
lapromenade;O
Doublez;B-PER
comprirent;O
niche;O
filer;O
denfer;O
retournait;O
suivre;O
lapercevoir;O
trottant;O
gâteaux;O
limonade;O
enragé;O
fatigue;O
tirait;O
jambe;O
touché;O
honteux;O
cruauté;O
lappelai;O
SI;B-MISC
SM;I-MISC
fanée;O
reconnus;O
Misérable;B-MISC
tamuses;O
martyriser;O
intérieures;O
déshérité;O
massis;O
parlai;O
achetai;I-MISC
orange;O
laver;O
Jappris;B-PER
compte;O
attendrissantes;O
maréchal;O
ferrant;O
entendant;I-MISC
vanter;O
bienfaits;O
léducation;O
saignait;O
membres;O
envoyer;O
hélas;I-MISC
profitait;O
modèle;O
bâtons;O
Fais;B-MISC
an;O
tordus;O
boiteux;O
clopinants;O
Personne;O
daucune;O
courbé;O
suant;O
souffant;O
tirant;O
langue;O
appuyant;O
bâton;O
ligne;O
reposait;O
frottant;O
sempressait;O
gravir;O
pattes;O
posait;O
chef;O
dœuvre;O
donnais;O
affectueuse;O
décourager;O
commençaient;O
apprendre;O
CRT;B-MISC
52;O
malheureusement;O
sépara;O
quittait;O
lannée;O
installa;O
rhétoricien;O
chargé;O
considérai;I-MISC
catastrophe;O
mépouvantaient;O
Quallait;O
réellement;O
désolaient;O
démotion;O
voulurent;O
membrasser;O
trouvèrent;O
charmantes;I-MISC
sortais;O
superbe;O
dessinés;O
VII;O
PION;O
possession;O
cinquantaine;O
montagnards;O
joufflus;O
quatorze;O
métayers;O
enrichis;O
envoyaient;O
bourgeois;O
trimestre;O
Grossiers;B-LOC
insolents;O
orgueilleux;O
rude;O
patois;O
cévenol;O
auquel;O
nentendais;O
lenfance;O
mue;O
grosses;O
enge-;O
lures;O
jeunes;O
coqs;O
enrhumés;O
abruti;O
là-;O
lodeur;O
haïrent;O
con-;O
naître;O
lennemi;O
Pion;B-LOC
guerre;O
acharnée;O
trêve;O
cruels;O
voudrais;I-MISC
rancune;O
tristesses;O
tenez;I-MISC
tremble;O
fièvre;O
Eux;B-PER
pensent;O
jimagine;O
souviennent;O
tn;O
qe;O
æ;O
54;O
TES;B-MISC
acheté;O
grave;O
doit;I-MISC
notaire;O
cadet;O
greffier;O
tribunal;O
Loupi;B-PER
pharmacien;O
Bouzanquet;B-PER
vétérinaire;O
positions;O
rencontrent;O
cercle;O
rappellent;O
Dis;B-MISC
pion;O
longs;O
mâché;O
Quelles;B-MISC
farces;O
faites;O
avez;O
oubliées;O
Lavez;B-LOC
lavez;O
meilleures;O
martyre;O
blotti;I-MISC
couchette;O
mordu;O
nenten-;O
diez;O
entouré;O
malveillance;O
injustices;O
soi;O
pièges;O
tran-;O
quiile;O
" 

";I-LOC
Non;O
vivrait;O
noubliera;O
souffrit;O
gagné;O
changer;O
apercevais;O
travaillant;O
penchés;O
couture;O
interminable;O
cousaient;O
lassaient;O
coudre;O
SRTEED;I-MISC
émérite;O
pales;O
"


";O
>;O
ñ;O
55;O
"

 

 

 

 

 

";O
trouvés;I-MISC
connaissaient;O
cou-;O
implacable;O
filant;O
quenouille;O
semblaient;O
courtes;O
bénie;O
tra-;I-MISC
vaillaient;O
levaient;O
aidant;I-MISC
parlions;O
Courage;B-MISC
craignais;I-MISC
apparaître;O
dialogue;O
baissaient;O
reprenaient;O
monture;O
dacier;O
Chers;B-LOC
furtifs;O
Germane;B-MISC
craignaït;O
brève;O
cassante;O
tutoyait;O
arrière;O
relevée;O
dragon;O
boucles;O
Longtemps;O
cru;O
maperçus;O
horriblement;O
défigurée;O
vérole;O
haché;O
sabré;B-PER
couturé;O
Mirabeau;B-PER
Labbé;B-LOC
vivait;O
sombre;O
occupait;O
RP;I-MISC
56;O
lextrémité;O
Vieux-Collège;B-LOC
nentrait;O
excepté;O
frères;O
vauriens;O
payait;O
traversait;I-MISC
aper-;O
cevait;O
bâtiments;O
veillait;O
brume;O
brûler;O
Son;O
resplendissant;O
dintelligence;O
mattirait;O
effrayé;O
récit;O
bizarreries;O
brutalités;O
allai;O
circonstances;O
plongé;O
lenvie;O
Condillac;B-PER
Entre;O
bonhomme;O
vaut;O
lise;O
sophe;O
bagage;O
philosophique;O
tiendrait;O
chaton;O
bague;O
coûte;O
bibliothèque;O
absolu-;O
dépourvue;O
libraires;O
article;O
résolus;O
mavaient;O
contenait;O
volumes;O
doutais;I-MISC
trouver;I-MISC
mépouvantait;O
réduit;O
tremblaient;O
frappai;O
Titan;B-PER
califourchon;B-PER
étendues;O
retroussée;O
muscles;O
saillaient;O
vigoureusement;O
Maoess———;B-MISC
tra;O
57;O
Accoudé;I-MISC
dossier;I-MISC
