Texte;Type d'entité
parlait;O
propos;O
fût;O
spéciale;O
appartînt;O
unique;O
laquelle;O
navaient;O
droit;O
lhypertrophie;O
robe;O
chapeau;O
parapluie;O
fort;O
jolie;O
jeunesse;O
roseau;O
valsé;O
uniformes;O
lu;O
Corinne;B-PER
pleurer;O
marquée;O
roman;O
mesure;O
épaissie;O
élans;O
poétiques;O
lobésité;O
clouée;O
fauteuil;O
vagabonda;O
aventures;O
tendres;O
lhéroïne;O
préférées;O
revenir;O
boîte;O
musique;O
remonte;O
manivelle;O
répète;I-MISC
interminablement;O
romances;O
langoureuses;O
lon;O
parle;O
captives;O
dhirondelles;O
mouillaient;O
infailliblement;O
certaines;O
chansons;O
grivoises;O
Béranger;B-PER
cause;O
regrets;O
quelles;O
expriment;O
pendant;O
éloignée;O
songeries;O
habitation;O
plaisait;O
infiniment;O
prêtait;O
romans;O
rappelant;O
dalentour;O
lande;O
déserte;O
voisinage;O
Walter;B-PER
Scott;I-PER
reliques;O
lettres;O
fiancée;O
enfermées;O
dacajou;O
angles;O
sphinx;O
cuivre;O
particulière;O
apporte;O
-moi;O
tiroir;O
ouvrait;O
prenait;O
posait;O
lire;O
tomber;O
larme;O
remplaçait;O
denfance;O
retrouvait;O
histoires;O
dautrefois;O
sétonnant;O
similitude;O
parenté;O
simagine;O
tressailli;O
foule;O
sensations;O
ont;O
créatures;O
feront;O
derniers;I-MISC
lente;O
suivait;I-MISC
lenteur;O
récit;O
oppressions;O
interrompaient;O
secondes;O
commencées;O
sélançait;O
peuplé;O
après-midi;O
elles;O
aperçurent;O
prêtre;O
sen;I-PER
salua;O
sécria;O
allons;O
curé;O
née;O
philosophes;O
élevée;O
croyant;O
Révolution;I-MISC
fréquentait;O
léglise;O
aimât;O
prêtres;O
dinstinct;O
religieux;O
totalement;O
labbé;O
Picot;I-PER
rougit;O
voyant;O
sexcusa;O
navoir;O
prévenu;O
démarche;O
bonhomme;O
froissé;O
complimenta;I-MISC
mine;O
tricorne;O
sépongea;O
suait;O
tirait;O
instant;O
mouchoir;O
imbibé;O
transpiration;O
visage;O
linge;O
humide;O
rentré;O
profondeurs;O
nouvelles;O
gouttes;O
soutane;I-MISC
rebondie;O
fixaient;O
volante;O
gai;O
vrai;O
campagnard;I-MISC
tolérant;O
bavard;O
brave;O
raconta;O
parla;O
sêtre;O
aperçu;O
paroissiennes;O
nétaient;O
venues;O
offices;O
accordant;O
indolence;O
délivrée;O
repue;O
cérémonies;O
pieuses;O
religion;O
panthéiste;O
indifférent;O
dogmes;O
aimable;O
connaissait;O
retint;O
dîner;O
sut;O
plaire;O
grâce;O
astuce;O
inconsciente;O
maniement;O
âmes;O
donne;O
médiocres;O
hasard;O
événements;O
exercer;O
pouvoir;O
choya;O
attirée;O
peut-être;O
affinités;O
rapprochent;O
natures;O
sanguine;O
plaisant;O
obésité;O
soufflante;O
dessert;O
verve;O
goguette;O
aller;O
fins;O
joyeuses;O
idée;O
traversé;O
paroissien;O
faut;I-MISC
présente;O
M;O
vicomte;I-PER
Lamare;B-MISC
doigt;O
larmorial;O
province;O
Est-il;O
lEure;I-MISC
sinclina;O
Oui;O
cest;O
Jean;O
lan;O
noblesse;O
questions;O
apprit;O
dettes;O
payées;O
vendu;O
organisé;O
pied-à-terre;O
possédait;O
commune;I-MISC
biens;O
rente;O
dhumeur;O
économe;O
sage;O
comptait;O
vivre;O
modeste;O
pavillon;O
damasser;O
quoi;O
marier;O
avantage;O
contracter;O
hypothéquer;O
ajouta;O
garçon;O
rangé;O
paisible;O
samuse;O
Amenez;B-MISC
monsieur;O
pourra;O
distraire;O
dautre;O
café;O
permission;O
lhabitude;O
dexercice;O
laccompagna;O
maigre;O
ronde;O
coiffée;O
champignon;O
venaient;O
selon;O
marchaient;O
tournaient;O
mâchonnait;O
cigarette;O
tirée;O
expliqua;O
lutilité;O
franc-parler;O
favoriser;O
renvois;O
digestions;O
lourdes;O
voyageait;O
lastre;O
prononça;O
spectacle;O
-là;O
rentra;O
congé;O
dames;O
III;B-MISC
dimanche;O
allèrent;O
messe;O
poussées;O
délicat;O
sentiment;O
déférence;O
Elles;I-MISC
lattendirent;O
linviter;O
jeudi;O
sacristie;O
élégant;O
familièrement;O
joyeuse;O
surprise;O
ça;O
tombe;O
Permettez;B-PER
mademoiselle;I-MISC
présenter;O
votre;O
voisin;O
désir;O
ancien;O
connaissance;O
causer;O
aisance;O
figures;O
rêvent;O
sont;O
désagréables;O
frisés;O
ombraient;O
sourcils;O
artificiels;O
rendaient;O
profonds;O
sombres;O
teinté;O
cils;O
prêtaient;O
éloquence;O
passionnée;O
trouble;O
salons;O
belle;O
hautaine;O
retourner;O
bonnet;O
panier;O
charme;O
langoureux;O
croire;I-MISC
profondeur;O
limportance;O
moindres;O
paroles;O
barbe;O
luisante;O
cachait;O
mâchoire;O
sépara;O
compliments;O
visite;O
arriva;O
rustique;O
posé;O
plaçât;O
ennemie;O
symétrie;O
lavis;O
pittoresque;O
trouvé;O
solitaires;O
sites;O
ravissants;O
rencontraient;O
sensation;O
singulière;O
brusque;O
détourné;O
admiration;O
caressante;O
sympathie;O
éveillée;O
précédente;O
justement;O
connu;O
ami;O
Cultaux;I-PER
découverte;O
enfanta;O
dalliances;O
dates;O
parentés;O
tours;O
mémoire;O
rétablissant;O
ascendances;O
descendances;O
circulant;O
perdre;O
labyrinthe;O
compliqué;O
généalogies;O
"
 ";O
Dites;O
avez;O
-vous;O
Saunoy;B-PER
Varfleur;I-PER
aîné;O
Gontran;B-PER
épousé;O
demoiselle;O
Coursil;B-LOC
Courville;I-LOC
cadet;O
cousines;O
Mlle;B-PER
Roche;I-PER
Aubert;O
alliée;O
Crisange;I-PER
Or;O
lami;O
intime;O
a;O
dû;O
connaître;O
vôtre;O
Nest;I-PER
émigra;O
ruiné;I-MISC
Lui;O
demandé;O
mariage;O
tante;O
comte;B-PER
dEretry;B-MISC
prisait;O
Savez;B-MISC
Viloise;B-LOC
Touraine;B-LOC
1813;O
revers;O
fortune;O
fixer;O
Auvergne;B-LOC
ai;O
crois;O
marquis;O
est;O
chute;O
cheval;O
Anglais;B-LOC
Bassolle;B-PER
commerçant;O
riche;O
-on;O
séduite;O
noms;O
appris;O
retenus;O
dès;O
lenfance;O
conversations;O
revenaient;O
mariages;O
égales;O
publics;O
parlaient;O
vus;O
connaissaient;O
contrées;O
sentaient;O
familiers;O
amis;O
alliés;O
seul;O
dappartenir;O
caste;O
équivalent;O
sauvage;O
saccordait;O
croyances;O
préjugés;O
interrogea;O
larrondissement;O
ton;O
déclaré;O
donna;O
détails;O
rapproché;O
Coutelier;B-PER
chef;O
laristocratie;O
normande;O
vicomtesse;O
Briseville;B-PER
dexcellente;O
isolés;O
Fourville;I-PER
croque;O
mitaine;O
mourir;O
vivait;O
chasseur;O
Vrillette;B-LOC
bâti;O
étang;O
parvenus;O
frayaient;O
acheté;O
domaines;O
ci;O
adressé;O
adieu;O
particulier;O
cordial;O
trouva;O
surtout;O
Petit;O
certes;O
élevé;O
linvita;O
semaine;O
suivante;O
vint;O
régulièrement;O
rejoignait;O
offrait;O
allant;O
revenant;O
noir;O
rencontrait;O
lœil;O
agate;O
Plusieurs;O
descendirent;O
aborda;O
quitter;O
pipe;O
labsence;O
étonné;O
davantage;O
disparition;O
nez;O
msieu;B-PER
lbaron;O
dquoi;O
dmain;O
jusquÉtretat;O
rvenir;O
sdonner;O
dpeine;O
joignit;I-MISC
voulais;O
En;O
êtes;O
Nous;B-MISC
irions;O
décidée;O
attendit;O
lent;O
shabiller;O
vibrant;O
chants;O
assis;O
cabestan;O
aidèrent;O
appuyant;O
bordages;O
avançait;O
plate;O
forme;O
glissait;O
quille;O
rouleaux;O
graissés;O
reprenant;O
modulait;O
traînante;O
Ohée;B-LOC
hop;O
devait;O
régler;I-MISC
leffort;O
commun;O
lorsquon;I-MISC
parvint;O
canot;O
toile;O
déchirée;O
lécume;B-PER
continue;O
venant;O
effleurait;O
ridait;O
hissée;O
sarrondit;O
paisiblement;O
bercée;O
séloigna;O
baissant;O
haute;O
ombre;O
pentes;O
léchancraient;O
endroits;O
Là;B-MISC
arrière;O
brunes;O
jetée;O
arrondie;B-PER
percée;O
éléphant;O
enfonçant;O
trompe;O
dÉtretat;B-MISC
bordage;O
étourdie;O
bercement;O
seules;O
belles;O
création;O
barre;O
lécoute;O
buvait;O
bouteille;O
fumait;O
moignon;O
inextinguible;O
filet;O
fumée;O
séchappait;O
bouche;O
rallumer;O
fourneau;O
lébène;O
remplir;O
tabac;O
lôtait;O
lançait;O
jet;O
salive;O
brune;O
lavant;O
surveillait;O
troublés;O
inconnue;O
avertis;O
flottait;O
subtile;O
naît;O
jeunes;O
laid;O
pensaient;O
montait;O
considérer;O
coquetterie;O
voilait;O
rayons;O
transparent;O
doré;O
rendait;O
lointains;O
Lastre;B-MISC
dardait;O
flammes;O
fondre;O
nuée;O
brillante;O
sévapora;O
disparut;O
glace;O
miroiter;O
émue;O
oui;O
sereine;O
matinée;O
séveiller;O
écho;O
arcades;O
marchant;O
servir;O
darche;O
aiguille;O
pointue;O
descendu;O
retenait;O
tirant;O
déposer;O
mouillât;O
montèrent;O
dure;O
émus;O
rapide;O
enlacement;O
entendirent;O
Mest;B-PER
avis;O
joli;O
couple;O
auberge;O
Locéan;B-PER
engourdissant;O
rendus;O
silencieux;O
bavards;O
écoliers;O
vacances;O
donnaient;O
dinterminables;O
gaietés;O
mettant;O
cacha;O
soigneusement;O
béret;O
rit;O
mouche;O
plusieurs;O
reprises;O
poser;O
chassée;O
poster;O
rideau;O
mousseline;O
sœurs;O
maculé;O
guetter;O
avidement;O
pif;O
enluminé;O
reprenait;O
sy;O
installer;O
linsecte;O
fou;O
jaillissait;O
ennuyé;O
chatouillement;O
bougrement;O
obstinée;O
tordant;O
étouffant;O
serviette;O
Lorsquon;B-LOC
allions;O
promener;O
préférait;O
lézard;O
Allez;B-MISC
-en;O
me;O
retrouverez;O
traversèrent;O
chaumières;O
dépassé;O
ressemblait;O
trouvèrent;O
alanguis;O
troublant;O
équilibre;O
ordinaire;O
affamés;O
étourdis;O
énervés;O
fous;O
envies;O
éperdument;O
bourdonner;O
remuée;O
rapides;O
dévorant;O
récoltes;O
mûres;O
penchaient;O
pliées;O
sauterelles;I-MISC
ségosillaient;O
brins;O
jetant;O
blés;O
seigles;O
assourdissant;O
Aucune;O
torride;O
miroitant;O
jauni;B-PER
métaux;O
rapprochés;O
brasier;O
Ayant;O
Encaissée;B-LOC
étroite;O
savançait;O
impénétrables;O
moisie;I-MISC
saisit;O
entrant;O
humidité;O
frissonner;O
pénètre;O
poumons;O
faute;O
dair;O
mousse;O
sol;O
avançaient;O
Tiens;B-LOC
pourrons;O
asseoir;O
morts;O
profitant;O
verdure;O
averse;O
chauffait;O
réveillé;O
germes;O
pissenlits;O
lianes;O
éclore;O
fines;O
digitales;O
fusées;O
papillons;O
abeilles;O
frelons;O
trapus;O
cousins;O
squelettes;O
mouches;O
insectes;O
volants;O
tachetées;O
denfer;O
verdâtres;O
noires;O
cornes;O
puits;O
lumineux;O
chaud;O
creusé;O
lombre;O
glacée;O
lourds;O
sassirent;O
grouillante;O
apparaître;O
attendrie;O
répétait;O
moments;O
voudrais;I-MISC
papillon;O
cacher;O
parlèrent;O
habitudes;O
goûts;O
confidences;O
dégoûté;O
las;O
futile;O
sincère;O
convaincue;O
davance;O
valait;O
rapprochaient;O
sappelaient;O
cérémonie;O
mêlaient;O
épandue;O
intérêt;O
sétaient;O
souciés;O
revinrent;O
Chambre-aux-Demoiselles;B-LOC
grotte;O
lauberge;O
reparut;O
promenade;O
remonta;O
secousse;O
davancer;O
souffles;O
tièdes;O
tendaient;I-MISC
laissaient;O
retomber;O
flasque;O
Londe;B-LOC
épuisé;O
dardeurs;O
sapprochait;O
Lengourdissement;O
taire;O
jaimerais;O
reprit;O
communiquer;O
impressions;O
réfléchit;O
…;O
jaime;O
longuement;O
peut;O
baissa;O
Était;O
allusion;O
Peut;B-MISC
découvrir;O
Italie;B-LOC
Grèce;B-LOC
ah;I-MISC
Corse;B-LOC
doit;O
Suisse;B-LOC
chalets;O
lacs;O
Non;B-PER
neufs;O
traces;O
savons;O
notre;O
lieux;O
accomplies;O
exalté;O
déclara;O
Moi;O
lAngleterre;I-MISC
mattire;O
région;O
instructive;O
parcoururent;O
lunivers;O
discutant;O
agréments;O
pôles;O
léquateur;O
sextasiant;O
imaginaires;O
mœurs;O
invraisemblables;O
certains;O
Chinois;B-LOC
Lapons;B-MISC
arrivèrent;O
conclure;I-MISC
France;B-LOC
climat;O
tempéré;O
lhiver;O
riches;O
vertes;O
forêts;O
fleuves;O
calmes;O
culte;O
beaux;O
arts;O
existé;O
nulle;O
ailleurs;O
siècles;O
dAthènes;B-MISC
turent;O
saigner;O
traînée;O
éblouissante;O
courait;O
limite;O
sillage;O
tombèrent;O
ride;O
saplanit;O
accalmie;O
illimitée;O
engourdir;O
silence;O
rencontre;O
déléments;O
cambrant;O
liquide;O
monstrueuse;O
attendait;O
lamant;O
précipitait;O
empourpré;O
embrasement;O
dévora;I-MISC
accourut;O
plissa;I-MISC
mouvant;I-MISC
englouti;O
jeté;O
dapaisement;O
crépuscule;O
court;O
déploya;O
criblée;O
dastres;I-MISC
rames;O
phosphorescente;O
mouvantes;O
songeaient;O
contemplant;O
vaguement;O
aspirant;O
bien-être;O
délicieux;O
remua;O
contact;O
rentrée;O
étrangement;O
témoin;O
accompagnerait;O
chagrins;O
tic;B-LOC
tac;I-LOC
vif;O
régulier;O
arrêta;O
dorée;O
embrassé;O
nimporte;O
souvint;I-MISC
davoir;O
caché;I-MISC
vieille;I-MISC
poupée;O
rechercha;O
revit;O
amies;O
adorées;O
serrant;O
cribla;O
baisers;O
ardents;O
peintes;O
filasse;O
frisée;O
joujou;O
gardant;O
songea;I-MISC
LUI;O
lépoux;O
promis;O
Providence;B-LOC
souverainement;O
lêtre;O
créé;O
dévouerait;O
Étaient;O
-ils;O
prédestinés;O
sétreindre;O
mêler;O
indissolublement;O
engendrer;O
LAMOUR;O
tumultueux;O
ravissements;O
soulèvements;O
commençait;O
laimer;O
défaillante;O
pensant;O
pensait;O
présence;O
remuait;O
rougissait;O
rencontrant;O
frissonnait;O
lenvahit;O
consultait;O
marguerites;O
monnaie;O
jetées;O
Fais;B-LOC
toi;O
demain;O
Pourquoi;O
secret;O
lendemain;O
fraîche;O
toilette;O
couverte;O
boîtes;O
bonbons;O
bouquet;O
Lerat;B-LOC
pâtissier;O
Repas;I-PER
noces;O
aidée;O
marmiton;B-PER
trappe;O
carriole;I-MISC
plats;O
pantalon;O
retenu;O
mignonnes;O
bottes;O
petitesse;O
redingote;O
serrée;O
léchancrure;O
dentelle;O
jabot;O
cravate;O
forçait;O
porter;O
empreinte;O
distinction;O
grave;O
coutume;O
aspect;O
visages;O
mieux;O
stupéfaite;O
vu;O
trouvait;O
commère;I-MISC
balbutia;O
Quy;O
-t;O
donc;O
sauras;O
lheure;O
attelée;O
apparat;O
lélégance;O
trouve;O
goût;O
semblant;O
semparant;O
présenta;O
étonnée;O
Tous;B-MISC
apportait;O
bouillon;O
froid;O
soutenir;O
Vrai;B-LOC
dirait;I-MISC
noce;O
voyaient;O
saluaient;O
serraient;O
mettaient;O
procession;O
offert;O
marchait;O
croix;O
chœur;O
précédant;O
gamin;I-MISC
lurne;O
bénite;O
trempait;O
goupillon;O
passèrent;O
chantres;O
boitait;O
serpent;O
soulevant;O
pointu;O
létole;O
croisée;O
bonjour;O
mi-clos;O
remuées;O
prière;O
barrette;O
enfoncée;O
suivit;O
état;O
major;O
surplis;B-LOC
dirigeant;O
Sur;B-MISC
neuve;O
enguirlandée;O
couverts;O
rubans;O
voltigeaient;O
JEANNE;O
apparaissait;O
larrière;O
patron;O
construit;O
cortège;O
ôtèrent;O
ensemble;O
coiffures;O
rangée;O
dévotes;O
encapuchonnées;O
mantes;O
sagenouillèrent;O
cercle;O
lembarcation;O
crasseux;O
vêture;O
poileux;O
livre;O
plain;O
détonnaient;O
gueule;O
Chaque;O
reprenaient;O
mugissement;O
lenflure;O
gris;O
décollées;O
gonflait;O
transparente;O
assister;O
recueillie;O
baptême;O
nacelle;O
râteau;O
grattant;O
vaguettes;O
mouettes;I-MISC
déployées;I-MISC
décrivant;O
courbes;O
séloignaient;O
agenouillée;O
amen;O
hurlé;O
empâtée;O
gloussa;O
mots;O
latins;O
terminaisons;O
sonores;O
laspergeant;O
murmurer;O
oremus;O
présent;O
parrain;O
marraine;O
gardait;O
étranglée;O
émotion;O
soudaine;O
trembler;O
dents;O
sentrechoquaient;O
hantait;O
dhallucination;O
lapparence;O
réalité;O
bénissant;O
psalmodiaient;O
prières;O
mariait;O
Eut;B-MISC
doigts;O
nerveuse;O
lobsession;O
couru;O
veines;O
Comprit;B-MISC
devina;O
envahi;O
divresse;O
expérience;O
quaucune;O
résistait;O
pressait;O
briser;O
remuât;O
aperçût;I-PER
distinctement;O
vouliez;O
seraient;O
nos;O
fiançailles;O
dire;O
envoya;O
débandade;O
lenfant;O
perdu;I-MISC
dignité;O
filait;O
oscillant;O
penchée;O
ruelle;O
tôt;O
déshabillés;O
groupes;O
hâtaient;O
allongeait;O
mouillait;O
bouches;O
ventres;O
boyaux;O
Soixante;B-LOC
personnes;O
curés;O
celui;O
flanqué;O
maire;O
campagnarde;O
adressait;O
multitude;O
saluts;O
normand;O
vraie;O
poule;O
huppe;B-PER
mangeait;O
picoté;O
assiette;O
brouillée;O
Quel;B-MISC
Julien;B-PER
Vous;B-MISC
saviez;O
répéterai;O
escortée;O
touffus;O
voulez;I-MISC
balbutiait;O
Répondez;B-PER
lut;O
réponse;O
IV;B-MISC
levée;O
sasseyant;O
draps;O
avons;O
remis;O
haletait;O
lémotion;O
minute;O
souriait;O
navons;I-MISC
Ta;B-PER
sommes;O
opposés;O
prétendre;O
ty;O
engager;O
es;I-MISC
sagit;O
préoccuper;O
na;O
parent;O
lépousais;I-MISC
entrerait;O
quavec;O
irait;O
étrangers;O
plaît;O
Te;B-LOC
plairait;O
riant;O
doutais;I-MISC
vécut;O
savoir;O
prenant;O
machinalement;O
objets;O
molles;O
marché;O
follement;O
paraître;O
ému;O
baisa;O
frémissante;O
déposa;O
reconnaissant;O
saison;O
seuls;O
parlant;O
davenir;O
baissés;O
trace;I-MISC
poudreuse;O
hâter;O
dénouement;O
convenu;O
semaines;O
15;O
août;O
mariés;O
partiraient;O
immédiatement;O
consultée;O
décida;O
villes;O
dItalie;B-MISC
attendaient;O
union;O
vive;O
enveloppés;O
roulés;O
délicieuse;O
savourant;O
exquis;O
insignifiantes;O
caresses;O
pressés;O
passionnés;O
semblent;O
tourmentés;O
indécis;O
étreintes;O
résolut;O
ninviter;O
lexception;O
Lison;B-LOC
pensionnaire;O
Versailles;B-LOC
garder;O
poursuivie;O
lidée;O
gênait;O
inutile;O
importune;O
religieuses;O
louent;O
appartements;O
tristes;O
lexistence;O
seffaçait;O
remontait;O
vieillot;O
âgée;O
quarante;O
compté;O
Toute;O
ni;O
turbulente;O
lembrassait;O
tranquille;O
demeura;O
sacrifiée;O
Jeune;B-MISC
soccupa;O
objet;O
vivant;O
accoutumé;O
sinquiète;O
habitude;O
prise;O
paternelle;O
manqué;O
insignifiant;O
familiarité;O
gêne;O
méprisante;O
Lise;B-PER
gênée;O
pimpant;O
marierait;O
humble;O
parente;O
proprette;O
affreusement;O
timide;O
beau-frère;O
laimaient;O
pourtant;O
participant;O
indifférente;O
compassion;O
bienveillance;O
naturelle;O
lointaines;O
prononçait;O
lépoque;I-MISC
enveloppé;O
sût;O
pourquoi;O
Rien;B-MISC
manières;O
pouvait;O
pressentir;O
folie;O
repêchée;I-MISC
moitié;I-MISC
indignés;I-MISC
action;O
contentés;O
laccident;O
Coco;I-MISC
cassé;O
jambe;O
ornière;O
obligé;O
dabattre;O
considérée;O
faible;O
mépris;O
inspiré;O
proches;O
sinfiltra;O
lentouraient;O
divination;O
soccupait;O
lembrasser;B-LOC
soins;O
nécessaires;O
située;O
quelquun;O
envoyait;O
domestique;O
quérir;O
naurait;O
sinquiéter;O
nai;O
êtres;O
demeurent;O
inconnus;O
inexplorés;O
savent;O
vivent;O
néveillaient;O
cafetière;O
sucrier;O
muets;O
heurtait;O
rendre;O
faites;O
douate;O
maniait;O
légèrement;O
délicatement;O
touchait;O
mi-juillet;O
bouleversée;O
cadeaux;O
demeurèrent;O
inaperçus;O
venue;O
remarqua;O
fermentait;O
extraordinaire;O
quittaient;O
fiancés;O
trousseau;O
activité;O
fiévreuse;O
travaillant;O
couturière;O
mouchoirs;O
ourlés;O
serviettes;O
brodé;O
demandant;O
examinant;O
nonchalamment;O
répondait;O
Ne;O
mal;O
journée;O
claires;O
troublent;O
attendrissent;O
sexalter;O
éveiller;O
poésies;O
lâme;O
entraient;O
jouaient;O
cartes;O
labat;O
lampe;O
tricotait;O
accoudés;O
ouverte;O
semaient;O
Attirée;B-PER
invinciblement;O
éclairement;O
vaporeux;O
massifs;O
jeu;O
commencèrent;O
pelouse;O
Lheure;I-MISC
songeassent;O
rentrer;O
fatiguée;O
rappeler;O
amoureux;O
dœil;O
erraient;O
Laisse;O
va;O
attendre;O
inquiets;O
Certainement;B-PER
attendrai;O
souleva;O
lassé;O
vais;O
coucher;O
louvrage;O
commencé;O
laine;O
saccouder;O
contempla;I-MISC
sortis;O
mêlés;O
visible;O
sexhalait;O
cadre;O
regarde;I-MISC
continuèrent;O
saimer;O
eurent;O
Rentrons;B-LOC
Lorsquils;B-PER
pénétrèrent;O
remise;O
tricoter;O
penché;O
travail;O
maigres;O
tremblaient;O
fatigués;I-MISC
Tante;B-PER
rouges;O
pleuré;O
garde;O
souliers;O
saisi;O
dinquiétude;O
tendrement;O
Navez;B-PER
vos;O
chers;O
furent;O
secoués;O
tremblement;O
ouvrage;O
échappa;O
pelote;O
roula;O
parquet;O
cachant;O
sanglots;O
convulsifs;O
stupéfaits;O
écarta;O
quas;O
balbutiant;O
mouillée;O
crispé;O
apitoyée;O
débitant;O
retourné;O
sauva;O
sombre;I-MISC
tâtons;O
Restés;B-MISC
regardèrent;O
égayés;O
attendris;O
séparer;O
échangèrent;O
précédèrent;O
laissèrent;O
démotions;O
douces;O
neut;O
non;O
réfléchir;O
durant;O
décisif;O
os;I-MISC
fussent;O
fondus;O
sapercevait;O
touchant;O
possession;O
Mariée;B-MISC
Ainsi;O
succession;O
mouvements;O
dévénements;O
accomplis;O
laube;O
semble;I-MISC
changé;O
gestes;O
modifié;O
lespoir;O
constant;O
proche;O
palpable;O
endormie;O
Donc;O
franchi;O
rêvés;O
lAttendu;B-MISC
finissait;O
invité;O
ressortit;O
apparurent;O
fracas;O
formidable;O
bond;O
pousser;O
salve;O
fusil;O
détonations;O
cessèrent;O
collation;O
servie;O
châtelains;I-MISC
marié;I-MISC
témoins;O
choisis;O
parmi;O
cultivateurs;O
parcourir;O
bréviaire;O
bruyante;O
cidre;O
endimanché;O
filles;O
poursuivaient;O
daoût;O
soufflait;O
luisait;O
durement;O
trouver;O
gagner;O
ondulante;O
boisée;O
descend;O
atteint;O
taillis;O
effleura;O
quittèrent;O
étroit;O
sentier;O
senfonçant;O
pouvaient;O
haletante;O
précipité;O
respiration;O
coupée;O
basses;O
caressaient;O
courbaient;O
feuille;O
frêles;O
coquillages;O
blotties;O
innocente;O
rassurée;O
ménage;O
oreille;O
serez;I-MISC
Quoiquelle;B-LOC
séjour;O
létait;O
tempe;O
Saisie;B-PER
dhomme;O
auxquels;O
habituée;O
penchait;O
instinctivement;O
éviter;O
caresse;O
ravissait;O
lisière;O
Quallait;O
penser;O
Retournons;B-MISC
serrait;O
sentirent;O
haleines;O
fixes;O
pénétrants;O
croient;O
cherchèrent;O
inconnu;I-MISC
impénétrable;O
sondèrent;O
muette;O
interrogation;O
Que;B-MISC
commençaient;O
réservaient;O
désillusions;O
indissoluble;O
jeta;O
reçu;O
pénétra;O
moelles;O
telle;O
repoussa;O
faillit;O
Allons;B-MISC
garda;O
siennes;O
néchangèrent;O
tombante;O
contrairement;O
usages;O
normands;O
paralysait;O
convives;O
fermiers;O
invités;O
montrèrent;O
grosse;O
accompagner;O
ranima;O
bal;O
champêtre;O
fête;O
lumignons;O
pendus;O
nuances;O
vert-de-gris;B-PER
Rustres;I-PER
rustaudes;O
sautaient;O
hurlant;O
danse;O
quaccompagnaient;O
violons;O
clarinette;O
juchés;O
estrade;O
chanson;O
frêle;O
déchaînées;O
lambeaux;O
fragments;O
notes;O
éparpillées;O
barriques;O
entourées;O
torches;O
flambantes;O
versaient;O
servantes;O
rincer;O
incessamment;O
verres;O
bols;O
baquet;O
ruisselants;O
robinets;O
danseurs;O
assoiffés;O
tranquilles;O
pressaient;O
vase;O
quelconque;O
verser;O
gorge;O
préféraient;O
pain;O
fromage;O
saucisses;O
Chacun;O
avalait;O
bouchée;O
plafond;O
illuminées;O
saine;I-MISC
violente;O
mornes;O
lenvie;O
danser;O
grosses;O
futailles;O
mangeant;O
tranche;O
oignon;O
cru;O
couteau;O
Sacristi;B-PER
Ganache;O
étouffé;O
ennemi;O
naturel;O
lautorité;O
civile;O
répliqua;O
Cana;B-PER
naccepta;O
leçon;O
mentends;O
dis;O
populaire;O
retirèrent;O
basse;O
querelle;O
essoufflée;O
refuser;O
peux;O
saurais;O
my;I-MISC
quittant;O
Veux;I-PER
voudras;O
sec;O
vents;O
froids;O
sentent;O
lautomne;O
galopaient;O
voilant;O
redécouvrant;O
pressant;O
marchèrent;O
troublé;O
Enfin;O
Mignonne;B-LOC
rôle;O
difficile;O
devrait;O
refuse;O
prenne;O
Jignore;B-PER
mystères;O
cache;O
doivent;O
rester;O
pures;O
desprit;O
irréprochablement;O
remettons;O
prendra;O
soin;O
appartient;O
soupçon;O
effleurées;O
révoltent;O
brutale;O
Blessées;B-MISC
blessées;O
refusent;O
loi;O
humaine;O
accordent;O
absolu;O
chérie;O
noublie;O
ceci;O
appartiens;O
entière;O
devinait;O
oppressée;O
mélancolie;O
accablante;O
douloureuse;O
pressentiment;O
rentrèrent;O
sanglotait;O
bruyants;O
poussés;O
soufflet;O
forge;I-MISC
interdit;O
abattue;O
recommander;O
mignonne;I-MISC
adorée;O
scène;O
dattendrissement;O
prie;O
lassit;O
sessuyait;O
embrasse;O
Prête;B-MISC
rapidement;O
senfuit;O
retirée;O
restèrent;O
gênés;O
parole;O
restes;O
embarras;O
intolérable;O
entreprendre;O
déshabiller;O
pleurait;O
source;O
errant;O
cordons;O
épingles;O
assurément;O
chéri;O
bouleversé;O
Aimait;O
Voilà;B-MISC
étranger;O
existait;O
glissa;O
faisant;O
augmentèrent;O
pesait;O
sanglotant;O
anxieuse;O
deviné;O
annoncé;O
termes;O
confus;I-MISC
révélation;O
frappa;O
légers;O
tressaillit;O
horriblement;O
serrure;I-MISC
grinça;I-LOC
voleur;O
pénétré;O
bottines;O
craquèrent;O
toucha;O
sursaut;O
nerveux;O
dégageant;O
vit;O
mavez;I-MISC
mattendiez;O
honteuse;O
couchée;O
correct;O
savaient;O
nosant;O
sérieuse;O
décisive;O
dépend;O
lintime;O
quel;O
offre;O
bataille;O
souple;O
soi;O
rusée;O
froisser;O
subtiles;O
pudeurs;O
infinies;O
délicatesses;O
virginale;O
nourrie;O
sagenouillant;O
auprès;O
autel;O
Voudrez;B-PER
maimer;O
loreiller;O
ennuagée;O
dentelles;O
aime;O
changée;O
bâillon;O
Voulez;B-LOC
prouver;O
maimez;O
troublée;O
souvenir;O
couvrit;O
poignet;O
redressant;O
approchait;O
Soudain;B-LOC
enlaça;O
soulevait;I-MISC
désappointé;O
suppliant;O
tard;O
puisque;O
finirons;O
soumise;O
résignée;O
répéta;O
deuxième;O
