Texte;Type d'entité
cou;O
osé;O
nosai;O
Songez;B-PER
moblige;O
premiers;O
chant;O
savez;O
sortes;O
douvrages;O
train;O
quune;I-MISC
voici;O
tels;O
vus;O
moulés;O
ronde;O
page;O
Mot;B-MISC
sublime;O
Mystère;B-MISC
Voix;I-MISC
touchante;O
solitaire;O
Compassion;O
Ne;O
coûté;O
put;O
poèmes;O
ont;O
destinées;O
destinée;O
poète;O
eut;O
nalla;I-MISC
fatal;O
impatienté;O
diable;O
congédia;O
Muse;B-MISC
reprirent;O
reparurent;O
donne;O
voudras;I-MISC
Savez;B-MISC
Mes;B-MISC
poésies;O
parbleu;I-MISC
lecteur;O
cueillir;O
rimes;O
enjambée;O
cinq;O
hâte;O
darriver;O
certain;O
printemps;O
perdu;O
dates;O
familles;O
fragment;O
passe;O
silence;O
perdra;O
connaître;O
chanson;O
affaires;O
vont;O
loyers;O
créanciers;O
font;O
scènes;O
diamants;O
vendus;O
largenterie;O
mont-de-piété;O
draps;O
trous;O
pantalons;O
pièces;O
privations;O
humiliations;O
léternel;O
insolent;O
huissiers;O
emprunts;O
prêts;O
achevait;O
philosophie;O
prétentieux;O
sérieux;O
philosophe;I-MISC
botte;O
poil;O
menton;O
disposait;O
lappela;O
sitôt;O
brutale;O
jette;O
vas;O
Ayant;O
paraissait;O
assure;O
Après;O
parole;O
tapprendre;O
obligés;O
déchirant;O
retentit;I-MISC
entrebâillée;I-MISC
retourner;O
continua;O
jespérais;O
arriver;O
reconstruire;O
mêle;O
réussi;I-MISC
enfoncer;O
jusquau;O
dettes;O
sommer;O
embourbés;O
navons;I-MISC
parti;O
grandis;O
vendre;O
linvisible;O
interrompre;O
tellement;O
fâcha;O
fermée;O
Voici;O
décidé;O
ordre;O
vivre;I-MISC
restera;I-MISC
trouvé;I-MISC
jentre;O
commis;O
voyageur;O
Société;B-ORG
vinicole;I-ORG
falloir;O
gagnes;O
Justement;B-PER
lettre;O
propose;O
détude;O
tiens;O
lis;O
Daprès;O
lisant;O
perdre;O
faudrait;O
partirai;O
Là;B-LOC
replia;O
rendit;O
voyez;O
entra;O
timidement;O
Tous;I-MISC
sapprochèrent;I-MISC
lembrassèrent;O
veille;O
Quon;O
soccupe;O
malle;O
esquissa;O
journée;O
mémorable;O
coïncidence;O
amené;O
auparavant;O
Capitaine;B-PER
Naturellement;O
rappela;O
épisodes;O
souvenirs;O
égayèrent;O
amenèrent;O
sarrachant;O
étreintes;O
franchit;O
passerelle;B-LOC
Sois;I-LOC
sois;O
eu;O
lhonneur;O
philosophes;O
doivent;O
sattendrir;O
chères;O
créatures;O
laissait;O
volontiers;O
sang;I-MISC
chair;O
livresse;O
lorgueil;O
sentir;O
libre;O
voyageant;O
gagnant;O
grisait;O
lempêchait;O
songer;O
dû;I-MISC
chéris;O
sanglotaient;O
trois-là;O
Dun;B-MISC
œil;O
anxieux;O
tendresse;O
suivaient;O
marche;O
asthmatique;O
panache;O
hirondelle;O
lhorizon;B-LOC
criaient;O
signes;O
promenait;O
vent;O
sifflotait;O
regardait;O
dames;O
inspectait;I-MISC
manœuvre;O
trouvait;O
charmant;O
Vienne;B-LOC
marmitons;O
lUniversité;B-MISC
gagnait;O
compliment;O
promenant;O
heurta;O
paquet;I-MISC
lequel;O
sasseoir;I-MISC
traîner;O
peinte;O
fantastique;O
condamné;O
ridiculeusement;O
couleur;O
dillusion;O
vert;I-MISC
despérance;O
jécris;O
lignes;O
lazur;O
barreaux;O
sécaille;O
quarts;O
déplumé;O
pécaire;O
arrivant;O
natale;O
rendre;O
lAcadémie;B-MISC
logeait;O
dEyssette;B-MISC
alerte;O
sec;O
nayant;O
sentît;O
pédant;O
semblable;O
accueillit;O
bienveillance;O
lintroduisit;O
cabinet;O
brave;O
geste;O
surprise;O
mauviette;O
Lexclamation;B-LOC
pensa;O
trembler;O
cervelle;O
Approche;B-MISC
ici;O
dur;O
puisquil;O
arrangerons;O
commençant;O
mettra;O
baraque;O
tenvoyer;O
communal;O
lieues;O
dici;O
Sarlande;B-PER
montagne;O
feras;O
dhomme;O
taguerriras;O
grandiras;O
prendras;O
principal;O
présenter;O
protégé;O
terminée;O
remit;O
lengagea;O
sages;O
conseils;O
tape;O
amicale;O
Quatre;B-MISC
dégringole;O
séculaire;O
laprès;O
midi;O
attendre;O
profite;O
parader;O
lesplanade;O
compatriotes;O
devoir;O
accompli;O
songe;O
nourriture;O
met;O
quête;O
cabaret;O
portée;O
escarcelle;O
casernes;O
avise;O
propret;O
reluisant;O
enseigne;O
neuve;O
Compagnon;I-MISC
France;I-MISC
dhésitation;O
restaurant;O
pousse;O
résolument;O
désert;O
peints;O
chaux;O
tables;O
coin;O
compagnons;O
cuivre;O
ornées;O
rubans;O
multicolores;O
comptoir;O
ronfle;O
journal;I-MISC
Holà;B-LOC
frappant;O
poing;O
coureur;O
tavernes;O
réveille;O
larrière;O
boutique;O
cabaretière;O
accourt;O
lange;O
Hasard;B-PER
amène;O
Miséricorde;B-PER
anciennement;O
mariée;O
Jean;B-PER
Peyrol;I-PER
heureuse;O
saviez;O
lembrasse;O
létreint;O
létouffe;O
effusions;O
sétonne;O
chaleureux;O
inconnu;O
apprend;O
devient;O
sempresse;O
illustre;O
visiteur;O
Avez;B-LOC
déjeuné;O
précisément;O
Justice;B-MISC
court;O
précipite;O
cave;O
fière;O
couvert;O
parée;O
fonctionner;O
gauche;O
mouillettes;O
œufs;O
crémeux;O
duvetés;O
droite;O
verse;O
Châteauneuf-du-Pape;B-LOC
poignée;O
rubis;O
jetée;O
verre;O
boit;O
templier;O
mange;O
hospitalier;O
raconter;O
vient;O
dentrer;O
gagner;O
honorablement;O
pâme;O
dadmiration;O
Lenthousiasme;B-PER
vif;O
simple;I-MISC
gagne;O
état;O
courait;O
coûtait;O
liard;O
Bien;O
digne;O
cabaretier;O
réflexions;O
Oser;B-MISC
comparer;O
souffrirait;O
sanime;O
brillent;O
sallume;O
aille;O
verres;O
trinquer;O
apporte;O
trinque;O
mari;O
libations;O
bavardages;O
lavenir;O
rose;O
rappelle;O
Déjà;O
sexcuse;O
avant;O
importante;O
dommage;O
Tour;B-MISC
veulent;O
Bon;I-MISC
conduise;O
laccompagnent;O
bénédictions;O
pleurée;O
joies;O
faiblesses;O
aime;O
peut;O
bois;O
pierres;O
lhistoire;O
Angleterre;B-LOC
combien;O
étonnant;O
sienne;O
fasse;O
empanachée;O
regarde;O
maisons;O
reconnu;O
ancien;O
eux;O
penchent;O
sarrête;O
stupéfait;O
murailles;O
grises;O
laurier;O
dépasse;O
Plus;O
fenêtres;O
lucarnes;I-MISC
dateliers;O
chapelle;O
croix;O
nentrent;O
V;B-PER
GAGNE;B-ORG
TA;I-ORG
VIE;I-ORG
SARLANDE;B-MISC
Cévennes;B-LOC
bâtie;O
étroite;O
vallée;O
enserre;O
mur;O
fournaise;O
tramontane;O
souffle;O
glacière;O
quoiquon;O
perché;O
sentit;O
saisir;O
rues;O
désertes;O
darmes;O
attendaient;O
voiture;O
bureau;I-MISC
éclairé;O
descendu;O
impériale;O
conduire;O
mavoir;O
traverser;O
larges;O
silencieuses;O
sarrêta;O
soulevant;O
marteau;O
retomba;O
lourdement;O
souvrit;O
delle;O
entrâmes;O
Jattendis;B-LOC
porche;O
posa;O
payai;O
alla;O
referma;O
Bientôt;O
portier;O
somnolent;O
sapprocha;B-PER
Vous;B-MISC
êtes;I-MISC
doute;O
endormi;O
prenait;O
élève;O
conduisez;I-MISC
souleva;O
mengagea;O
quart;O
dheure;O
mènerait;I-MISC
prière;O
gaillard;O
moustaches;O
blondes;O
dégustait;O
deau-de-vie;O
côtés;O
maigre;O
souffreteuse;O
coing;O
emmitouflée;O
oreilles;O
châle;O
fané;O
Quest;B-MISC
Cassagne;I-PER
demanda;O
désignant;O
Monsieur;B-MISC
âgés;O
Veillon;I-LOC
laîné;O
Crouzat;B-LOC
Soubeyrol;B-LOC
mirent;O
vilaine;O
eau-de-vie;O
dévisageant;O
ronflait;O
criardes;O
récitant;O
litanies;O
vestibules;O
finie;O
levant;O
montons;O
immense;O
Dinterminables;B-LOC
corridors;O
porches;O
escaliers;O
rampes;O
fer;O
ouvragé;O
noir;O
enfumé;O
mapprit;O
89;O
école;O
marine;O
compté;I-MISC
cents;O
noblesse;O
précieux;O
renseignements;O
arrivions;O
matelassée;O
boiserie;O
Entrez;B-LOC
tapisserie;O
labat;O
complètement;O
baissé;O
remplacer;O
Serrières;I-MISC
déranger;O
sinclina;I-MISC
sortit;O
tortillant;O
décrire;O
tourna;O
examiner;O
pâlotte;O
sèche;O
éclairée;O
froids;O
Lui;O
releva;O
accrocha;O
lorgnon;O
sécria;O
bondissant;O
fauteuil;O
-on;O
ressources;O
balbutier;O
remettre;O
dintroduction;O
lut;O
relut;O
plia;O
déplia;O
finit;O
recommandation;O
particulière;O
lhonorabilité;O
consentait;O
jeunesse;O
fît;O
entama;O
déclamations;I-MISC
gravité;O
nouveaux;O
devoirs;O
lécoutais;O
lessentiel;O
renvoyât;O
follement;O
Jaurais;I-LOC
ferraille;O
marrêta;O
retournai;I-MISC
personnage;O
favoris;O
Jeût;B-PER
surveillant;O
général;O
Sa;O
penchée;O
lépaule;O
lEcce;B-MISC
homo;I-MISC
doux;O
sourires;O
secouant;O
trousseau;O
clefs;O
dimensions;O
suspendu;O
index;O
maurait;O
prévenu;O
faveur;O
grinçaient;O
frinc;O
Viot;I-PER
remplaçant;O
sagitèrent;O
ironique;O
méchant;O
homme-là;O
comprit;O
venaient;O
quen;O
perdant;O
faisons;O
perte;I-MISC
irréparable;O
poussèrent;O
véritable;O
tutelle;O
spéciale;O
inculquer;O
précieuses;O
idées;I-MISC
lenseignement;O
lordre;O
discipline;O
nauront;O
souffrir;O
souriant;O
acquise;O
maiderait;O
bienveillantes;O
sagiter;I-MISC
frénésie;O
bouges;O
drôle;O
gare;I-MISC
conclut;O
pouvez;O
retirer;O
faudra;O
couchiez;O
lhôtel;O
Soyez;B-MISC
Allez;B-PER
maccompagna;O
règlement;I-MISC
Lisez;B-PER
méditez;O
ouvrit;O
méclairer;O
Jerrai;B-LOC
tâtant;O
essayer;O
retrouver;O
chemin;O
grillage;O
maidait;O
morienter;O
galeries;O
point;O
lumineux;O
brilla;O
venant;O
rencontre;O
lumière;O
grandit;I-MISC
passa;O
séloigna;O
disparut;O
vision;O
rapide;O
été;O
moindres;O
ombres;O
Lune;B-LOC
ridée;O
ratatinée;O
pliée;O
dénormes;O
lunettes;O
cachaient;O
moitié;O
svelte;O
grêle;O
fantômes;O
nont;O
paire;O
dyeux;O
portaient;O
rapides;O
disparu;O
charme;O
fée;O
marchant;O
sagissait;O
cependant;O
uni;I-MISC
gîte;O
mince;I-MISC
fumant;O
pipe;O
disposition;O
proposa;O
hôtel;O
servi;O
prince;O
jacceptai;B-PER
Roger;B-PER
danse;O
déquitation;O
descrime;O
gymnastique;O
chasseurs;O
dAfrique;B-MISC
Ceci;O
acheva;O
sympathique;O
portés;O
aimer;O
séparâmes;O
poignées;O
promesse;O
formelle;O
damis;O
aveu;O
froide;O
dauberge;O
banal;O
ceux;O
éclata;O
pleura;O
lépouvantait;O
sentait;O
désarmé;O
limage;O
siens;O
dispersée;O
toit;I-MISC
foyer;O
oubliant;O
propre;O
commune;O
résolution;O
reconstituer;O
davoir;O
noble;O
but;O
essuya;O
indignes;O
reconstructeur;O
lecture;O
recopié;O
auteur;O
traité;O
divisé;O
méthodiquement;O
parties;O
1;O
°;O
Devoirs;I-MISC
envers;O
supérieurs;O
2;O
collègues;O
3;I-MISC
cas;O
prévus;O
carreau;O
lèvent;O
létude;O
maîtres;O
consignés;O
chiffre;O
appointements;O
demi-bouteille;O
vin;O
terminait;O
déloquence;O
discours;O
lutilité;O
respect;O
lœuvre;O
neut;O
sendormit;O
Mille;B-MISC
rêves;I-MISC
fantastiques;O
troublèrent;O
sommeil;O
Tantôt;B-MISC
terribles;O
croyais;I-MISC
chevet;O
réveillait;O
sursaut;O
dautres;O
sinstallaient;O
obstination;O
jarrivai;I-MISC
surveillait;O
lentrée;O
externes;O
maccueillit;O
Attendez;B-MISC
seront;O
rentrés;O
présenterai;O
vos;O
saluant;O
MM;B-PER
professeurs;O
essoufflés;O
salut;O
original;O
laimai;I-MISC
classes;O
remplirent;O
garçons;O
vingt-cinq;O
trente;O
vêtus;O
figures;O
communes;O
arrivèrent;O
gambadant;O
sarrêtèrent;O
interdits;O
laspect;O
Messieurs;B-PER
collègue;O
révérence;O
retira;O
horribles;O
regardâmes;O
dentre;O
joyeux;O
suivent;O
ressemblent;O
allusion;O
prodigieuse;O
différence;O
existait;O
rit;O
âme;O
pouces;O
Ça;I-MISC
bâti;O
toise;O
vider;O
flacons;O
Venez;B-LOC
paie;I-MISC
punch;O
café;O
Barbette;B-LOC
soyez;O
fera;O
connaissance;O
trinquant;O
laisser;O
répondre;O
sien;O
menèrent;O
situé;O
sous-officiers;O
garnison;O
fréquentaient;O
frappait;O
quantité;O
shakos;O
ceinturons;O
pendus;O
patères;O
attiré;O
ban;O
habitués;O
auxquels;O
présenta;O
maccueillirent;O
cordialité;O
larrivée;O
sensation;O
réfugié;O
remplissaient;O
redingote;O
lettres;O
porcelaine;O
bons;O
tombé;O
début;O
labsinthe;O
excellente;O
boîte;O
serez;O
allez;I-MISC
gamins;O
mène;O
baguette;O
dressés;O
tressaillant;O
connaîtrez;O
tante;O
remplit;O
déconome;O
coquine;I-MISC
mourons;O
signalement;O
Dix;I-MISC
dinterrompre;O
Parler;B-PER
"  
";O
circulait;O
semplissaient;O
remplis;O
vidaient;O
toasts;O
ah;O
queues;O
billard;O
bousculades;O
rires;O
calembours;O
confidences;O
Peu;B-PER
timide;O
encoignure;O
raconta;O
effrontément;O
appartenait;O
riche;O
folies;O
chassé;O
paternelle;O
comprenez;O
lentendre;O
sut;I-MISC
rupture;O
polisson;O
mauvais;O
pédagogie;O
regarda;O
anciens;O
dédaignèrent;O
madresser;O
toast;O
signal;O
cest-à-dire;O
attendait;O
trébucher;O
dernière;O
entrés;O
installer;O
effet;O
entrée;I-MISC
solennelle;O
dignité;O
suivi;O
tourmentait;O
dernier;O
prononça;O
parlèrent;O
menaçante;O
têtes;O
cachèrent;O
couvercles;O
pupitres;O
rassuré;O
Aussitôt;O
malicieuses;O
sortirent;O
barbes;O
plumes;O
portèrent;O
brillants;O
moqueurs;O
effarés;O
fixèrent;O
chuchotement;O
troublé;O
gravis;I-MISC
degrés;O
chaire;O
regard;O
féroce;O
enflant;O
secs;O
frappés;O
Travaillons;B-MISC
travaillons;I-MISC
étude;O
VI;B-LOC
PETITS;B-MISC
CEUX;O
méchants;O
Ceux;B-MISC
aimais;O
lisait;O
punissais;O
Est;O
oiseaux;I-MISC
pépiaient;O
Silence;B-MISC
volière;O
âgé;O
onze;O
Onze;B-MISC
demande;O
vantait;O
mener;O
menai;I-MISC
Jessayai;B-PER
racontais;O
Vite;B-MISC
pliait;I-MISC
fermait;O
règles;O
porte-plume;O
jetait;O
pêle-mêle;O
croisés;O
ouvrait;O
écoutait;O
composé;O
intention;O
contes;O
Débuts;O
cigale;O
Infortunes;B-MISC
Lapin;I-PER
etc;O
bonhomme;O
Fontaine;I-PER
prédilection;O
calendrier;O
littéraire;O
romans;O
commenter;O
fables;O
mêlais;O
grillon;O
cartonnaient;O
amusait;O
mamusait;O
nentendait;O
sorte;O
Trois;B-PER
tournée;O
dinspection;O
selon;O
pathétique;O
tressauta;O
regardèrent;O
narrateur;I-MISC
interdit;O
patte;O
dressant;O
frayeur;O
Debout;B-LOC
détonnement;O
dégarnis;O
sagitaient;O
Frinc;B-MISC
drôles;O
travaille;I-MISC
dapaiser;O
travaillé;O
balbutiai;O
récompenser;O
racontant;O
gronder;O
récréation;O
muet;O
12;B-MISC
dhistoires;O
racontai;O
inconsolables;O
crevait;O
pouvoir;O
quittions;O
quartiers;O
distincts;O
quartier;O
dortoir;O
trente-cinq;O
récréations;O
sujet;O
laimer;O
méprisaient;O
regardaient;O
toque;O
sympathie;O
témoigner;O
aliénés;O
présentation;O
nétais;O
retourné;O
pardonnaient;O
fussent;O
terriblement;O
passais;I-MISC
frisait;O
moustache;O
roulait;O
sabrer;O
cent;O
dArabes;B-MISC
naimait;O
espions;O
penser;O
Devant;O
antipathie;O
universelle;O
partageait;O
combles;O
réfugiais;O
mappartenait;O
rentré;O
menfermais;O
traînais;O
criblé;O
taches;O
dencre;O
dinscriptions;O
canif;O
jétalais;O
louvrage;O
levais;O
arbres;O
feuilles;O
monotone;I-PER
leçon;O
exclamation;O
querelle;O
feuillage;O
moineaux;O
rentrait;O
rêvait;O
adorable;O
travaillait;O
relâche;O
bourrant;O
aride;O
besogne;O
doigt;O
mystérieux;O
ancienne;O
amie;O
ouvre-moi;O
gardait;O
douvrir;O
Limportant;O
thèmes;O
grecs;O
licencié;O
nommé;O
neuf;O
travaillais;O
coulage;O
rendait;O
elle-même;I-MISC
embellie;O
mansarde;O
mauvaises;O
jeudi;I-MISC
supplice;I-MISC
Dhabitude;B-LOC
Prairie;I-LOC
pelouse;O
tapis;O
demi-lieue;O
Quelques;O
châtaigniers;O
guinguettes;O
peintes;O
source;O
lendroit;O
gai;O
séparément;O
réunissait;O
surveillance;O
régaler;O
voisines;O
minvitait;O
restais;O
bel;O
sétendre;O
herbe;O
griser;O
serpolet;O
écoutant;O
surveiller;O
division;O
divisions;O
emboîtaient;O
merveille;O
grognards;O
nentendaient;O
nallaient;O
tenaient;O
jacassaient;O
Gardez;B-LOC
distances;O
comprenaient;O
marchaient;O
assez;I-MISC
mettais;O
tunique;O
gâchis;O
désordre;O
marmaille;O
folle;O
cheveux;O
ébouriffés;O
sales;O
culottes;O
nosais;I-PER
regarder;O
Desinit;B-LOC
in;O
piscem;O
desprit;O
mine;O
pareil;O
cloches;O
carillonnaient;O
pleines;O
rencontrait;I-MISC
pensionnats;I-MISC
demoiselles;O
vêpres;O
modistes;O
bonnet;O
élégants;O
pantalon;O
gris;O
perle;O
habit;O
râpé;I-MISC
Parmi;O
diablotins;O
demi-pensionnaire;O
laideur;O
tenue;O
Imaginez;B-PER
horrible;O
avorton;O
cen;B-MISC
disgracieux;O
peigné;O
ruisseau;O
manquât;O
affreusement;O
bancal;O
toutefois;O
délève;I-MISC
figura;O
dinscription;O
déshonorer;O
dandiner;O
canard;O
envies;O
furieuses;O
chasser;O
Bamban;I-PER
lavions;O
surnommé;O
démarche;O
quirrégulière;O
dappartenir;O
aristocratique;O
manières;O
façons;O
relations;O
sortions;O
trousses;O
nuée;O
polissons;O
derrières;O
appelaient;O
montraient;O
jetaient;O
châtaignes;O
singeries;O
amusaient;O
riais;O
jadressais;O
rapport;O
circonstancié;O
lélève;O
nombreux;O
désordres;O
entraînait;O
rapports;O
restaient;O
fête;O
toilette;O
tel;O
fûmes;O
épouvantés;O
navez;O
rêvé;O
souliers;O
cordon;O
boue;O
jusque;O
culotte;O
monstre;O
risible;O
quévidemment;O
peignée;O
lordinaire;O
roide;O
pommade;B-PER
nœud;O
cravate;O
maternels;O
ruisseaux;O
roulé;O
paisible;O
dhorreur;O
dindignation;O
plaisantais;O
soumis;O
inexorable;O
sébranla;O
laissant;O
délivré;O
lorsquau;O
chuchotements;O
arrière-garde;O
suivait;O
Doublez;B-PER
comprirent;O
niche;O
filer;O
denfer;O
retournait;O
suivre;O
lapercevoir;O
trottant;O
gâteaux;O
limonade;O
enragé;O
fatigue;O
tirait;O
jambe;O
touché;O
honteux;O
cruauté;O
lappelai;O
fanée;O
carreaux;O
reconnus;O
Misérable;B-MISC
tamuses;O
martyriser;O
intérieures;O
déshérité;O
massis;O
parlai;O
achetai;I-MISC
orange;O
laver;O
Jappris;B-PER
compte;O
attendrissantes;O
maréchal;O
ferrant;O
entendant;O
vanter;O
bienfaits;O
léducation;O
saignait;O
membres;O
envoyer;O
hélas;I-MISC
profitait;O
modèle;O
bâtons;O
Fais;B-LOC
an;O
tortus;O
boiteux;O
clopinants;O
Personne;O
daucune;O
courbé;O
suant;O
soufflant;O
tirant;O
langue;O
appuyant;O
bâton;O
ligne;O
reposait;O
frottant;O
sempressait;O
gravir;O
pattes;O
posait;O
chef;O
dœuvre;O
donnais;O
affectueuse;O
décourager;O
commençaient;O
apprendre;O
malheureusement;O
sépara;O
quittait;O
lannée;O
installa;O
rhétoricien;O
chargé;O
considérai;O
catastrophe;O
mépouvantaient;O
Quallait;O
réellement;O
désolaient;O
démotion;O
voulurent;O
membrasser;O
trouvèrent;O
charmantes;I-MISC
sortais;O
superbe;O
dessinés;O
VII;B-LOC
PION;O
possession;O
cinquantaine;O
montagnards;O
joufflus;O
quatorze;O
métayers;O
enrichis;O
envoyaient;O
bourgeois;O
trimestre;O
Grossiers;B-LOC
insolents;O
orgueilleux;O
rude;O
patois;O
cévenol;O
auquel;O
nentendais;O
lenfance;O
mue;O
grosses;O
engelures;O
jeunes;O
coqs;O
enrhumés;O
abruti;O
lodeur;O
haïrent;O
lennemi;O
Pion;B-LOC
guerre;O
acharnée;O
trêve;O
cruels;I-MISC
voudrais;I-MISC
rancune;O
tristesses;O
tenez;O
tremble;O
fièvre;O
Eux;B-LOC
pensent;O
jimagine;O
souviennent;O
acheté;O
grave;O
doit;I-MISC
notaire;O
cadet;O
greffier;O
tribunal;O
Loupi;B-PER
pharmacien;O
Bouzanquet;B-PER
vétérinaire;O
positions;O
rencontrent;O
cercle;O
rappellent;O
Dis;B-PER
pion;O
longs;O
mâché;O
Quelles;I-MISC
farces;O
faites;O
avez;I-MISC
oubliées;O
Lavez;B-LOC
lavez;O
meilleures;O
martyre;O
blotti;I-MISC
couchette;O
mordu;B-PER
nentendiez;O
entouré;O
malveillance;O
injustices;O
soi;O
pièges;O
Non;O
vivrait;O
noubliera;O
souffrit;O
gagné;O
changer;O
apercevais;O
travaillant;O
penchés;O
couture;O
interminable;O
cousaient;O
lassaient;O
coudre;O
Enfants;B-MISC
trouvés;I-MISC
connaissaient;O
implacable;O
filant;O
quenouille;O
semblaient;O
courtes;O
bénie;O
travaillaient;O
levaient;O
aidant;O
parlions;O
Courage;B-MISC
craignais;I-MISC
apparaître;O
dialogue;O
baissaient;O
reprenaient;O
monture;O
dacier;O
Chers;B-LOC
furtifs;O
Germane;B-MISC
craignait;O
brève;O
cassante;O
tutoyait;O
arrière;O
relevée;O
dragon;O
boucles;O
Longtemps;B-MISC
cru;O
maperçus;O
horriblement;O
défigurée;O
vérole;O
haché;O
sabré;B-PER
couturé;O
Mirabeau;B-PER
Labbé;B-LOC
vivait;O
sombre;O
occupait;O
lextrémité;O
nentrait;O
excepté;O
frères;O
vauriens;O
payait;O
traversait;I-MISC
apercevait;O
bâtiments;O
veillait;O
brume;O
brûler;O
Son;O
resplendissant;O
dintelligence;O
mattirait;O
effrayé;O
récit;O
bizarreries;O
brutalités;O
allai;O
circonstances;O
plongé;O
lenvie;O
Condillac;B-PER
Entre;O
vaut;O
lise;O
bagage;O
philosophique;O
tiendrait;O
chaton;O
bague;O
coûte;O
bibliothèque;O
absolument;O
dépourvue;O
libraires;I-MISC
article;O
résolus;O
mavaient;O
contenait;O
volumes;O
doutais;I-MISC
trouver;I-MISC
mépouvantait;O
réduit;O
frappai;I-MISC
Titan;B-PER
califourchon;B-LOC
étendues;O
retroussée;O
muscles;O
saillaient;O
vigoureusement;O
Accoudé;B-ORG
dossier;O
folio;O
tranches;O
fumait;O
courte;O
brune;O
celles;O
appelle;I-MISC
brûle;O
gueule;O
Bonjour;O
tranchant;O
sévère;O
tapissée;O
cavalière;O
mintimidait;O
parvins;O
lobjet;O
Veux;B-MISC
didée;O
naimerais;O
fumer;O
décroche;O
calumet;O
pendu;O
muraille;O
allume;O
verras;I-MISC
mexcusai;O
rougissant;O
Ton;B-PER
rayon;O
lemporter;O
prête;O
Surtout;O
gâte;O
coupe;O
Jatteignis;B-PER
disposais;O
toccupes;O
croirais;I-LOC
hasard;O
pures;O
Enseigner;B-ORG
zéro;O
néant;O
nommer;O
inspecteur;O
étoiles;O
contrôleur;O
fumées;O
pipes;O
parfois;O
singuliers;O
métiers;I-MISC
nes;I-MISC
existence;O
sinterrompit;O
secouait;O
ongle;O
fureur;O
dentendre;O
sapitoyer;O
dissimuler;O
Presque;B-MISC
aussitôt;O
propos;I-MISC
joubliais;O
Aimes;B-ORG
confiance;O
ferme;O
tireras;O
souffrances;O
remèdes;O
consoleront;O
fatigues;O
nauras;I-MISC
clef;O
lunivers;O
jentrais;O
frapper;O
vide;O
bord;I-MISC
dinnombrables;O
papiers;O
mouches;O
écrivant;O
enjambées;O
plupart;O
prenais;O
allais;O
soupçonner;O
Jusquà;B-PER
néchangeâmes;O
paroles;O
nimporte;O
mavertissait;O
Cependant;O
vacances;O
approchaient;O
musique;O
répétant;O
dessin;O
polkas;O
distribution;O
prix;O
réjouissaient;O
foule;O
calendriers;I-MISC
rayait;O
finir;O
planches;O
lestrade;O
fauteuils;O
haine;O
distribua;I-MISC
tente;O
bariolée;O
draperies;O
verts;O
pleins;O
drapeaux;O
fouillis;O
toques;O
képis;O
casques;O
bonnets;O
claques;O
brodés;O
pompons;O
panaches;O
estrade;O
installées;O
autorités;O
grenat;O
dédain;O
supériorité;O
Aucun;B-LOC
physionomie;O
Allongé;B-PER
renversée;O
voisins;O
oreille;I-MISC
distraite;O
imaginaire;O
trombones;O
ophicléides;O
entassées;O
bancs;O
serre-file;O
cohue;O
seconde;O
offrant;O
Place;B-ORG
perdues;O
couraient;O
cérémonie;O
chaud;O
dair;O
cramoisies;O
sommeillaient;O
marabouts;O
chauves;I-MISC
sépongeaient;O
ponceau;O
applaudit;O
entendis;O
Pauvres;I-PER
chômer;O
accessit;O
proclamé;O
triomphale;O
débanda;O
Tohu;B-LOC
bohu;I-LOC
sautaient;O
s_embrassait;I-MISC
sœurs;O
lauréats;O
fièrement;O
froufrou;O
chaises;O
Immobile;B-MISC
arbre;O
malingre;O
désemplit;O
caressant;O
prochaine;O
câlin;O
tintaient;O
caresses;O
Revenez;B-LOC
laissaient;O
négligemment;O
franchissaient;O
bond;O
montaient;O
voitures;O
armoriées;O
mères;O
rangeaient;O
jupes;O
clic;O
clac;O
château;O
parcs;O
pelouses;O
lescarpolette;O
acacias;O
volières;O
doiseaux;O
rares;O
cygnes;O
terrasse;O
balustres;O
sorbets;O
Dautres;B-PER
grimpaient;O
chars;O
banc;O
jolies;O
filles;O
riant;O
coiffes;O
fermière;I-MISC
conduisait;O
chaîne;O
dor;O
Fouette;I-PER
Mathurine;I-PER
retourne;O
métairie;O
beurrées;O
boire;O
muscat;O
pipée;O
rouler;O
foin;O
Heureux;B-MISC
partaient;O
VIII;I-MISC
YEUX;B-PER
NOIRS;I-PER
MAINTENANT;B-ORG
dortoirs;O
escadrons;O
rats;O
charges;O
cavalerie;O
écritoires;O
dessèchent;O
invité;O
lévêché;O
sous-préfecture;O
pépiage;O
assourdissant;O
écoute;O
charité;O
étudier;O
chaude;O
plafonds;O
étouffe;O
volets;O
torche;O
plâtre;O
solives;O
craque;O
détache;O
alourdies;O
chaleur;O
dorment;O
collées;O
lourde;O
plomb;O
paupières;O
battent;O
Travaille;B-LOC
dansent;O
tourne;O
assoupissement;O
chancelle;O
tombe;O
masse;O
foudroyé;O
piaillent;O
chantent;O
tue;O
sécaillent;O
étirant;O
rêve;O
frappe;O
éclatante;O
lappelle;O
reconnaît;O
autrefois;O
redoublent;O
ouvre;O
laffreux;O
cauchemar;I-MISC
redresse;I-MISC
coude;O
retombe;O
perd;O
blanche;I-MISC
entourée;O
rideaux;O
bleus;O
Lumière;B-MISC
dautre;O
tic;O
tac;I-LOC
horloge;O
tintement;O
cuiller;O
sentrouvrent;O
tasse;O
penche;O
continuer;O
linfirmerie;O
